 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
1258,31.696,60.824,85.487,105.429,62.812,44.473,40.743,42.167,75.968,60.196,84.323,31.389,51.042,81.164,92.384,68.658,146.537,84.240,79.170,72.100,88.318,92.192,97.011,101.649,53.140,69.966,95.261,86.079,61.831,75.062,62.530,70.267,85.129,78.468,70.444,47.690,28.100,83.891,70.147,90.169,78.429,137.684,91.028,96.163,96.204,32.058,95.030,153.212,118.314,62.365,52.787,48.075,84.587,102.920,127.864,89.679,103.361,88.014,63.264,83.821,102.789,58.993,99.080,52.646,18.977,48.270,122.491,76.421,53.929,21.520,50.708,36.046,100.268,95.069,100.312,81.828,91.045,69.412,61.010,61.123,51.230,82.962,81.379,83.529,70.537,133.243,122.151,102.808,97.713,130.953,69.009,107.044,93.513,53.755,48.079,69.304,96.588,94.776,77.009,84.127,95.926,102.000,152.373,48.238,107.564,70.125,165.094,56.326,104.175,68.732,117.250,80.866,39.704,39.235,87.771,57.809,61.180,133.229,130.356,112.500,174.865,175.503,130.655,122.844,93.694,115.986,103.339,103.272,150.579,69.886,35.710,51.917,113.341,106.673,121.676,125.919,119.556,102.772,137.577,135.472,115.983,116.000,135.967,165.509,129.944,92.052,144.042,85.674,61.703,60.738,77.317,84.340,52.865,84.850,74.311,89.968,94.778,145.800,69.041,115.030,92.641,77.817,71.961,64.688,48.268,71.905,72.011,55.410,21.976,33.172,27.655,32.612,32.803
1259,33.667,56.716,85.088,106.429,65.625,41.374,39.419,44.413,73.309,59.393,81.929,34.028,56.556,82.871,92.463,73.342,141.537,86.973,79.245,76.500,83.824,93.424,102.076,107.054,57.674,75.397,93.304,83.489,63.135,69.372,62.106,76.372,82.482,82.211,68.324,48.759,29.169,80.696,68.086,95.577,84.857,137.460,90.875,91.153,97.324,29.892,94.434,144.803,118.238,58.553,47.529,47.329,79.125,108.312,116.136,90.664,102.602,87.594,61.571,91.274,98.743,61.145,94.915,51.427,17.121,44.348,119.827,76.382,53.310,23.500,44.340,34.710,99.390,101.911,97.335,78.784,88.489,66.392,59.743,62.260,48.637,79.808,82.121,84.052,68.633,123.297,120.568,97.795,99.750,126.860,75.916,95.941,95.427,55.132,44.911,64.804,94.706,92.400,75.714,107.500,92.728,97.305,148.707,45.881,103.835,80.438,163.820,57.079,109.990,67.443,114.368,74.706,39.512,38.926,89.448,54.539,60.928,122.885,129.138,109.012,163.676,170.503,125.137,121.631,93.012,112.979,96.375,98.535,150.726,61.457,35.120,48.208,104.834,103.945,119.583,121.504,117.984,110.228,129.974,126.220,110.288,121.243,127.923,158.491,127.629,87.591,142.127,85.198,59.901,54.809,76.794,82.755,47.420,87.257,69.297,82.632,95.597,142.211,66.732,113.702,90.035,73.641,68.301,59.550,47.055,79.389,75.764,58.697,21.199,35.328,25.425,29.694,28.485
1260,32.971,55.863,83.398,115.062,81.838,40.934,44.933,40.865,73.787,54.393,75.535,41.611,60.000,89.431,93.492,78.856,158.241,100.280,86.575,82.117,83.800,94.759,106.761,110.730,59.872,64.138,94.659,81.835,65.933,67.389,60.545,70.849,81.079,81.422,68.870,49.983,30.581,83.783,69.750,102.056,85.589,139.633,94.083,89.388,92.486,31.144,89.741,143.364,126.076,56.753,48.342,47.158,78.712,104.429,123.205,86.139,102.289,89.833,65.396,88.396,97.495,64.779,95.659,48.085,17.614,40.904,119.662,72.895,48.796,19.920,49.132,35.000,93.341,88.267,92.392,79.802,87.318,65.598,63.980,64.753,50.150,80.212,78.947,81.536,67.762,119.595,122.525,94.351,95.875,120.167,81.121,91.103,91.033,58.755,45.970,68.101,89.294,85.541,77.902,117.265,91.531,100.293,144.973,46.738,102.767,63.438,153.770,54.787,101.155,67.309,112.184,83.101,40.360,41.432,95.790,57.101,55.739,114.750,128.943,104.280,156.189,169.105,119.899,124.443,92.965,109.090,94.643,98.535,140.600,70.029,39.110,48.403,105.389,95.091,111.640,118.106,114.659,99.739,127.641,122.415,106.119,121.757,128.505,164.245,115.596,80.877,132.381,80.849,59.187,56.951,73.524,83.691,46.886,92.112,69.365,79.239,97.069,148.474,66.773,115.984,85.573,72.664,73.282,57.938,48.689,78.468,81.520,55.934,22.193,34.344,27.487,31.701,27.318
1261,30.324,52.676,86.681,117.286,89.600,43.681,45.933,40.690,70.574,52.140,80.654,51.306,72.653,92.707,93.395,76.568,155.056,106.640,92.283,93.267,85.500,98.156,110.804,97.757,59.663,69.052,97.246,77.209,62.910,85.867,88.864,74.209,83.237,83.349,66.611,45.138,32.938,78.413,69.569,98.704,85.625,140.895,92.042,91.500,93.035,26.777,85.524,136.288,126.190,54.235,46.290,50.678,83.183,109.089,133.000,84.401,94.211,91.906,62.670,89.160,97.817,64.476,87.920,48.890,16.576,39.339,116.145,71.461,43.973,21.260,44.972,35.115,91.220,94.297,92.568,75.836,87.966,70.093,60.851,59.959,48.142,74.856,75.886,83.660,68.401,114.369,118.957,92.656,89.525,115.207,72.308,90.265,104.720,61.974,48.921,77.065,86.521,86.424,74.893,117.922,90.963,90.866,150.413,43.571,97.782,65.219,157.237,53.090,101.021,68.608,104.961,85.697,39.544,38.753,90.581,51.607,60.748,120.156,123.586,101.098,162.689,161.084,117.921,130.336,88.200,104.840,102.304,98.439,142.874,62.157,49.080,51.806,103.687,113.036,114.144,109.935,113.960,106.511,121.692,121.496,102.805,120.813,120.769,164.170,119.393,85.390,120.771,77.919,59.165,57.732,78.048,81.053,48.477,94.824,69.203,77.432,99.903,144.663,73.660,114.324,80.656,73.405,74.058,53.675,44.482,72.738,80.124,55.918,21.783,39.719,27.619,32.127,24.682
1262,31.784,57.451,88.204,125.964,85.925,46.582,43.429,41.000,69.383,52.009,78.220,49.556,79.236,88.905,90.119,76.432,154.333,105.173,88.745,95.100,82.088,97.129,109.565,103.622,60.477,69.414,107.094,81.971,65.303,86.965,89.530,80.047,80.791,88.633,69.296,46.328,35.119,84.543,74.216,96.831,90.607,141.993,91.861,90.898,89.810,26.755,86.355,145.485,133.448,55.800,48.884,46.822,76.548,108.223,125.045,81.146,89.494,96.442,63.253,90.925,92.761,68.407,85.278,47.171,16.462,35.896,112.606,70.197,45.796,20.320,44.113,30.344,87.427,94.446,96.716,77.629,86.261,70.660,57.614,60.822,47.655,71.885,73.439,83.288,72.129,111.721,120.619,91.238,88.500,113.327,69.850,86.191,100.420,69.238,51.960,86.312,79.697,83.106,72.384,127.235,92.420,92.610,138.240,45.310,95.602,64.656,148.014,54.135,104.000,62.062,109.316,85.866,38.896,40.901,88.629,52.831,54.207,111.344,118.563,98.780,150.770,155.846,119.482,170.951,93.706,99.569,99.607,96.825,141.432,62.686,51.100,42.986,101.445,95.109,106.604,108.098,111.786,110.717,114.859,117.236,101.966,119.262,126.626,156.151,115.247,78.208,124.746,80.512,57.791,55.186,80.016,85.511,52.342,92.513,69.919,82.058,94.847,139.789,68.330,116.018,82.342,73.153,71.175,53.975,43.976,70.778,77.226,56.607,20.904,38.641,27.142,33.157,26.091
1263,30.784,55.765,92.752,114.098,80.775,45.934,43.752,37.841,68.894,55.944,79.079,54.944,76.333,88.345,85.379,71.072,143.407,100.867,86.613,94.750,83.982,94.612,100.772,104.027,55.419,71.897,108.159,78.446,71.978,90.425,95.955,77.384,97.460,83.807,65.583,46.095,35.156,79.761,70.345,96.563,93.536,140.354,88.931,87.347,88.380,30.288,90.596,141.803,125.381,53.976,49.665,48.740,78.606,106.196,123.636,82.343,93.988,93.420,62.670,87.094,95.706,62.359,92.051,46.451,14.439,34.635,114.181,65.066,44.460,19.240,43.623,31.565,88.951,94.406,90.818,75.103,79.125,74.278,61.059,58.507,45.044,74.173,73.682,82.059,65.694,124.450,121.115,87.927,85.075,114.647,71.907,90.426,99.600,69.967,47.386,84.188,87.092,84.071,75.696,128.882,86.617,89.939,137.400,39.310,92.451,54.500,144.496,53.742,98.804,66.052,103.474,80.345,36.968,40.000,87.867,53.472,50.586,115.458,118.402,102.012,156.568,154.986,120.950,168.516,86.718,102.312,92.232,89.544,135.968,63.700,51.530,44.528,99.972,96.382,110.540,110.919,109.516,105.239,116.821,118.431,100.432,109.804,120.714,152.415,111.764,74.000,119.669,73.849,50.868,54.792,79.151,81.553,51.585,113.070,65.122,79.400,89.125,135.305,61.031,114.527,89.307,75.130,74.233,50.850,45.811,70.016,74.716,58.254,19.976,35.125,29.345,31.761,26.500
1264,27.892,53.284,86.708,109.714,74.825,39.802,42.390,37.960,81.160,59.907,76.969,46.472,71.222,87.345,80.356,69.252,141.333,101.933,83.575,88.883,78.300,96.924,99.522,93.892,54.791,73.500,100.674,84.360,65.753,86.363,87.955,73.337,115.302,83.872,65.546,44.655,33.775,81.087,72.905,92.803,95.446,133.215,92.222,80.694,82.092,31.691,89.596,134.303,128.419,57.082,55.955,46.055,75.029,105.982,122.182,83.686,83.289,89.232,63.495,86.642,91.101,64.848,96.892,40.280,13.250,33.957,122.037,78.526,52.221,18.480,39.575,32.038,80.293,90.089,90.455,77.224,78.909,70.814,63.317,57.822,46.204,72.779,71.924,82.346,63.041,129.297,124.050,91.046,85.338,111.347,69.925,83.324,95.320,67.940,40.851,82.630,81.832,76.753,72.464,123.176,85.679,84.841,137.507,37.357,91.135,56.062,140.914,51.292,97.175,63.134,100.697,77.126,37.896,36.037,91.762,53.753,55.495,104.573,116.793,97.195,149.108,146.217,117.719,162.344,88.259,102.493,98.375,90.588,127.653,65.157,72.170,47.444,104.076,107.600,110.604,106.455,105.563,98.326,116.590,115.106,97.136,107.822,119.418,149.604,108.326,73.130,119.229,74.151,49.143,53.262,78.556,82.340,48.171,111.016,65.500,78.671,87.764,129.474,62.763,110.620,86.219,69.924,73.660,55.475,43.982,65.905,73.836,56.107,20.645,36.594,26.381,31.388,23.727
1265,27.843,53.676,83.018,104.125,74.387,43.758,41.029,41.937,81.766,60.206,74.323,47.528,67.194,84.250,75.932,68.748,142.889,103.880,77.311,79.483,79.018,98.942,104.478,92.297,58.070,74.879,91.652,78.151,61.933,84.177,91.955,74.570,115.820,81.578,60.463,44.690,31.900,85.587,68.931,88.282,85.643,127.154,87.083,85.204,80.289,30.374,87.157,135.924,124.114,54.941,55.381,45.507,69.231,99.625,104.136,82.117,84.024,89.891,61.396,83.009,88.248,68.069,102.284,42.817,13.500,30.348,116.213,71.158,51.814,16.100,39.274,28.931,84.524,84.168,85.307,73.698,76.864,69.258,64.188,58.562,43.628,70.942,69.220,76.261,63.769,116.613,120.158,87.146,85.562,105.127,68.850,81.294,88.567,62.066,43.089,81.855,82.387,81.376,73.205,124.245,85.333,84.061,119.933,37.500,87.030,61.844,137.633,49.202,96.392,60.247,96.816,76.252,37.568,39.210,83.695,49.472,53.342,103.760,116.483,92.146,140.689,144.755,111.439,160.139,86.247,97.222,94.607,87.289,120.895,65.000,81.050,45.903,104.190,103.200,101.101,102.610,104.230,97.337,110.154,113.577,100.212,104.121,118.835,146.094,106.258,73.922,113.559,74.140,49.110,54.678,70.270,81.298,50.477,107.422,64.865,78.123,86.333,133.947,62.155,109.708,81.181,69.481,70.806,49.325,42.738,64.905,71.987,52.525,21.548,32.875,30.035,31.194,25.621
1266,25.118,52.863,80.850,102.830,77.550,48.209,38.952,39.222,85.468,59.579,67.803,44.528,69.944,85.629,76.542,67.261,141.870,95.120,78.943,79.767,75.941,97.826,109.000,92.297,56.698,74.466,93.232,77.619,68.090,83.416,82.167,70.221,109.403,78.000,55.148,45.776,29.069,76.913,65.767,87.676,91.161,124.149,90.653,79.918,82.415,29.094,89.271,128.833,111.238,55.812,57.452,46.719,72.481,94.036,111.773,79.737,78.886,89.551,59.681,80.236,87.083,61.800,107.960,37.232,15.083,34.452,114.513,67.724,44.478,16.980,42.028,29.374,81.659,86.277,82.960,66.224,77.091,68.557,59.842,54.712,44.460,67.865,71.614,74.850,65.313,116.216,112.540,87.596,83.137,106.840,64.000,76.662,89.213,58.662,42.990,89.964,84.101,78.788,70.348,148.500,81.296,80.061,119.747,35.833,86.692,58.719,132.748,50.820,93.680,56.093,96.908,72.454,37.800,35.111,82.448,52.551,49.135,104.417,111.977,96.183,139.230,140.524,104.914,161.984,85.306,96.736,87.625,87.386,110.442,62.329,79.220,45.653,105.318,99.036,100.928,104.626,101.937,97.000,111.846,105.634,89.407,100.299,118.451,141.981,99.663,69.481,108.924,71.907,50.593,51.574,65.984,78.830,46.653,112.037,58.527,76.097,87.389,131.000,61.567,111.351,81.940,70.328,69.563,53.662,44.732,68.198,69.855,52.139,21.602,34.750,31.124,38.791,24.682
1267,26.735,48.186,79.575,105.339,69.488,45.286,39.467,41.222,86.309,55.523,63.543,42.139,67.764,86.043,73.220,66.162,139.500,92.213,79.123,80.200,80.282,96.116,107.957,96.757,57.860,77.310,92.630,77.122,59.303,82.823,81.788,77.767,108.892,83.679,54.028,44.931,29.325,81.565,74.155,93.563,87.804,122.969,81.819,80.510,86.669,28.899,84.000,125.621,103.695,56.835,55.574,45.233,73.385,98.812,109.205,80.438,76.036,84.551,61.418,84.698,84.394,58.690,108.335,38.878,11.591,35.478,114.247,66.882,48.513,18.260,39.302,29.450,75.134,83.812,79.864,69.069,74.591,62.144,52.178,52.384,44.681,66.606,66.098,76.588,62.190,104.297,115.331,80.530,79.363,103.740,61.720,74.824,89.587,50.252,40.851,88.130,79.126,84.741,69.080,140.441,77.309,79.439,116.853,32.881,84.842,57.875,130.345,49.483,94.443,58.082,99.829,75.891,35.584,36.593,79.724,50.090,54.495,99.698,110.989,98.220,138.257,142.517,108.863,155.041,82.282,95.667,91.161,86.412,109.168,58.829,76.030,45.153,99.583,98.055,101.957,102.171,101.762,92.565,104.295,106.179,95.856,97.785,115.527,153.811,108.820,73.883,103.907,70.512,52.780,54.049,65.214,79.681,46.093,107.695,61.797,75.297,85.042,125.516,60.186,108.303,80.309,68.779,65.738,48.537,39.427,62.119,68.971,48.443,21.687,35.203,28.080,36.672,27.712
1268,25.108,47.480,80.637,101.750,68.400,44.143,45.848,41.071,90.543,54.150,59.811,39.444,64.861,90.491,71.497,66.613,127.796,91.267,79.472,78.183,75.676,99.071,110.185,94.459,60.698,70.948,88.543,75.496,61.157,83.310,84.864,70.674,102.964,76.147,57.324,43.836,30.138,86.609,68.121,89.408,84.964,119.916,80.889,79.745,91.317,28.273,82.572,127.606,105.343,57.941,58.632,46.178,69.654,92.080,111.432,85.197,77.789,83.065,59.330,78.368,86.917,55.883,101.705,37.207,12.371,34.861,111.516,67.526,45.150,18.760,41.019,30.450,79.122,82.347,83.790,71.293,73.068,62.753,54.287,51.740,43.460,70.067,71.091,80.948,66.490,118.757,120.424,85.450,81.250,109.367,66.486,78.544,89.707,54.854,41.168,77.486,82.143,77.741,70.598,139.588,77.790,83.744,117.373,36.595,87.293,48.906,129.007,49.135,88.918,59.495,99.882,73.437,34.656,33.889,77.990,49.472,49.369,96.240,106.402,96.085,134.270,136.804,104.856,148.672,79.812,91.875,89.625,81.702,100.453,54.129,69.930,44.333,94.929,97.836,92.583,101.106,105.206,91.522,103.897,108.187,91.653,103.103,110.824,154.830,105.506,67.701,103.890,74.209,48.934,53.814,63.095,75.606,45.565,108.471,60.635,71.581,86.403,125.232,59.423,108.099,77.487,67.450,71.369,51.438,44.171,67.190,68.194,47.705,20.892,37.906,37.451,46.455,24.485
1269,26.971,48.049,72.150,96.196,69.500,40.516,37.067,35.659,87.330,56.467,63.094,37.611,60.194,91.336,75.345,61.829,123.481,89.600,80.604,78.533,79.847,102.946,109.587,95.459,55.186,77.690,81.203,71.209,57.865,76.027,74.379,73.942,101.727,84.688,55.741,42.397,29.769,85.087,71.147,92.789,81.089,123.126,86.000,78.439,91.225,26.935,84.795,123.561,100.400,53.271,58.342,47.055,72.971,98.384,130.932,91.869,74.446,78.877,59.297,77.840,83.725,61.386,96.540,37.634,11.432,32.974,106.255,67.421,46.248,18.360,36.858,27.153,68.976,78.099,80.108,68.405,69.216,61.361,50.624,52.164,41.381,62.558,68.659,86.784,66.034,113.721,117.273,86.033,83.637,112.480,67.869,86.397,82.033,53.457,41.752,74.674,75.218,72.929,67.366,125.245,76.815,81.061,120.973,38.071,80.917,53.781,123.180,58.685,93.062,59.784,90.868,69.025,33.728,32.543,77.552,46.315,50.982,93.104,106.149,85.512,130.014,131.483,99.496,142.795,79.388,89.354,90.929,78.079,97.011,55.929,65.440,41.194,94.019,88.200,92.302,100.187,119.944,89.022,102.051,103.593,86.924,98.879,113.703,173.396,96.292,67.883,98.314,67.628,50.901,53.765,60.643,76.404,44.332,98.021,59.351,72.729,82.014,123.042,57.309,108.058,79.204,67.519,67.175,50.600,43.463,65.619,66.587,49.910,23.229,37.281,34.858,43.388,24.576
1270,26.657,47.176,76.363,91.018,62.050,39.121,39.648,38.135,90.734,51.439,66.417,32.139,55.806,93.569,75.373,62.604,135.093,89.147,81.594,77.217,83.029,98.665,106.696,96.351,57.628,69.828,85.667,72.007,59.169,75.027,73.091,68.988,94.230,80.404,54.083,41.776,28.444,84.370,69.026,92.507,81.500,121.732,89.375,76.969,84.585,27.590,76.861,122.197,104.648,55.800,55.161,49.712,76.510,92.393,129.727,94.927,74.801,85.232,59.956,80.896,82.110,58.193,93.614,35.049,9.689,32.217,103.810,66.039,44.770,18.760,36.943,28.908,67.890,81.782,75.278,67.543,72.102,63.598,46.842,47.671,44.319,62.856,68.886,82.418,68.653,109.090,112.180,84.901,83.200,106.400,65.879,78.544,79.500,55.318,35.208,65.609,73.429,73.624,66.143,126.275,73.000,77.037,114.373,29.786,81.639,57.594,125.899,55.978,90.505,54.918,90.197,67.311,33.696,34.926,73.762,47.348,51.901,95.271,103.414,91.366,135.203,127.776,109.158,133.443,77.494,90.153,89.411,74.746,96.968,53.343,58.840,46.139,92.521,91.382,95.417,101.252,119.373,93.250,104.269,97.593,91.814,96.430,111.055,175.264,96.360,68.227,95.339,68.884,47.560,53.667,57.397,74.362,45.855,94.850,55.527,72.839,84.958,111.326,58.299,105.710,75.884,66.763,70.709,49.675,45.274,64.071,67.072,47.500,23.114,34.094,31.531,39.224,26.621
1271,25.451,47.010,70.150,89.821,64.775,52.220,39.076,35.960,89.511,56.327,73.591,36.639,52.222,85.784,76.153,56.261,134.500,77.027,81.547,67.917,83.759,100.964,105.609,91.027,57.698,69.190,81.304,68.935,59.461,72.743,72.379,63.174,89.482,78.862,56.222,43.172,26.750,83.978,62.664,97.549,73.982,117.820,80.764,78.173,85.472,24.748,78.819,117.061,100.390,49.965,58.013,45.870,74.317,88.777,121.750,91.774,77.036,80.659,54.385,73.415,81.826,60.428,91.216,35.988,10.432,31.061,100.224,62.776,41.434,14.020,36.377,29.542,66.488,78.980,77.364,65.828,68.909,62.278,49.287,50.836,42.938,60.471,64.932,84.752,69.694,108.676,104.849,84.132,77.800,112.540,69.804,85.235,79.833,53.954,35.366,71.638,74.227,76.318,61.125,110.922,73.790,75.671,110.440,33.500,79.722,46.594,117.482,61.292,83.371,56.969,87.263,68.017,33.984,37.235,75.886,44.753,46.324,92.302,102.977,90.415,132.824,122.105,97.784,132.098,77.376,91.972,81.000,80.096,87.484,52.943,54.820,44.556,90.521,94.509,91.403,94.813,121.230,80.446,102.397,97.203,86.975,91.084,109.681,164.075,97.584,66.247,90.263,64.442,53.044,50.918,59.690,73.787,46.140,92.374,60.203,71.813,78.639,119.842,57.423,104.222,78.108,64.527,67.039,59.662,41.854,65.373,65.393,48.738,22.819,41.375,28.496,38.007,22.061
1272,32.873,48.098,68.469,81.759,64.925,52.077,85.552,61.000,113.681,75.551,118.811,59.250,74.375,93.862,100.955,72.135,168.037,100.360,122.377,131.483,115.012,115.438,127.217,135.135,79.140,72.741,81.312,70.719,64.989,69.142,69.136,68.919,101.683,79.514,64.167,38.922,27.931,88.913,65.784,102.676,77.679,138.624,101.889,85.949,86.021,23.856,87.259,138.152,100.829,55.494,54.723,45.945,75.279,96.125,124.614,88.993,99.771,91.638,58.088,76.925,83.046,64.559,94.642,35.293,10.985,35.704,108.442,65.053,39.602,14.600,36.292,27.603,78.732,88.604,78.432,69.009,66.023,64.918,51.277,47.959,44.319,65.240,66.848,87.007,74.333,107.279,102.417,85.046,79.637,115.660,64.766,80.956,82.073,52.722,36.891,70.913,83.261,109.871,93.036,149.529,74.914,82.244,153.027,78.190,153.511,67.000,137.727,70.831,116.340,58.732,92.421,75.689,34.544,32.407,79.390,43.854,51.333,93.656,109.655,98.817,139.500,152.385,106.014,132.549,86.576,98.729,128.375,89.728,85.242,59.343,53.910,45.611,91.758,99.782,105.252,108.496,203.500,99.098,114.910,112.602,114.195,107.804,118.615,216.226,96.382,68.526,92.780,68.093,47.462,50.852,56.127,76.340,45.663,90.123,78.284,72.813,78.542,128.905,55.464,157.031,121.025,95.641,70.010,71.225,47.701,66.167,72.018,46.525,31.452,39.016,34.212,38.179,66.879
1273,35.618,48.225,76.628,83.545,71.800,56.154,114.181,85.746,126.277,125.290,148.890,87.417,107.431,103.483,133.949,92.721,214.667,119.467,158.000,208.417,154.559,126.076,138.783,148.189,90.488,72.379,81.884,73.281,65.787,68.885,77.970,68.012,108.007,87.826,95.963,37.690,31.894,82.891,73.259,107.563,83.643,177.486,125.319,118.398,111.641,24.633,130.783,207.879,132.943,71.588,52.877,48.281,89.269,134.893,166.614,94.650,138.271,112.580,60.648,90.953,92.248,86.290,114.131,38.122,12.106,36.817,118.603,70.013,44.850,15.040,35.915,27.122,102.841,94.545,78.511,74.129,75.852,71.526,57.218,54.068,46.088,62.654,68.326,89.183,85.898,111.414,115.986,94.013,107.675,133.727,70.879,85.279,84.673,53.808,35.059,67.181,87.336,136.729,104.688,156.804,80.420,77.488,165.333,84.452,199.211,91.500,171.108,78.438,136.351,58.495,94.092,74.261,35.368,38.481,73.114,49.753,52.505,91.240,120.103,107.902,147.865,167.552,107.777,136.525,84.894,105.347,138.750,92.316,84.453,56.129,48.760,42.819,90.047,97.000,114.647,134.016,235.278,108.293,117.051,118.756,152.059,104.841,129.418,222.434,103.899,71.636,92.932,70.140,51.560,55.902,63.317,95.521,48.456,94.845,91.689,77.684,88.819,150.695,59.722,184.927,157.970,118.962,80.495,83.725,54.720,74.746,88.054,56.959,38.898,53.781,38.522,39.418,101.909
1274,34.569,52.667,73.796,77.250,69.150,52.560,121.019,81.405,124.479,123.075,155.795,75.500,109.069,107.793,151.757,100.090,215.037,122.627,168.179,219.883,159.782,124.500,139.098,139.892,96.081,74.293,83.246,71.806,67.382,70.796,76.333,67.802,107.007,83.899,96.241,40.759,30.138,88.609,69.284,104.042,82.821,176.139,131.931,124.918,126.296,25.388,149.030,228.788,146.210,79.882,52.110,46.390,95.635,154.018,177.727,89.044,139.693,114.507,60.308,88.198,87.092,89.090,117.744,35.110,10.250,36.078,122.841,69.474,49.150,16.900,35.670,27.015,117.793,101.802,79.506,73.259,71.807,68.598,52.960,47.932,44.150,66.625,65.985,87.412,78.578,106.685,119.187,97.212,123.488,147.273,62.486,91.412,89.213,55.252,36.069,61.167,81.185,128.212,110.339,151.176,74.679,87.085,166.227,93.405,203.744,102.625,180.331,79.865,135.959,61.351,94.000,75.118,38.232,39.691,71.590,47.809,51.640,96.990,128.483,110.793,163.068,163.315,104.468,133.270,85.106,107.549,130.321,91.018,78.137,52.000,51.700,47.569,88.801,92.127,113.741,136.179,233.008,108.293,110.000,115.480,151.449,109.682,131.231,219.585,98.787,68.169,91.814,65.767,53.000,57.710,61.762,104.532,48.098,93.048,93.351,75.987,89.597,151.632,58.742,179.222,152.764,120.931,80.223,80.988,52.652,67.238,86.090,60.344,37.193,62.594,40.973,42.761,94.591
1275,34.716,48.559,74.982,78.473,64.838,53.352,113.457,75.897,121.564,121.150,147.669,70.722,102.583,101.586,150.927,100.144,224.667,114.080,161.123,212.883,156.624,122.509,125.152,136.243,88.616,64.517,81.630,70.338,64.079,69.372,72.530,70.791,98.547,77.835,96.926,39.078,30.581,90.543,65.345,100.155,81.929,168.677,129.292,123.582,129.690,25.540,155.964,228.773,147.248,80.565,55.200,48.890,93.490,151.705,173.750,90.212,129.157,106.029,61.758,87.245,88.917,85.248,110.795,39.012,12.508,35.209,126.758,73.539,47.407,16.860,39.160,30.443,122.915,97.099,78.080,70.267,67.307,70.887,53.030,52.096,45.575,62.029,63.348,86.575,75.694,110.306,123.626,98.775,124.912,139.020,65.542,90.132,88.567,60.563,33.000,56.572,83.765,119.541,106.045,173.833,69.247,84.585,155.840,87.857,196.368,101.562,181.115,85.674,137.629,63.052,99.711,72.269,35.792,36.123,68.895,46.652,52.739,96.635,122.609,105.683,154.865,162.070,105.633,134.902,88.482,104.583,132.893,85.658,74.884,52.186,53.230,50.514,87.891,92.909,113.439,131.130,232.516,99.250,114.526,115.642,138.119,110.495,123.264,214.792,96.719,64.182,84.619,69.105,49.209,54.399,65.024,97.457,49.596,92.134,82.324,71.665,83.167,151.632,58.825,167.108,137.872,114.031,78.136,74.562,50.463,67.786,81.360,58.992,34.193,61.953,36.389,41.403,85.773
