Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean(5.7.14),Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132
9.433,9.835,6.487,8.808,9.365,5.888,10.488,14.561,11.185,13.043,10.226,9.465,8.944,10.545,10.853,11.456,8.769,14.741,8.372,8.962,6.893,5.000,6.880,10.345,10.109,11.832,12.682,8.850,6.114,6.754,9.364,9.137,9.481,6.684,7.892,6.343,4.955,3.481,8.407,7.623,5.548,11.055,11.345,8.212,8.416,9.547,14.600,7.104,11.471,11.556,11.700,7.640,11.382,9.114,8.693,6.875,8.315,11.786,11.565,8.633,13.466,18.706,13.018,10.453,14.581,14.348,11.826,12.126,6.058,11.598,11.204,12.174,15.789,11.565,7.714,5.375,9.000,7.455,7.470,7.544,7.539,6.045,5.815,5.245,8.309,7.423,6.399,8.552,8.614,7.971,11.151,15.471,13.718,14.414,11.235,13.900,11.173,12.550,10.862,14.075,17.318,14.949,14.516,13.442,14.325,9.365,12.477,12.833,9.578,9.154,12.574,9.185,9.660,11.765,12.774,14.361,19.156,11.676,15.360,13.171,10.696,10.475,10.224,10.660,11.780,15.443,7.406,4.423,8.863,12.368,14.237,10.073
8.587,8.544,6.557,8.356,8.119,6.336,9.667,14.280,11.457,11.774,10.491,9.701,9.183,9.500,12.613,10.956,8.676,14.455,8.451,9.394,7.018,5.639,7.093,11.345,8.832,10.601,11.991,9.014,6.048,6.381,9.333,10.480,10.231,6.709,8.758,5.990,4.202,3.263,8.759,7.790,6.371,10.260,10.182,7.653,8.909,9.600,15.126,7.269,11.729,11.262,11.209,7.790,11.737,10.070,9.219,7.500,7.500,12.071,10.935,8.800,13.209,17.010,13.077,11.569,16.338,14.292,11.022,11.941,6.475,12.511,10.437,13.148,15.662,12.406,7.131,5.422,8.370,6.955,8.455,7.515,7.402,6.254,5.642,5.453,8.041,7.561,6.582,8.938,8.416,7.838,9.215,16.000,13.282,14.784,10.965,12.833,11.062,12.450,12.564,14.663,18.200,16.429,15.089,14.488,13.727,8.119,13.057,14.519,9.444,10.295,11.410,9.554,9.760,13.255,12.643,15.389,20.078,11.590,15.493,15.429,11.179,10.169,9.143,10.260,12.747,15.432,7.000,4.599,8.637,12.611,14.378,10.183
8.933,8.767,6.313,8.625,9.024,5.664,10.574,13.561,11.790,12.129,10.113,9.638,8.817,10.618,11.613,11.033,8.546,14.569,8.637,9.481,6.482,6.014,7.413,11.412,9.577,10.839,12.864,8.479,5.981,5.822,9.189,9.882,10.625,6.197,8.911,6.265,4.584,3.549,8.843,7.892,6.427,11.096,9.200,8.254,8.169,9.587,15.053,6.634,10.664,11.317,12.473,7.380,10.579,9.237,9.044,6.966,7.217,11.857,10.174,8.944,12.933,15.784,13.095,11.146,17.132,15.146,11.207,12.378,6.192,13.467,10.423,13.130,14.690,12.739,7.827,6.750,8.659,7.636,8.127,7.621,7.324,6.045,5.457,5.472,9.186,7.480,6.563,9.345,7.802,7.771,10.419,15.574,12.816,14.466,11.094,14.583,10.210,12.700,10.798,14.725,19.671,17.847,15.565,12.558,13.584,9.024,11.636,13.667,9.044,9.192,11.475,9.185,9.420,11.941,12.179,15.903,19.039,11.914,16.280,15.714,11.429,9.898,9.510,10.020,12.022,14.216,7.925,4.730,8.451,12.658,14.641,10.352
9.067,8.738,6.435,8.000,7.833,6.612,10.628,14.634,11.617,12.237,10.717,9.016,9.690,10.073,11.587,9.922,8.583,14.400,8.301,8.808,6.589,5.958,6.853,10.983,9.146,10.497,12.355,8.229,6.267,6.186,8.894,9.667,10.019,6.479,8.223,6.314,4.629,3.707,8.120,8.743,6.161,9.000,9.618,7.814,8.974,10.213,15.137,7.231,11.521,11.206,10.936,6.790,10.684,9.439,9.175,7.705,8.380,11.329,9.837,8.000,13.209,18.657,14.065,11.015,16.868,15.528,11.315,12.395,7.100,14.565,10.070,13.287,16.254,12.957,7.500,6.391,9.185,7.727,8.507,7.485,7.657,6.194,5.914,4.358,9.072,7.276,6.981,8.117,8.030,7.933,10.355,16.561,13.524,15.103,11.129,13.567,11.531,13.925,11.479,15.300,19.941,17.429,15.290,12.372,12.844,7.833,11.602,14.944,9.733,9.667,12.459,10.354,9.360,12.902,11.119,14.944,17.672,11.733,14.880,13.057,11.304,11.186,9.449,9.720,11.253,15.170,8.047,3.869,8.333,12.808,14.933,10.101
8.692,9.087,6.774,8.846,8.548,5.793,10.589,13.841,11.975,11.570,11.981,9.748,10.268,10.982,13.653,10.289,7.991,14.761,7.478,8.817,6.179,5.681,6.387,10.664,9.752,10.559,12.155,8.043,6.257,6.525,8.955,10.029,9.856,6.120,8.420,6.245,4.112,3.459,8.667,8.090,6.274,11.096,10.145,7.788,10.312,9.880,15.011,7.478,12.471,10.563,11.345,7.680,11.184,9.263,9.596,7.409,7.859,10.400,10.772,9.711,13.442,17.255,13.888,11.380,17.890,15.281,10.685,11.748,6.850,14.935,10.493,13.243,17.028,12.464,7.899,6.344,9.126,7.773,8.082,7.204,6.735,6.060,5.654,4.830,8.278,6.862,7.203,8.138,9.129,7.476,10.387,16.090,13.854,15.371,10.082,12.833,10.321,14.075,11.255,15.775,19.471,17.551,15.863,13.581,12.234,8.548,12.625,13.722,9.533,8.795,11.934,9.892,10.660,12.725,12.036,15.764,18.188,12.010,14.573,15.686,12.321,11.559,8.510,11.060,12.879,16.227,7.377,4.358,7.294,13.012,14.726,10.038
8.837,8.427,6.835,9.269,9.270,5.698,10.155,13.780,12.148,12.828,10.472,9.433,9.535,10.764,12.053,10.844,8.574,14.706,8.018,8.731,6.214,5.958,7.413,11.168,9.540,10.748,12.000,8.057,5.714,6.102,9.061,9.882,10.365,6.009,8.955,6.020,4.404,3.383,7.648,8.796,6.387,9.932,10.909,8.093,11.571,10.453,15.253,6.000,11.343,11.913,11.209,7.160,9.592,9.211,9.395,6.477,7.391,11.157,10.207,8.633,13.528,16.510,13.615,11.628,16.346,14.382,10.978,11.605,6.883,17.011,10.662,12.635,15.155,11.971,7.560,5.844,8.904,7.758,8.567,7.515,7.000,6.537,4.704,5.528,8.464,7.602,7.304,8.710,8.416,7.914,10.527,16.458,12.806,15.241,9.988,12.617,10.222,13.575,11.383,15.400,19.788,17.633,16.073,14.116,13.390,9.270,11.330,14.704,10.311,8.756,11.410,11.431,8.940,11.706,11.929,15.236,18.039,10.695,15.800,14.914,11.196,11.847,8.327,10.780,11.923,15.920,7.038,4.460,8.931,12.882,14.466,9.939
8.788,8.951,6.183,8.471,9.000,5.724,10.698,13.146,11.691,12.731,11.038,9.008,8.859,10.655,11.560,10.111,9.630,14.462,7.788,8.490,5.518,5.778,7.400,10.588,8.730,11.266,10.491,7.979,6.029,6.364,8.871,9.157,9.952,6.231,7.924,6.431,4.584,3.353,8.231,8.940,6.806,10.384,9.836,8.288,11.870,10.973,14.979,6.746,11.821,10.841,11.545,7.580,10.276,9.412,8.570,6.489,7.772,12.214,10.652,9.056,12.914,15.971,12.521,12.241,16.324,15.517,11.978,11.790,7.567,17.370,10.183,12.583,14.380,12.507,7.107,6.078,9.141,7.606,8.007,7.408,7.461,6.313,5.951,5.642,7.948,7.447,6.791,8.731,8.376,7.962,9.871,16.277,13.291,14.784,11.294,13.100,11.099,13.050,11.340,15.000,19.824,17.847,15.306,12.395,13.312,9.000,11.898,13.907,10.089,9.846,11.836,10.138,9.820,12.039,12.738,15.417,17.008,11.133,14.653,15.514,11.196,11.034,9.020,10.940,12.033,14.920,7.906,4.613,8.598,12.960,14.452,10.043
7.606,9.456,6.304,8.856,9.103,6.138,10.496,13.085,11.617,12.043,11.019,9.283,9.775,11.264,13.093,10.778,8.870,14.228,8.425,8.231,6.839,5.278,7.053,11.420,8.664,11.510,11.527,7.336,6.448,5.780,8.295,9.500,9.721,5.812,8.280,6.343,4.640,3.038,8.852,9.760,6.113,9.356,9.836,9.381,11.429,11.333,14.084,7.000,11.850,11.310,12.182,7.290,10.592,8.746,9.596,7.273,7.087,11.286,10.152,8.533,12.577,17.863,12.586,12.153,15.353,12.921,11.620,12.059,8.025,20.228,10.592,12.365,14.958,12.754,7.530,6.078,8.511,6.939,7.336,7.398,7.500,7.119,5.840,5.057,8.289,8.211,6.652,8.952,8.614,7.543,9.624,16.329,14.087,13.905,9.800,14.567,10.642,14.325,12.000,15.238,19.541,16.122,15.847,13.930,13.870,9.103,12.659,14.019,9.244,8.731,11.557,10.092,10.200,11.608,14.929,19.139,16.398,11.105,15.867,15.257,10.304,11.322,8.449,10.020,11.055,15.159,7.764,4.139,7.667,13.146,14.777,10.343
8.596,8.272,6.504,8.010,8.214,5.810,10.333,14.829,11.728,12.903,10.283,9.291,10.028,10.836,13.453,11.789,9.407,14.613,8.053,8.942,6.714,5.264,7.733,11.244,9.445,12.538,11.200,8.150,5.895,6.686,9.508,9.451,9.288,5.607,8.038,6.931,4.528,3.391,8.046,9.994,6.153,10.671,10.855,9.661,10.870,11.107,13.737,6.567,11.800,11.532,12.700,7.260,10.039,9.289,8.991,7.295,6.652,11.043,10.283,8.867,13.000,17.098,12.769,10.781,14.375,14.056,11.054,12.899,7.200,24.239,10.035,12.409,15.465,12.217,6.935,6.156,8.889,7.545,8.127,7.146,7.598,6.119,5.272,4.830,8.258,7.756,6.804,9.214,8.455,7.257,11.075,15.942,13.291,15.810,11.059,13.133,11.037,12.400,12.638,16.638,21.553,17.969,15.387,14.093,12.961,8.214,12.466,13.907,10.889,9.064,12.721,10.431,10.080,12.686,15.488,17.889,15.883,11.638,15.413,15.029,11.661,12.593,9.735,11.080,12.143,16.330,7.047,4.263,7.765,13.043,15.485,10.397
8.394,8.204,7.365,8.923,8.778,6.147,10.969,13.317,11.469,12.032,10.774,9.717,9.507,11.327,13.547,10.633,8.657,14.652,8.681,9.433,7.393,5.069,7.813,11.025,10.372,12.154,12.009,8.621,6.581,6.847,8.902,9.382,10.221,6.205,8.618,6.382,4.854,3.759,8.000,10.078,6.645,10.973,10.382,9.356,10.662,10.453,14.105,7.269,11.207,11.960,11.845,7.030,10.118,9.649,9.825,6.852,6.967,12.000,9.598,9.489,12.926,16.598,13.592,12.088,14.324,13.921,11.772,11.050,7.667,24.185,10.218,11.478,16.549,11.493,7.643,6.875,9.170,8.242,7.709,6.417,7.127,7.149,5.037,4.698,7.309,8.171,6.715,8.848,7.673,7.305,11.172,14.929,13.000,14.241,10.106,11.883,10.753,13.300,12.319,16.312,20.918,16.602,15.468,12.628,13.701,8.778,11.386,14.407,8.644,9.423,12.180,10.800,9.980,12.039,15.643,18.431,16.391,11.876,13.520,14.886,12.000,11.797,8.980,10.460,12.253,16.193,7.585,4.708,8.510,12.799,15.023,10.479
7.558,9.029,6.296,9.010,8.929,5.784,10.233,14.012,12.395,12.753,9.811,8.677,10.676,11.200,12.667,10.678,8.324,14.091,9.009,8.413,7.125,5.375,7.560,11.328,9.307,10.874,11.209,8.050,6.314,6.449,9.159,9.765,10.096,6.376,7.414,6.343,4.225,3.414,7.611,9.461,6.363,9.192,10.200,9.051,9.727,10.373,14.063,6.560,11.343,11.302,11.145,7.620,10.197,10.079,8.237,6.670,7.609,11.443,10.293,9.000,12.785,17.059,13.834,11.051,16.221,14.764,12.098,11.227,7.908,24.413,10.514,12.200,15.155,10.739,7.357,6.688,9.615,7.409,7.918,7.408,7.069,6.194,5.901,5.453,8.691,7.431,7.329,9.345,8.208,7.800,11.376,16.574,13.311,14.388,10.553,13.200,10.716,12.925,12.011,14.400,20.894,17.837,16.323,12.395,13.468,8.929,11.477,14.796,10.422,8.346,11.607,11.354,9.400,13.392,17.190,20.069,15.602,11.390,14.933,12.629,11.839,12.712,8.184,9.500,11.835,16.398,8.028,4.088,8.412,12.913,15.741,10.558
7.837,8.505,6.843,8.240,8.786,5.750,10.000,13.610,12.370,12.172,9.698,9.024,9.296,12.673,13.613,11.322,9.028,14.080,7.832,8.808,6.821,5.236,7.400,11.227,9.912,12.175,12.155,7.943,5.571,6.305,8.856,8.422,11.538,6.316,7.688,6.912,4.719,3.143,8.204,9.251,6.911,10.685,9.564,8.381,9.429,9.947,13.684,6.978,11.764,10.762,12.409,7.620,9.026,8.693,8.070,6.693,8.554,9.857,10.457,9.289,12.294,17.039,13.302,11.781,15.213,15.101,11.598,11.395,7.375,23.250,10.373,11.200,13.873,12.319,7.714,5.828,8.504,7.470,7.627,7.252,6.971,6.179,5.765,5.585,8.454,7.407,6.937,8.834,7.762,7.390,11.011,15.710,13.330,14.879,10.106,13.267,11.012,11.750,12.404,16.150,21.788,17.908,16.653,12.186,13.792,8.786,13.193,12.685,9.667,9.897,11.279,10.354,9.160,11.529,16.024,19.000,15.492,11.562,14.547,12.314,10.089,12.424,9.449,11.980,11.275,16.693,7.104,4.168,8.245,12.730,15.549,10.529
8.125,8.631,6.948,8.721,9.452,5.991,11.248,13.280,12.568,12.129,10.906,9.197,10.113,12.473,12.347,10.411,8.278,14.542,7.991,9.115,6.857,5.889,7.040,10.588,8.818,11.657,10.982,8.143,6.352,5.364,8.750,9.216,10.769,6.009,7.783,6.137,4.865,3.376,9.046,8.653,6.161,10.671,8.709,8.949,9.143,11.480,14.895,7.022,11.600,11.460,11.845,7.280,11.237,8.482,9.404,6.682,8.239,10.800,9.913,7.989,12.515,16.618,13.692,11.591,14.640,14.978,11.609,12.109,7.683,22.750,10.331,12.313,13.493,11.420,7.560,5.875,8.667,7.152,7.672,7.136,6.618,6.328,5.580,4.491,7.825,7.829,7.171,9.648,8.485,8.371,10.505,16.426,13.252,16.060,11.082,13.850,10.284,12.125,11.979,15.175,22.200,18.000,16.774,13.093,12.416,9.452,12.636,12.556,9.489,9.731,12.721,11.923,10.120,11.647,15.917,18.000,15.117,11.133,14.493,13.486,11.964,12.068,8.571,10.160,11.615,15.273,7.651,4.314,8.304,12.732,15.470,10.296
7.942,8.874,6.383,9.500,8.762,5.759,10.380,12.976,12.272,12.409,10.491,9.811,9.070,12.336,11.907,10.478,8.972,14.498,8.752,8.933,6.911,5.222,7.493,10.672,9.350,12.077,10.927,7.893,5.857,6.195,8.621,9.735,10.683,5.761,7.930,6.941,4.854,3.376,8.167,8.970,6.056,11.082,10.309,9.195,10.117,9.867,15.579,7.104,10.829,11.619,12.727,7.270,9.763,9.342,8.658,7.205,7.717,11.457,10.152,8.622,12.663,16.618,13.562,11.161,14.890,14.292,12.109,13.109,7.717,21.935,10.085,10.748,14.042,12.609,7.196,5.891,8.904,7.652,7.418,7.379,8.216,6.463,5.543,4.547,8.330,7.797,7.297,8.807,8.386,7.200,10.591,16.510,12.612,14.879,10.082,13.400,10.383,14.425,12.266,15.688,21.129,18.020,16.476,12.605,13.247,8.762,12.159,13.074,10.467,9.744,10.951,9.277,10.560,11.490,16.524,19.181,15.023,11.286,13.613,14.743,11.589,10.746,9.327,9.320,13.077,14.307,7.849,4.460,8.108,12.769,15.233,10.299
7.231,8.369,7.052,8.721,8.635,6.483,10.760,12.890,12.457,12.129,9.906,9.220,10.155,11.864,12.547,11.022,9.741,14.566,8.204,8.663,7.125,5.250,6.840,10.672,9.693,11.594,12.182,7.850,6.552,6.254,9.144,9.980,9.663,5.795,8.580,6.647,4.899,3.444,8.222,8.485,6.452,10.521,10.491,9.924,9.948,11.213,13.642,6.642,11.393,11.476,12.291,6.970,9.211,9.035,9.719,6.466,7.217,10.200,11.033,9.056,12.503,17.363,13.479,11.153,15.147,13.056,11.826,12.605,7.292,19.511,10.401,11.461,13.352,11.000,7.982,5.234,8.444,7.833,7.485,7.437,6.196,5.537,5.815,4.943,8.186,7.333,6.582,8.462,8.525,7.638,10.097,15.968,13.874,14.026,10.212,13.417,10.543,13.375,11.904,16.062,20.729,16.612,16.194,13.465,13.026,8.635,11.807,13.426,9.622,10.615,11.705,10.200,10.420,11.314,15.881,19.361,14.883,11.190,13.827,13.571,11.071,12.492,9.755,10.660,12.385,13.841,7.311,4.657,8.304,12.780,14.669,10.000
7.019,8.388,6.670,8.615,9.135,5.845,10.682,14.610,12.321,11.602,11.509,9.685,9.775,12.845,13.667,10.867,8.324,14.209,8.080,10.019,6.643,4.861,6.680,10.067,9.372,12.510,11.882,7.579,5.743,6.525,9.061,8.863,9.260,6.060,7.987,6.402,4.843,3.609,8.176,8.689,6.048,10.575,10.709,9.407,9.662,11.027,13.558,7.403,12.414,11.214,11.964,8.180,11.276,8.912,8.921,6.420,7.457,11.929,10.870,8.578,12.773,18.902,13.355,11.102,15.522,13.865,12.435,13.017,7.225,20.217,10.817,11.635,13.563,12.275,7.815,6.141,9.059,8.091,8.448,7.777,7.225,6.134,5.469,5.075,9.072,7.626,7.253,8.566,8.604,7.590,10.065,15.677,13.748,14.750,10.365,14.750,10.198,13.350,12.362,15.938,21.247,15.857,15.766,14.349,12.675,9.135,11.636,13.889,9.511,8.705,12.246,10.877,9.580,10.608,16.536,17.903,12.953,10.733,13.053,12.543,10.268,12.119,8.347,10.360,12.407,13.057,7.066,4.584,8.471,12.950,14.774,9.802
7.865,9.155,6.678,8.962,9.056,5.957,10.512,13.207,11.654,12.118,10.453,9.701,9.789,13.418,13.213,11.478,8.694,14.144,8.150,9.779,6.875,5.583,8.013,11.387,10.073,12.322,11.818,7.821,5.952,6.347,8.598,9.549,9.962,5.479,7.510,6.314,4.281,3.278,8.556,8.772,6.500,10.384,9.382,10.576,9.429,10.027,14.632,6.940,10.850,11.310,12.345,7.420,10.421,9.237,9.298,6.761,8.207,12.300,12.522,9.289,12.908,19.569,13.852,11.131,16.140,13.753,12.207,12.798,7.075,18.554,10.690,10.904,11.887,10.783,7.304,5.375,8.770,7.076,7.530,8.146,7.069,6.597,5.802,5.396,7.990,7.992,7.253,8.214,8.416,8.105,10.011,16.426,13.835,14.155,10.447,13.200,11.222,13.600,11.670,15.050,20.635,15.949,16.911,11.419,12.182,9.056,11.739,13.648,9.156,8.641,11.426,10.215,9.280,11.549,16.048,19.389,13.820,11.743,13.920,13.600,10.125,10.525,8.082,11.200,12.396,12.534,7.858,4.650,8.471,12.936,14.365,9.568
7.779,8.155,7.217,8.788,9.310,5.629,10.868,13.500,11.654,12.667,10.358,9.630,10.169,13.555,12.947,11.244,8.306,14.019,7.478,9.606,5.714,4.875,6.760,10.882,8.584,12.846,11.555,8.179,6.210,6.051,8.621,9.412,9.183,5.564,7.408,6.510,4.899,3.383,8.750,8.868,6.323,10.548,9.818,10.195,9.156,11.347,14.042,7.381,11.229,10.746,13.027,7.170,10.276,8.175,9.816,6.489,7.478,12.014,12.554,10.367,12.509,19.059,13.751,10.832,15.471,14.247,11.076,13.622,6.642,17.826,10.782,10.687,12.225,11.014,7.500,6.000,8.911,7.015,7.843,6.777,7.294,5.955,5.951,4.698,9.577,7.837,6.772,8.324,8.832,8.390,10.849,15.968,12.796,15.345,10.624,14.183,9.975,12.875,12.096,15.387,19.741,16.878,14.976,13.209,12.468,9.310,11.909,13.167,9.289,8.782,11.426,9.954,10.300,10.333,16.655,17.750,12.789,11.048,13.373,13.257,10.089,11.729,8.592,10.820,11.198,11.920,7.057,4.182,8.873,13.095,14.544,9.635
7.596,9.214,6.765,8.923,8.484,5.336,10.527,13.683,12.037,12.796,11.396,9.063,9.408,13.982,14.947,10.833,8.056,14.136,8.221,8.788,6.964,5.347,7.427,11.277,9.139,12.343,12.764,8.357,6.076,6.932,7.788,9.412,9.240,5.530,7.879,5.804,4.517,3.301,8.333,8.449,7.331,11.288,9.964,10.627,9.026,11.467,13.179,6.925,11.636,11.317,12.773,7.500,9.987,9.149,9.096,7.000,7.554,12.014,13.424,9.422,12.202,17.294,13.107,11.591,16.368,13.506,12.033,13.059,7.267,16.717,10.401,11.783,14.282,11.522,7.988,6.078,8.578,7.712,8.134,6.689,6.931,6.881,5.630,5.321,9.732,8.057,6.595,8.876,8.287,7.724,9.763,16.239,13.272,14.776,10.424,13.133,10.568,12.425,12.755,15.000,20.000,16.480,14.790,11.953,12.208,8.484,11.614,12.278,10.267,9.038,12.230,8.908,10.080,12.039,15.762,18.708,13.609,11.533,13.373,11.229,10.446,11.119,9.265,9.480,11.022,11.080,7.613,4.438,9.029,12.970,14.588,9.782
7.500,8.699,6.835,8.692,8.294,6.284,10.558,12.012,11.605,11.699,10.774,9.260,10.282,12.809,14.107,10.733,9.083,14.427,8.496,9.471,7.321,5.181,6.733,10.504,9.190,12.042,11.791,7.729,5.524,6.542,8.409,8.804,9.462,5.940,7.350,6.049,4.978,3.444,9.454,8.898,6.831,10.699,9.455,9.856,9.247,11.387,13.832,7.239,11.171,10.381,12.909,7.570,9.553,9.360,9.351,6.852,7.446,11.843,11.902,9.078,13.184,17.529,13.349,11.759,15.478,13.056,11.087,13.807,6.900,15.293,11.239,10.339,13.239,10.420,7.262,4.953,8.348,7.606,8.216,7.689,7.500,7.075,5.864,5.226,8.639,7.935,6.772,9.366,8.564,8.810,10.570,17.394,13.796,14.871,11.529,12.350,11.049,15.650,13.468,15.363,19.400,16.755,14.331,13.209,13.221,8.294,11.955,11.648,9.556,10.026,11.295,10.923,10.220,11.314,16.071,18.083,13.148,12.076,13.373,12.371,11.571,11.966,8.020,9.720,11.275,12.489,7.132,4.664,8.676,12.946,14.248,10.098
6.913,8.359,6.643,8.606,8.071,6.034,11.000,12.720,12.160,12.172,10.434,9.929,8.155,13.445,14.347,11.444,8.676,14.391,8.062,9.673,5.464,5.444,6.307,11.076,9.438,12.392,11.800,8.050,6.286,6.364,9.152,9.216,8.606,5.624,7.401,5.814,4.854,3.797,9.009,8.557,5.871,9.959,9.727,10.669,9.468,11.413,14.358,7.978,10.921,10.968,12.091,7.480,9.592,9.202,9.167,7.068,7.478,12.071,11.609,8.567,12.902,17.588,13.000,11.489,14.544,12.494,11.380,12.924,6.200,13.989,11.085,10.017,13.732,11.406,7.780,5.203,8.215,6.636,7.530,7.301,7.520,6.358,6.247,5.415,9.680,7.585,6.873,8.352,9.178,8.190,10.462,16.065,13.777,14.733,10.800,13.983,10.321,13.775,12.819,15.938,20.047,15.949,15.887,12.651,13.416,8.071,11.761,12.833,9.467,9.551,10.656,10.738,9.340,12.176,14.583,18.431,13.070,11.790,13.573,12.829,11.500,10.763,8.612,10.160,11.923,12.477,6.849,4.226,8.520,12.999,14.434,9.889
8.154,8.767,6.861,8.712,8.802,6.534,10.287,12.939,12.198,12.516,11.208,11.150,10.225,12.327,13.667,10.856,9.222,14.614,8.531,9.385,6.929,4.847,7.253,10.647,9.321,11.566,10.473,8.164,5.819,7.042,8.856,9.167,8.971,5.795,7.949,6.186,4.438,3.414,8.991,8.527,6.685,10.493,10.964,9.856,9.143,11.587,14.768,7.276,11.729,10.587,12.618,7.100,9.934,9.061,8.658,7.182,7.522,10.671,12.043,8.856,13.497,18.912,12.787,11.336,14.978,12.225,11.783,12.353,6.333,15.326,11.620,10.983,13.479,10.696,7.161,5.500,8.259,6.803,7.821,6.689,6.814,5.791,5.432,4.981,8.072,7.911,7.665,8.897,8.069,7.038,9.946,15.581,13.068,15.069,10.600,13.667,11.691,12.675,11.564,15.587,19.271,15.429,16.363,12.535,11.571,8.802,12.602,13.185,9.356,9.321,11.115,10.338,8.440,12.275,15.905,17.236,13.164,11.181,13.613,13.600,15.089,11.661,9.449,9.800,11.890,13.352,7.632,4.299,8.745,12.948,14.429,9.808
8.404,7.612,6.417,8.337,8.468,6.371,10.217,12.768,11.815,11.774,9.755,12.181,10.451,13.436,14.040,11.211,8.731,14.066,8.726,8.683,6.446,5.111,6.467,11.025,9.518,11.196,12.000,8.600,6.943,6.508,8.439,9.206,8.010,5.513,8.376,6.020,4.787,3.684,8.824,9.222,6.331,9.849,10.582,9.780,7.675,10.480,15.516,7.410,11.300,11.214,11.636,7.850,9.487,9.053,10.035,7.227,8.315,11.486,11.207,8.167,13.080,17.186,13.379,10.679,15.618,12.090,11.033,13.966,6.067,13.576,10.986,10.400,14.056,11.913,6.976,6.094,9.000,7.091,7.851,6.961,6.971,6.881,5.173,4.717,9.784,7.732,7.139,8.262,8.505,8.390,10.753,15.316,13.476,14.000,9.788,12.983,11.790,14.100,12.670,15.250,20.718,15.602,14.677,13.047,12.610,8.468,10.989,14.481,10.222,8.718,12.131,9.800,10.080,11.373,14.905,17.250,12.711,11.152,13.493,12.314,13.607,12.983,8.592,10.100,11.330,13.080,7.292,4.292,8.951,12.946,13.873,9.467
8.106,8.379,6.061,8.644,8.548,6.526,10.426,13.268,11.938,12.548,9.925,11.425,10.099,12.636,13.253,11.122,9.102,14.405,7.973,9.144,7.196,5.236,6.587,10.941,9.182,10.720,11.145,7.736,6.067,6.119,8.667,8.706,8.962,5.060,8.274,6.069,4.472,3.248,8.741,9.557,7.677,10.712,12.145,9.288,8.273,11.000,15.063,7.284,11.800,11.651,12.909,7.300,9.632,9.404,9.544,7.875,7.967,10.643,11.391,8.911,13.485,16.216,13.249,11.219,14.757,11.045,10.533,13.866,6.375,13.087,11.366,10.870,13.563,11.319,7.190,5.297,8.185,7.364,8.381,7.621,7.314,6.522,5.642,5.075,9.124,7.756,6.690,9.290,8.713,7.981,9.828,16.490,13.816,15.500,10.718,12.833,11.049,14.575,12.596,15.650,19.741,15.082,15.347,13.558,12.390,8.548,11.523,13.574,7.956,8.744,10.574,10.185,9.460,12.412,13.548,17.556,11.797,12.248,13.880,11.743,13.804,10.898,9.633,9.840,11.473,12.989,7.830,4.088,8.647,12.983,14.217,9.373
7.654,9.078,6.617,8.231,8.444,5.957,11.031,12.341,11.309,10.581,10.453,11.724,9.296,13.336,13.013,10.900,8.694,14.339,8.575,9.048,6.232,5.347,7.080,10.908,9.540,12.308,11.455,7.764,5.790,5.797,7.561,7.951,8.904,4.957,7.057,6.480,3.966,3.481,8.880,8.988,7.823,12.315,10.418,9.814,9.442,12.253,15.663,7.649,11.429,10.246,12.991,7.600,9.645,8.868,9.149,7.159,7.533,11.271,10.511,8.800,12.693,16.529,13.515,10.664,16.169,11.337,10.946,12.899,6.192,13.065,9.556,9.687,13.437,10.130,6.976,5.500,8.570,7.167,8.448,6.922,7.275,5.687,5.000,4.774,9.103,8.154,6.582,8.283,8.158,7.695,10.129,15.232,13.631,14.440,11.047,13.233,10.210,14.025,10.681,14.875,18.518,14.969,14.347,13.070,12.104,8.444,10.955,11.722,9.756,10.603,10.754,10.615,9.180,12.196,13.631,17.222,10.945,10.876,13.987,11.257,13.214,11.475,7.224,11.000,11.253,12.886,7.802,4.613,9.431,12.895,14.325,9.357
