Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146
64.941	69.953	98.714	85.284	83.063	112.689	84.188	110.557	99.933	102.333	111.304	84.738	78.639	91.213	126.359	86.274	102.176	95.471	64.312	90.022	68.102	85.455	93.435	67.667	66.806	66.000	67.167	55.550	56.135	95.242	118.945	89.464	67.814	61.952	117.696	52.402	51.861	47.261	43.696	49.936	41.105	42.707	62.546	50.876	53.856	50.600	66.213	49.585	66.017	59.634	67.437	70.343	61.854	64.404	78.000	54.324	48.553	36.018	61.866	59.640	62.167	56.958	68.300	63.762	45.976	39.879	46.179	45.821	78.916	61.670	64.646	59.540	79.722	73.664	62.174	95.286	73.092	85.942	74.391	69.567	80.787	75.508	74.082	53.163	60.843	55.442	60.580	73.874	71.030	95.462	61.269	72.974	91.186	103.677	85.495	94.162	71.978	95.431	74.203	80.345	90.153	92.865	113.248	83.301	117.340	92.340	93.219	72.686	196.724	118.505	130.612	74.188	119.247	94.807	86.463	56.333	52.370	49.026	43.473	67.125	48.515	54.705	55.083	82.452	56.942	60.554	64.809	66.545	48.500	58.176	47.479	58.513	83.732	78.676	78.808	54.141	53.471	47.842	50.015	65.780	42.763	46.583	50.800	85.483	92.024	82.878
66.725	69.439	99.543	79.373	83.823	112.058	84.830	112.029	102.808	101.234	113.957	86.095	78.417	91.733	122.974	87.958	105.529	105.618	60.570	92.911	71.949	84.808	91.074	68.013	63.222	65.796	70.028	57.025	56.817	93.890	118.187	88.696	67.050	57.262	120.413	53.451	53.778	45.648	44.098	48.191	40.789	43.707	61.038	51.494	53.424	52.182	65.482	48.864	65.609	57.247	65.183	73.114	62.674	62.588	78.214	54.622	48.202	36.152	75.309	60.080	65.097	55.333	67.100	62.986	44.143	40.063	47.564	44.857	79.462	60.690	64.661	60.340	74.472	74.026	62.881	90.776	76.233	89.038	73.406	69.933	78.899	75.788	73.967	52.000	58.216	56.377	61.339	72.913	70.327	94.947	62.485	73.383	93.629	103.747	83.928	96.099	74.281	95.059	76.392	81.983	92.143	90.744	116.283	86.074	114.183	93.321	95.010	73.529	185.621	113.829	130.551	77.625	121.013	94.530	83.610	56.726	54.019	49.169	43.154	66.500	49.758	56.759	52.375	82.796	58.641	61.207	67.149	67.644	47.350	57.463	44.137	59.500	84.339	81.243	78.808	52.306	53.100	47.355	50.149	58.881	43.661	47.562	53.533	92.810	92.631	84.838
64.608	68.748	100.686	84.582	81.646	111.612	88.652	113.414	101.173	103.649	111.913	86.286	83.792	92.253	133.000	91.989	106.529	108.971	62.968	97.356	72.000	84.273	95.759	66.707	68.722	67.389	80.139	54.050	56.923	98.088	127.231	87.464	67.593	63.190	115.717	52.147	52.347	47.727	44.618	47.021	43.605	46.768	63.669	54.135	54.689	51.994	66.012	48.986	69.930	59.839	65.648	73.771	64.000	62.787	76.959	59.027	49.128	36.777	79.691	61.773	63.042	58.583	70.343	62.871	42.893	39.923	44.077	45.420	76.748	60.790	64.142	60.200	79.028	73.897	64.606	92.408	76.908	89.596	75.391	67.422	78.427	77.402	73.287	54.465	59.196	56.273	63.562	73.835	70.505	95.154	61.419	74.675	92.986	102.566	80.000	96.252	70.483	93.765	74.468	79.155	91.918	90.496	117.090	82.632	116.882	97.585	96.354	73.306	179.310	117.991	134.449	79.615	119.487	93.602	80.927	55.345	50.167	51.143	43.055	66.942	49.081	54.741	53.906	82.925	58.146	63.043	69.128	68.673	50.200	60.102	42.822	60.829	79.054	80.189	74.769	51.365	52.429	48.329	47.567	56.492	41.458	47.146	54.400	91.000	94.560	83.878
64.176	68.822	104.914	81.687	81.911	114.233	85.500	113.200	103.433	103.514	105.275	87.857	81.653	90.267	138.314	87.453	110.039	115.647	65.054	102.422	73.814	81.909	94.185	69.333	68.917	65.907	82.278	58.125	54.817	98.593	132.385	87.696	68.950	56.881	118.022	55.020	52.500	46.409	43.706	50.745	39.184	44.841	66.446	53.697	55.508	50.806	67.030	47.857	66.661	55.796	67.338	72.029	63.348	63.463	75.286	52.865	47.660	36.688	81.948	62.880	64.361	59.708	65.629	60.041	42.214	39.082	46.231	46.098	75.119	57.590	61.850	61.980	81.194	75.121	61.339	92.224	75.517	86.654	73.565	67.344	80.225	75.242	73.639	54.442	60.255	55.104	62.786	73.175	68.099	92.899	59.940	72.948	91.029	101.162	80.732	93.550	73.438	96.608	74.519	83.431	90.204	91.805	123.186	86.037	117.542	95.736	98.000	72.603	179.017	117.964	137.327	77.542	118.240	94.325	78.512	54.500	53.370	47.649	42.846	63.733	52.182	56.071	54.479	81.237	57.806	64.609	70.234	70.079	47.590	58.593	44.658	59.211	86.321	77.541	74.615	51.953	52.429	47.079	50.731	52.237	43.390	46.292	50.733	90.155	96.810	87.676
64.176	72.271	106.314	85.433	83.772	113.408	87.679	115.700	104.260	104.378	110.841	90.262	83.083	95.373	140.596	90.695	109.618	126.765	62.968	99.978	75.610	83.970	93.324	67.907	69.750	69.111	79.028	59.950	53.856	96.692	136.165	88.101	68.121	63.500	120.739	54.637	54.542	49.273	42.725	49.043	41.026	43.744	63.592	54.270	55.902	50.958	69.951	48.517	66.357	59.280	66.169	69.600	62.472	63.559	76.306	55.162	48.032	36.071	80.062	61.760	64.542	55.417	68.000	61.755	43.381	39.609	46.487	45.402	78.580	57.030	65.291	57.100	73.528	72.595	61.936	89.327	75.442	92.500	73.623	68.467	80.056	74.606	75.861	52.488	59.608	57.104	64.250	72.699	70.871	94.201	61.186	71.519	93.129	99.242	77.546	98.784	71.506	93.863	77.595	83.621	94.337	90.797	123.862	84.890	118.961	97.604	101.219	75.711	179.897	116.919	133.061	78.927	114.786	91.880	80.024	57.298	52.537	48.974	41.473	62.450	48.515	54.411	52.677	80.871	58.524	62.978	72.043	72.129	46.820	56.815	39.548	57.882	84.214	80.243	74.538	52.165	52.443	46.776	50.179	51.627	41.695	43.500	56.133	92.759	96.476	89.108
66.373	70.542	110.857	82.701	83.228	110.107	85.446	114.586	102.269	102.784	109.493	86.786	85.750	92.173	149.096	94.105	110.245	129.618	61.634	100.900	76.237	87.646	98.454	69.093	68.944	69.759	89.000	59.825	57.971	102.527	128.780	90.275	67.821	63.738	118.630	53.461	51.153	49.591	43.608	49.383	38.947	43.756	66.246	50.629	58.447	51.139	66.829	49.048	65.843	58.495	65.817	72.457	63.079	63.787	76.653	54.973	46.234	37.696	79.402	59.113	63.181	51.542	68.100	63.469	45.155	40.329	46.821	46.304	76.063	60.010	64.181	59.320	79.722	72.897	61.440	89.020	75.650	100.558	76.058	65.867	75.989	76.508	74.582	52.767	59.343	57.247	62.527	73.942	72.960	93.811	61.850	74.312	90.171	100.303	77.041	94.829	73.596	101.078	75.785	83.069	92.367	93.083	122.090	85.787	122.895	97.604	96.250	74.041	185.293	115.919	134.816	80.365	117.688	91.735	80.244	54.476	49.759	50.182	43.901	63.600	50.768	57.705	51.333	85.151	58.233	64.098	77.043	72.297	48.050	57.907	45.493	60.026	83.411	78.703	73.731	52.612	48.343	46.500	49.657	51.593	39.712	43.875	52.900	91.948	95.333	90.473
64.922	70.121	111.314	86.403	83.063	112.650	89.295	113.029	101.327	103.423	108.406	86.214	84.486	91.827	149.885	89.674	112.990	129.529	62.065	107.311	74.051	83.838	94.176	68.480	65.056	71.870	91.139	60.750	59.952	99.385	131.341	88.130	67.136	61.071	116.913	53.176	51.403	49.216	44.902	49.415	42.289	42.939	64.485	54.551	55.697	51.152	69.329	48.483	67.304	57.828	66.732	70.771	59.596	63.037	74.735	50.459	48.415	36.268	82.536	60.007	61.514	55.750	68.343	63.769	43.964	39.498	44.385	46.777	77.063	61.560	62.173	59.140	79.944	73.284	61.128	87.551	78.283	100.423	75.768	66.844	84.079	74.697	71.754	55.047	59.686	56.688	63.500	74.748	70.495	95.142	62.323	74.149	94.386	101.990	75.711	97.324	74.775	100.588	75.709	78.948	94.714	93.150	121.917	81.890	124.856	96.849	97.490	75.207	184.207	119.306	133.551	80.812	115.110	91.241	81.000	57.250	50.630	50.870	44.857	60.758	51.253	57.312	51.646	84.269	56.000	60.870	73.915	68.604	47.090	58.444	42.603	57.882	80.464	77.541	73.731	49.200	50.429	45.079	47.881	51.966	41.644	45.083	54.267	94.103	95.226	86.446
64.941	67.935	112.443	82.433	82.177	114.466	88.357	114.071	107.212	99.360	106.232	85.357	82.222	90.253	151.269	92.642	111.216	134.853	59.968	105.833	73.068	85.990	96.611	70.373	65.972	68.574	85.444	59.975	61.058	99.000	128.308	89.087	67.943	62.667	118.065	54.245	55.194	48.375	44.049	50.011	42.421	49.000	63.454	53.258	54.303	49.679	66.409	47.442	65.983	56.473	64.901	67.457	60.978	61.897	75.276	56.027	47.287	37.170	87.526	61.287	64.819	54.542	67.029	61.054	43.083	40.295	45.462	46.268	76.497	59.350	62.488	58.180	72.194	72.457	63.606	87.755	78.558	104.923	71.812	70.033	85.213	77.515	73.574	52.605	59.353	57.610	63.304	75.990	74.267	90.858	65.407	77.701	91.686	104.424	77.330	96.369	75.472	102.510	79.342	79.931	96.531	94.579	119.448	82.037	120.412	96.019	100.604	74.033	185.690	117.180	133.612	82.750	118.052	93.169	80.317	59.214	49.907	51.130	42.275	60.358	53.333	57.821	54.906	82.892	55.447	62.435	74.234	69.238	44.830	57.667	41.877	58.039	83.018	81.216	81.654	51.047	49.814	43.921	49.358	49.203	40.814	43.438	54.300	94.379	98.762	87.162
65.608	69.598	110.729	82.164	82.772	116.650	86.018	113.371	104.288	103.477	107.754	88.071	84.486	90.267	151.782	89.726	108.069	126.500	62.151	103.667	76.356	86.859	92.963	68.813	67.278	66.241	89.833	60.075	59.750	96.769	127.989	90.913	66.500	61.571	119.739	52.971	55.653	48.625	44.971	49.223	38.974	43.207	64.192	51.337	55.644	49.891	67.732	49.231	67.539	57.753	66.000	73.514	63.652	63.118	78.378	50.270	46.191	36.098	102.938	61.000	62.625	61.458	65.514	62.918	43.393	39.773	45.333	45.527	75.364	60.460	61.630	59.780	76.056	76.655	61.477	87.571	78.733	105.365	73.913	67.400	85.854	78.773	72.828	51.698	56.775	55.727	61.518	74.718	69.990	93.882	66.180	75.403	91.871	105.990	75.082	99.883	73.629	98.471	78.747	79.397	96.020	93.805	117.359	84.162	121.078	98.981	99.302	73.603	179.138	117.045	134.612	84.594	114.403	91.867	79.951	55.929	50.463	50.987	42.297	60.783	52.768	58.045	55.240	84.763	57.641	60.152	73.255	75.188	45.690	59.731	41.630	58.197	81.036	84.919	83.346	52.729	49.300	44.776	49.060	49.458	38.627	43.583	55.300	91.448	99.321	86.581
66.510	71.093	110.286	82.821	81.911	116.078	87.866	117.143	105.702	100.432	105.319	88.833	81.069	91.000	152.987	93.600	109.020	124.912	59.097	103.278	71.390	84.525	91.556	68.440	66.833	67.667	84.778	58.775	56.933	100.527	134.143	89.551	67.429	59.667	122.391	54.010	53.528	49.034	45.794	49.351	42.053	46.134	60.962	52.494	55.742	51.952	67.677	48.898	67.096	57.903	65.915	66.229	60.809	61.699	75.418	50.000	47.309	34.759	106.021	62.093	62.722	53.917	68.086	62.537	43.571	40.507	44.949	45.196	77.406	57.040	62.205	57.500	75.278	76.483	62.798	84.184	77.275	105.942	74.623	69.244	82.247	77.061	71.115	53.721	59.265	57.091	60.857	74.699	70.465	94.136	67.186	80.487	88.229	105.545	74.763	96.405	74.562	98.686	78.835	79.259	93.357	92.083	114.800	83.860	123.471	97.226	96.427	73.306	177.621	118.342	133.143	86.156	113.623	97.265	77.659	55.690	48.185	51.909	42.538	59.392	50.808	56.286	53.042	84.677	57.767	59.783	74.170	74.376	45.640	57.944	38.425	59.618	84.679	80.216	87.615	51.235	50.486	46.224	48.000	49.220	41.000	42.688	54.200	93.948	100.524	86.459
64.333	72.121	111.171	83.403	84.051	115.825	88.411	119.400	104.625	102.712	107.319	90.143	81.472	87.987	146.192	90.874	105.745	124.971	57.484	99.578	70.424	86.071	86.907	67.947	67.389	67.759	84.833	60.675	59.385	102.462	137.000	91.623	67.486	63.119	119.457	55.637	51.931	47.784	43.676	48.096	41.684	43.878	60.308	49.753	54.727	50.558	66.366	47.728	66.965	53.043	64.225	64.114	57.888	63.765	71.122	50.459	47.032	36.232	110.753	62.087	59.736	55.542	66.757	63.190	43.798	40.164	42.410	45.045	79.462	60.430	64.189	60.540	77.750	75.853	61.927	82.735	77.017	109.442	73.855	67.178	81.596	74.826	72.279	51.837	59.510	57.208	61.866	74.990	68.129	90.373	64.952	80.071	89.757	101.848	73.433	96.144	72.899	94.824	76.038	81.224	94.235	93.767	114.400	84.919	126.458	96.623	95.625	74.529	180.069	117.207	133.959	84.885	110.734	93.494	77.683	57.940	52.722	52.234	46.495	60.208	51.990	58.866	54.573	83.462	55.757	59.283	72.298	71.188	45.330	57.843	40.110	59.421	80.589	78.649	89.038	52.247	50.486	43.882	47.403	49.254	37.576	45.542	55.900	91.638	98.548	87.784
63.902	70.645	107.029	81.522	82.582	114.544	87.884	116.686	105.202	103.649	108.014	93.381	78.292	86.027	143.026	89.653	102.059	118.353	56.828	95.933	67.068	85.374	85.972	66.920	69.000	63.500	84.056	60.100	54.702	101.549	134.275	91.652	68.436	60.500	122.261	54.382	52.653	47.136	44.657	45.489	41.000	46.463	59.069	51.404	55.288	47.642	68.091	48.374	63.722	54.376	60.972	62.657	57.337	60.404	70.276	53.297	47.606	36.714	108.351	62.227	61.875	55.333	66.171	61.327	41.881	38.246	46.077	46.661	76.371	57.250	59.756	59.060	76.139	76.698	61.734	84.816	77.100	102.250	71.464	65.522	81.618	76.515	72.492	54.047	61.490	52.117	62.009	74.223	71.564	90.817	63.012	77.734	86.171	100.899	74.608	97.306	71.787	99.235	77.253	78.534	93.796	96.421	113.097	82.610	124.908	95.170	95.948	72.165	175.397	115.523	138.143	84.062	108.740	90.542	75.098	55.619	50.463	49.169	43.824	59.833	51.576	56.348	52.833	84.398	55.534	59.707	71.915	70.238	44.980	58.426	38.808	56.829	84.214	78.189	92.308	53.306	51.700	44.579	50.224	47.169	38.729	45.229	54.333	90.448	99.107	88.689
62.176	71.841	111.971	80.254	84.038	113.155	88.696	113.357	107.942	103.198	105.130	83.429	80.653	90.640	139.090	88.853	100.216	117.676	55.925	94.100	71.136	86.283	83.130	65.693	65.361	65.167	78.778	59.800	57.721	103.242	131.945	88.725	70.371	64.167	121.826	52.412	53.931	47.193	43.775	50.149	41.079	42.622	62.046	52.753	55.394	50.485	66.988	49.537	62.974	55.817	68.310	69.943	62.596	63.500	77.255	54.892	48.330	35.607	108.598	63.060	62.194	59.417	65.086	62.531	42.560	39.565	44.513	47.134	76.413	58.100	64.772	61.140	76.889	76.991	61.642	81.224	75.808	106.000	69.522	67.422	81.169	76.015	73.008	52.581	59.588	54.974	61.482	78.738	69.416	92.189	65.257	80.130	87.314	97.707	75.412	94.631	73.742	96.078	75.785	80.259	93.949	94.737	110.152	83.566	124.288	98.717	98.938	74.066	178.966	115.550	135.735	83.833	109.916	96.663	75.122	59.952	51.778	49.688	44.352	60.817	50.768	58.223	55.542	84.032	56.709	57.967	70.723	68.950	43.490	56.991	41.781	56.934	78.911	81.243	91.231	52.235	54.243	45.711	50.224	49.017	38.966	46.500	56.833	90.879	102.548	86.919
64.294	72.206	111.957	85.239	83.747	114.476	88.938	112.371	108.010	103.685	109.072	88.476	76.792	87.520	142.455	88.474	96.000	112.500	57.570	88.022	68.932	85.111	84.870	63.640	68.111	65.685	79.194	57.625	57.115	97.253	125.758	89.087	67.771	66.381	116.500	53.245	51.889	47.307	43.824	47.117	42.184	43.976	61.454	51.551	54.311	50.697	67.512	49.932	67.304	57.075	66.099	68.629	61.910	61.897	76.898	56.324	47.670	36.179	108.072	64.613	62.917	57.667	68.943	60.918	44.345	39.058	45.359	46.607	74.783	58.010	63.189	62.560	77.444	73.974	63.743	80.082	74.900	105.192	74.232	66.367	79.809	75.833	72.902	53.186	57.618	56.442	62.286	76.495	70.129	91.059	65.210	75.416	87.929	98.242	82.567	93.847	72.281	99.843	77.177	81.534	95.551	91.586	109.248	81.456	123.229	97.302	99.438	74.802	177.552	113.874	138.796	85.500	108.890	95.988	73.927	58.393	49.296	46.338	44.341	62.067	51.354	59.688	55.125	81.344	57.049	58.652	69.915	69.436	44.770	58.593	41.274	59.000	81.482	79.757	90.962	53.494	51.643	42.711	51.970	48.102	39.881	43.312	55.900	90.241	102.893	88.608
64.392	72.570	108.914	82.239	81.595	115.757	84.688	109.543	102.875	101.378	104.261	89.690	79.500	87.347	136.545	88.863	95.676	111.176	53.957	85.433	67.373	84.960	82.546	66.400	65.806	67.444	80.361	58.350	54.981	99.505	127.473	86.681	67.600	62.429	115.413	52.578	52.514	46.261	43.843	48.883	39.553	45.061	59.008	52.180	54.492	50.400	66.945	48.442	64.774	56.968	63.620	74.857	60.371	62.360	77.449	54.189	46.011	36.518	104.227	62.933	60.444	55.875	68.100	62.565	42.452	38.570	44.154	45.080	76.392	57.670	63.921	57.880	71.417	73.190	58.936	84.653	74.058	99.212	72.029	68.556	79.742	76.348	74.049	52.186	60.088	58.494	61.955	76.777	71.822	92.107	63.665	76.519	84.929	95.333	82.134	91.072	71.640	98.235	75.709	79.483	95.684	93.752	102.448	84.338	119.647	96.679	99.510	73.066	172.517	115.180	130.286	87.906	108.260	94.867	74.488	58.440	49.333	48.779	42.593	57.525	51.081	59.705	55.615	82.151	58.184	58.946	69.830	67.851	45.530	56.287	41.411	56.079	78.536	76.297	84.577	52.600	53.257	46.434	48.194	46.085	38.254	45.250	55.467	91.948	102.440	91.689
60.882	70.589	106.457	80.358	83.658	109.592	86.518	111.014	102.183	99.225	106.493	89.810	75.889	83.613	131.846	86.716	94.686	107.088	55.860	87.200	67.254	83.313	79.611	64.853	64.333	62.444	75.278	57.125	54.904	98.198	128.440	85.275	68.086	61.000	116.000	50.333	49.708	44.693	42.275	47.681	37.579	41.854	57.523	52.753	54.652	51.333	67.006	48.721	66.130	56.108	66.127	70.086	61.315	64.897	74.327	52.757	46.426	35.857	97.660	63.253	60.194	59.125	66.943	59.891	42.560	38.850	44.513	44.152	76.385	56.450	59.417	60.540	72.528	72.966	60.936	82.755	73.350	97.558	70.203	68.856	80.809	74.909	71.861	53.581	57.588	54.442	64.366	73.039	69.980	89.195	64.030	73.481	84.700	92.212	82.784	91.225	70.337	92.863	75.734	80.759	91.745	93.451	103.000	83.478	120.085	95.132	97.062	73.058	164.552	113.982	126.633	86.958	107.065	93.145	74.171	55.857	52.500	47.208	39.934	56.925	48.333	57.071	54.219	80.602	54.126	57.761	65.383	67.356	43.830	55.944	39.959	53.855	82.250	78.811	80.038	55.624	50.900	43.842	47.970	47.339	38.644	43.812	58.500	87.034	103.976	84.270
64.569	71.449	110.400	80.090	80.190	112.437	86.857	105.143	103.375	101.117	106.435	93.905	76.972	85.773	132.603	89.179	93.147	102.441	52.763	84.256	67.305	84.040	78.500	63.013	66.889	65.833	73.056	60.675	54.529	96.275	124.297	88.116	65.814	59.286	116.522	50.480	49.764	44.443	42.627	46.011	42.079	41.671	56.431	50.876	52.856	49.006	69.213	46.680	66.357	56.075	64.563	67.857	61.697	62.691	75.867	57.243	48.160	35.920	94.845	62.220	57.014	59.583	64.771	61.136	43.071	37.797	43.641	45.027	76.804	57.270	60.709	59.320	76.417	72.345	59.936	86.163	74.250	96.981	74.261	66.489	79.124	75.371	73.287	55.419	57.637	56.545	62.509	74.796	72.208	89.473	61.599	72.877	84.086	90.545	79.299	90.514	71.989	95.157	75.443	81.690	91.020	89.752	101.559	83.360	115.974	96.660	93.594	73.446	161.603	110.739	126.388	89.052	106.318	94.506	75.927	59.131	49.019	47.026	41.967	58.275	50.434	59.732	52.479	82.161	56.117	56.696	66.426	68.168	43.260	56.176	39.644	57.303	80.750	78.108	85.423	52.094	52.329	45.803	50.507	48.966	42.136	42.583	56.833	89.914	104.929	86.203
62.961	70.897	107.543	80.567	82.937	113.680	85.670	109.443	103.721	101.495	106.536	97.476	78.833	87.160	125.795	90.179	95.431	102.412	55.280	85.811	68.831	82.232	79.620	65.533	65.750	64.148	67.333	56.300	53.577	99.407	127.780	84.957	65.771	62.310	116.674	49.980	50.431	47.932	46.314	46.638	42.000	44.890	60.700	53.618	53.856	50.952	68.909	49.517	65.391	57.892	67.127	78.514	60.775	64.787	76.888	52.486	47.202	35.786	91.763	63.400	62.111	54.083	69.329	61.646	43.214	40.382	43.590	45.661	77.517	58.880	62.189	58.400	72.722	72.397	60.266	84.857	78.658	100.308	75.377	75.233	77.404	76.212	73.508	54.047	55.627	55.519	63.714	74.379	69.980	89.035	63.006	73.058	79.686	94.434	82.412	90.523	72.888	92.706	75.278	79.810	92.337	92.346	99.628	85.654	115.673	95.340	95.594	74.521	168.431	113.856	134.714	85.792	106.110	96.940	78.659	60.214	51.500	49.026	44.121	56.950	49.939	56.696	53.344	78.774	54.466	55.630	66.660	64.802	45.840	60.241	42.096	55.724	84.589	80.108	82.038	58.129	54.786	47.368	52.970	46.932	41.305	44.500	56.633	99.534	105.810	87.419
61.667	72.486	107.771	81.015	83.380	116.981	85.661	108.700	103.135	102.964	111.319	94.643	76.681	86.680	125.968	85.947	92.235	102.706	53.742	79.133	61.864	82.960	78.435	64.000	65.139	63.556	71.000	52.800	53.519	97.769	122.593	87.014	66.957	63.143	112.674	50.314	48.125	45.955	43.902	50.181	40.500	42.451	56.954	51.989	52.742	48.879	68.049	48.313	67.835	57.032	65.324	74.171	60.270	60.713	74.071	55.081	49.138	35.536	90.536	61.840	61.625	59.458	64.743	62.034	44.286	40.140	47.333	44.893	78.441	57.790	62.772	62.300	73.778	73.405	63.541	90.510	75.575	96.904	75.232	75.956	78.124	78.023	71.902	53.884	55.951	56.948	63.393	74.495	70.505	88.118	64.958	78.370	83.743	102.051	91.134	88.667	73.539	95.745	72.861	82.828	90.602	90.857	98.993	86.331	111.301	93.774	96.229	71.727	166.310	113.207	131.449	85.875	106.429	96.337	81.415	60.369	49.315	49.766	43.451	56.367	50.818	58.527	51.656	78.613	55.184	56.022	67.851	64.030	46.310	56.796	41.630	55.789	79.982	78.595	85.538	54.847	55.200	46.895	52.642	49.746	40.068	47.250	56.867	105.121	107.310	88.514
63.294	72.748	109.471	79.179	83.810	113.786	87.018	106.643	104.250	100.649	108.667	89.833	73.806	87.627	123.968	85.589	90.941	97.618	53.215	77.378	64.237	84.040	77.963	63.587	62.167	59.870	72.389	53.975	52.481	96.000	120.989	84.493	67.286	59.405	114.804	49.490	50.097	47.750	44.069	46.904	40.079	42.756	56.746	50.506	54.106	50.400	65.091	47.857	66.304	55.559	64.775	69.486	61.213	64.088	77.347	55.216	48.138	34.295	88.866	61.307	61.417	59.000	66.900	61.483	43.512	37.575	43.564	45.241	76.252	57.180	63.811	58.660	71.444	69.224	62.872	85.755	79.400	94.596	72.754	71.744	76.663	74.682	71.566	49.930	58.245	56.312	63.277	70.311	69.782	87.503	63.826	80.526	80.586	104.960	89.948	90.946	70.180	91.961	75.051	82.190	92.143	91.617	100.814	84.831	110.484	92.774	94.802	73.471	162.241	108.459	128.592	90.260	104.448	95.735	77.463	57.321	50.833	48.494	41.242	58.108	49.323	59.071	51.698	78.581	53.689	55.087	62.149	61.297	43.240	57.861	41.493	56.026	82.411	78.405	82.423	58.259	55.771	47.500	54.179	45.424	40.305	43.562	56.900	104.776	105.845	87.054
59.157	70.224	108.100	77.731	81.266	114.136	85.527	107.314	100.875	100.874	105.783	90.690	75.500	83.547	123.526	83.863	91.863	105.794	55.000	75.267	62.746	82.444	74.824	61.147	60.444	58.444	66.306	54.725	54.442	93.527	119.055	87.739	65.364	64.024	119.000	52.961	51.847	48.398	45.029	48.372	39.079	44.268	55.415	52.270	52.568	49.867	67.579	48.095	63.965	58.161	66.915	69.314	62.562	59.801	75.704	54.892	46.670	35.705	85.031	62.620	63.000	55.625	67.429	59.320	41.643	39.072	42.615	45.973	81.441	58.500	63.953	58.260	74.833	70.078	59.743	87.184	76.050	97.058	71.884	72.822	76.303	75.977	73.992	49.651	58.127	57.481	64.268	74.738	70.782	85.414	65.150	80.227	81.700	102.293	87.567	88.423	70.775	92.235	73.430	76.793	91.704	89.947	97.028	84.897	109.268	93.283	97.177	73.364	160.621	109.144	128.837	87.052	100.318	94.337	77.317	59.024	52.426	47.169	42.220	59.233	52.313	57.098	51.583	76.140	52.602	56.478	61.617	63.851	43.790	57.694	41.534	57.763	80.446	78.973	85.038	58.318	56.343	49.079	51.552	50.831	43.678	45.771	58.400	103.500	107.060	86.743
63.647	71.879	112.486	79.925	82.228	112.981	84.027	107.800	104.250	98.946	111.449	94.690	78.083	83.400	130.641	87.432	91.284	93.353	53.763	70.822	64.220	85.141	77.093	63.253	64.111	60.111	62.250	55.025	54.596	94.725	117.374	86.768	64.629	58.643	111.500	54.647	50.986	47.909	43.686	47.564	42.632	42.573	54.977	50.427	51.402	49.521	65.445	46.088	64.513	58.032	63.803	73.971	61.753	60.875	75.439	56.405	46.021	36.330	84.784	60.467	58.556	56.667	65.371	60.286	43.500	37.396	43.795	48.205	79.497	55.460	61.110	59.660	74.250	71.474	59.633	85.673	73.667	91.942	74.739	74.211	76.146	76.992	74.131	47.814	60.235	57.117	63.491	75.320	69.277	88.609	64.904	78.429	81.286	103.495	88.144	88.901	69.607	96.882	73.177	78.103	91.990	90.015	98.276	82.963	110.425	91.623	93.552	69.736	155.345	104.757	120.224	86.083	102.026	91.952	76.049	58.810	52.333	49.247	43.187	59.675	52.212	56.536	53.333	75.645	56.631	54.957	61.957	60.208	42.200	57.380	42.890	54.947	76.268	80.270	80.346	55.812	54.700	48.632	53.940	48.017	41.441	47.792	60.567	101.155	110.524	89.068
