 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
2043,0.000,0.000,0.000,0.000,0.000,0,0.000,0.024,0.117,0.000,0.016,0,0,0.009,1.599,0.640,20.370,0.800,0.038,0.000,2.853,0.982,0.000,0.000,0.186,0.017,0.101,0.007,0.000,0.000,0.000,0.000,0.000,0.037,0.019,0,0,0.217,0.052,1.620,0.018,7.360,0.222,0.061,0.042,0.978,0.000,0.621,1.448,0.271,0.000,0.130,0.327,3.357,23.841,8.124,9.825,0.022,0.011,0.009,0.147,0.000,0.426,0.000,0,0.000,8.197,0.132,0,0,0,0,1.305,0.168,0.034,0,0,0.845,0.069,0.507,0,0.000,0.000,0.987,1.755,123.586,2.597,9.570,0.300,0.767,0.131,0.000,0.193,0.000,0.000,0.000,0.000,0.035,0.009,0.010,2.309,16.537,5.800,0.024,8.008,0.031,28.259,0.022,5.392,0,4.342,1.319,0.640,0.025,0,0.360,1.036,0.312,0.621,1.512,4.014,16.392,12.475,4.033,0.376,5.278,0.054,0.211,0.642,0,0,0,0.000,0.000,0.065,21.236,7.992,1.380,3.064,1.561,1.203,2.234,18.352,71.736,1.899,0.110,0.000,0.000,0,0,0.000,0.074,3.052,0.080,0.000,0.000,0.847,2.411,0.000,11.706,0.043,0.473,0.019,0.225,0.171,0.000,0.132,0,0.000,0.109,0,0,0.030
2044,0.000,0.000,0.000,0.000,0.000,0,0.000,0.024,0.117,0.000,0.016,0,0,0.009,0.638,0.252,12.852,0.373,0.038,0.000,4.176,2.219,0.000,0.000,0.186,0.017,0.101,0.007,0.000,0.000,0.000,0.000,0.000,0.037,0.019,0,0,0.217,0.052,1.620,0.018,8.700,0.097,0.143,0,0,0.000,0.621,1.448,0.271,0.000,0.130,0.317,3.402,27.432,8.416,9.904,0.022,0.011,0.009,0.147,0.000,0.426,0.000,0,0.000,7.630,0.132,0,0,0,0,1.305,0.168,0.034,0,0,0.825,0.069,0.534,0,0.000,0.000,1.379,1.776,128.748,4.108,9.417,0.538,0.180,0.121,0.000,0.440,0.000,0.000,0.000,0.000,0.035,0.009,0.010,2.321,16.488,5.760,0.024,8.008,0.031,28.259,0.022,5.392,0,4.342,1.319,0.640,0.025,0,0.360,1.036,0.323,0.724,1.622,3.284,16.427,12.475,5.090,0.576,5.549,0.000,0.211,0.642,0,0,0,0.000,0.000,0.065,19.699,8.460,1.380,3.064,1.341,2.068,2.654,18.835,63.943,1.562,0.429,0.000,0.000,0,0,0.000,0.074,3.052,0.080,0.000,0.000,1.486,3.126,0.000,18.769,0.043,0.473,0.019,0.225,0.171,0.000,0.171,0,0.000,0.109,0,0,0.030
2045,0.000,0.000,0.000,0.000,0.000,0,0.000,0.024,0.649,1.673,0.031,0,0,0.009,0.141,0.252,12.852,0.147,0.009,0.000,9.000,3.237,0.000,0.000,0.186,0.017,0.101,0.007,0.000,0.000,0.000,0.000,25.094,0.183,0.093,0,0,0.217,0.052,1.831,0.000,18.644,0.028,0.153,0,0,0.277,0.667,1.790,0.271,0.000,0.130,0.317,11.188,42.636,8.672,12.946,0.022,0.011,0.009,0.147,0.000,0.398,0.000,0,0.000,11.085,0.132,0,0,0,0,2.061,0.168,0.034,0,0,0.876,0.069,0.384,0,0.000,0.000,1.379,1.639,125.541,4.108,8.278,0.800,0.713,0.121,0.044,0.440,0.000,0.000,3.754,0.025,0.694,0.027,0.010,2.123,17.439,2.453,0,6.857,0.031,23.518,0.022,5.021,0,4.342,1.319,0.640,0.025,0,0.360,1.036,0.323,0.724,1.305,3.919,11.734,10.590,5.680,0.682,6.722,0.000,0.939,2.558,0,0,0,4.531,0.000,0.993,20.146,8.897,1.087,1.846,0.992,2.085,3.383,20.484,59.245,5.978,3.825,0.678,0.767,0,0,0.000,0.074,3.415,0.626,10.176,9.942,1.722,3.726,0.000,46.114,16.925,0.137,0.019,0.000,0.171,0.000,0.205,0,0.000,0.109,0,0,0.030
2046,0.000,0.000,0.000,0.000,0.000,0,0.000,0.024,0.638,11.383,3.969,0,0,0.009,0.141,0.252,12.852,0.147,0.038,0.583,19.353,4.893,0.000,0.000,0.186,0.017,1.884,0.000,0.000,0.000,0.136,2.942,61.914,0.101,0.528,0,0,0.217,0.052,1.831,7.286,41.528,0.000,0.245,0.106,0,3.831,21.106,9.114,0.459,0.000,0.130,0.317,25.991,73.932,13.372,29.265,3.181,0.011,0.009,0.147,0.034,0.381,0.000,0,0.000,15.620,0.132,0,0,0,0,2.756,0.188,0.034,0,0,0.969,0.069,0.479,0,0.000,0.000,2.575,1.000,116.829,5.899,13.563,3.487,3.793,0.121,0.265,0.887,0.000,0.000,11.565,0.538,0.694,0.027,0.010,4.123,17.439,2.453,0,5.534,0.062,21.317,0.045,4.856,0,6.513,1.319,0.640,0.025,0,0.360,1.036,0.562,0.724,1.293,2.486,10.510,12.496,5.016,0.682,7.646,0.018,2.754,3.263,0,0,0.097,28.455,0.000,4.878,20.919,8.881,1.467,0.949,0.984,2.136,10.280,23.374,58.472,9.921,14.247,8.534,18.419,0,0.038,0.000,0.255,3.000,2.545,52.919,22.471,1.722,3.726,0.000,69.152,52.638,0.359,0.019,0.050,0.171,0.000,0.305,0,0.000,0.109,0,0,0.030
2047,0.000,0.000,0.000,3.679,0.000,0,0.000,0.024,0.128,16.981,5.260,0,0,0.009,0.141,0.252,12.852,0.173,0.047,0.733,26.582,6.116,0.000,0.000,0.163,0.017,3.841,0.000,0.000,0.018,0.439,3.663,82.453,0.092,0.500,0,0,0.217,0.052,1.845,13.071,64.980,0.736,0.449,0.225,0,7.801,80.152,13.714,0.341,0.000,0.130,0.317,35.768,96.545,18.628,48.687,6.058,0.011,0.009,0.147,0.103,0.364,0.000,0,0.000,17.889,0.132,0,0,0,0,2.756,0.188,0.034,0,0,1.041,0.069,0.493,0,0.000,0.000,3.745,0.381,100.432,7.576,22.311,4.475,8.707,0.121,1.838,0.707,0.000,0.000,11.565,0.538,0.694,0.027,2.186,33.160,19.329,3.573,0,5.060,0.062,19.540,0.045,4.742,0,10.961,1.319,0.640,0.025,0,0.360,1.063,0.542,0.724,1.354,3.338,9.979,12.827,6.680,1.012,7.646,0.018,3.991,4.084,0,0,0.319,41.555,0.000,14.050,21.496,8.786,8.815,1.885,1.024,2.161,30.570,27.736,63.943,13.157,20.708,9.975,32.826,0,0.055,0.000,0.255,2.098,3.385,74.014,24.587,1.722,3.726,0.000,78.032,58.947,0.450,0.010,0.050,0.213,0.000,0.496,0,0.000,0.109,0,1.381,0.030
2048,0.000,0.000,0.000,6.348,0.000,1.868,0.000,3.111,1.489,22.664,5.780,0,0,0.000,0.107,2.775,9.537,0.480,0.104,0.650,32.276,8.522,0.011,0.000,0.116,0.017,3.848,0.000,0.000,0.018,0.439,3.663,82.453,0.092,0.500,0,0,0.217,0.052,5.620,13.071,82.028,1.792,2.857,0.901,0,9.596,122.455,13.781,0.871,0.000,0.130,0.317,42.759,106.114,19.657,52.946,8.080,0.022,0.009,0.147,0.103,0.335,0.000,0,0.000,17.889,0.145,0,0,0,0,2.634,0.208,0.034,0,0,1.041,0.069,0.493,0,0.000,0.000,4.503,0.449,73.162,7.007,26.722,5.950,11.913,0.168,5.456,0.793,0.000,0.000,11.565,0.538,0.694,0.036,8.598,76.926,17.317,5.267,0,4.391,0.062,19.640,0.045,4.485,0,10.684,1.319,0.640,0.025,0,0.360,1.063,0.875,0.724,1.622,3.162,10.140,17.518,11.369,1.059,7.174,0.018,3.991,4.084,0,0,0.528,45.829,0.691,23.165,19.837,6.310,22.630,2.308,1.000,2.161,46.486,37.231,62.302,24.820,22.773,9.593,32.465,0.055,0.066,0.000,0.128,2.275,3.080,74.878,22.994,1.556,3.632,0.000,81.776,50.540,0.481,0.010,0.050,0.177,0.000,0.452,0,0.000,0.109,0,1.381,0.030
2049,0.000,0.000,0.000,6.964,5.562,15.121,2.038,27.381,2.043,26.953,7.165,0,0,0.000,0.107,2.775,9.537,0.480,0.142,0.283,35.500,10.585,13.826,6.865,0.860,0.017,3.551,0.000,0.000,0.142,1.303,5.616,84.964,0.092,0.370,0,0,0.326,0.078,5.972,12.625,91.042,2.417,4.806,1.915,0,9.825,135.712,11.657,0.871,0.000,0.130,0.317,46.536,96.091,17.504,45.446,8.768,0.022,0.009,0.147,0.103,0.295,0.000,0,0.000,15.308,0.158,0,0,0,0,1.366,0.228,0.034,0,0,1.021,0.069,0.507,0,0.000,0.000,3.176,0.361,52.676,6.317,31.960,7.838,15.420,0.168,8.426,1.720,0.000,0.000,10.109,0.538,0.694,0.036,13.520,104.247,17.463,6.440,0,4.391,0.062,17.230,0.045,4.639,0,12.289,1.319,0.640,0.025,0,0.360,1.081,0.417,0.563,2.537,3.635,11.147,24.835,16.172,1.165,7.194,0.018,2.895,3.432,0,0,0.333,45.910,10.673,32.827,21.211,5.857,40.261,3.833,1.821,2.093,50.486,41.912,57.321,49.067,23.383,10.203,27.291,0,0.066,0.000,0.149,1.430,2.711,71.027,20.439,0.639,2.989,0.000,79.324,42.118,0.534,0.010,0.050,0.811,0.000,0.412,0,0.000,0.141,0.009,0.007,0.030
2050,0.000,0.000,0.000,6.304,21.212,27.286,5.000,38.976,4.606,28.243,13.142,0,0,0.000,0.102,10.387,16.796,0.200,0.226,0.017,36.529,12.759,25.946,14.649,4.581,0.414,0.623,0.000,0.000,0.142,1.303,5.256,80.878,0.119,0.352,0,0,0.435,0.560,6.141,12.607,94.855,4.000,6.551,2.570,0,6.006,124.545,6.590,0.953,0.000,0.130,0.317,48.821,77.750,14.299,37.801,8.312,0.022,0.009,0.147,0.103,0.273,0.000,0,0.000,20.837,0.171,0,0,0,0,1.427,0.228,0.034,0,0,1.093,0.069,0.466,0,0.000,0.000,1.235,0.347,36.423,2.727,36.411,11.700,17.627,0.121,17.632,1.867,0.000,0.000,7.384,0.118,0.765,0.036,17.167,118.753,17.476,6.453,0,4.692,0.094,15.748,0.067,4.649,0,12.289,1.319,0.640,0.025,0,0.360,1.126,0.500,0.644,2.537,5.473,11.196,26.029,21.820,1.165,7.319,0.018,1.360,2.853,0,0,0.306,44.706,19.236,41.655,20.659,5.579,51.913,4.885,2.447,2.119,53.841,40.868,55.377,61.899,24.994,12.839,23.837,0,0.098,0.000,0.149,1.430,1.070,59.486,18.652,0.611,2.684,0.000,72.927,37.053,0.557,0.010,0.050,0.835,0.000,0.412,0,0.000,0.141,0.009,0.007,0.091
2051,0.000,0.000,0.000,3.375,27.312,37.352,5.248,40.389,5.340,28.757,18.504,0,0,0.000,0.441,17.459,19.630,1,0.217,0.850,36.812,12.830,25.957,14.649,4.686,0.397,0.630,0.000,0.000,0.230,1.061,6.140,78.108,0.119,0.352,0,0,0.435,0.612,6.141,12.696,97.077,5.125,6.867,3,0,5.783,110.379,5.610,1.012,0.000,0.130,0.317,52.080,62.727,10.788,32.024,8.609,0.022,0.009,0.147,0.103,0.278,0.012,0,0.974,71.416,7.632,0,0,0,0,1.427,0.228,0.034,0,0,1.093,0.069,0.507,0,0.000,0.000,0.863,0.415,28.649,2.252,41.570,17.312,17.833,0.178,28.721,5.780,0.020,0.000,8.551,0.118,0.765,0.036,19.255,131.901,17.671,7.320,0,5.045,0.188,21.022,0.079,4.309,0,15.026,1.319,0.640,0.025,0,0.360,1.126,0.802,0.724,2.488,9.865,21.958,31.791,23.762,1.176,8.062,0.054,0.895,2.611,0,0,0.375,51.867,26.309,50.410,26.382,7.048,59.533,5.821,4.748,2.178,54.766,43.462,59.679,72.483,24.825,17.534,25.674,0.022,0.077,0.000,1.926,2.130,1.246,48.838,17.032,0.653,2.621,0.000,70.982,35.138,0.527,0.165,0.050,0.646,0.000,0.412,0,0.000,0.141,0.009,0.007,0.091
2052,0.000,0.020,0.416,5.893,31.237,52.824,6.733,49.484,5.734,29.860,24.969,0,0,0.000,0.729,24.613,30.333,1.200,0.217,2.017,39.076,15.719,30.891,14.649,4.802,0.897,1.543,2.590,0.000,2.080,1.773,10.907,91.748,1.963,0.185,0,0,0.435,0.672,11.887,14.393,106.562,6.778,10.714,5.627,0,4.331,103.242,4.000,1.141,0.000,0.137,0.317,56.821,50.295,9.088,32.410,13.413,0.022,2.321,3.229,0.552,2.636,0.341,0,12.496,151.362,40.895,0.133,0,0,0,6.049,7.238,9.176,0,0,1.856,0.000,0.123,0,0.077,0.841,0.477,0.020,15.045,1.410,42.073,19.675,14.093,0.234,33.176,16.040,0.007,0.743,26.812,19.118,5.624,8.670,31.686,175.802,27.878,37.387,0,18.865,0.156,67.388,0.112,24.485,0.856,54.539,0.807,0.520,0.025,0,0.404,9.865,11.615,21.448,10.390,89.865,98.441,73.676,64.730,13.141,33.062,27.000,15.746,9.095,0.043,0.690,0.361,103.934,91.909,98.273,68.862,43.603,141.826,78.628,32.528,18.441,94.486,84.220,141.943,158.079,45.305,49.051,47.279,0.033,0.617,0.000,4.436,2.922,10.572,75.243,27.839,13.833,32.832,0.072,131.179,78.113,14.557,0.913,0.000,3.177,2.730,4.946,0,0.000,0.141,0,0,0.091
2053,0.598,28.176,53.301,16.643,37.438,69.989,9.590,71.659,6.128,36.523,39.394,0,0,0.000,2.085,32.270,51.130,1.347,0.519,28.333,55.876,20.304,47.326,18.135,4.477,0.638,13.123,49.367,12.955,16.248,6.242,27.907,158.691,17.229,24.037,0.069,0,0.435,0.698,16.000,24.982,130.315,14.097,19.041,11.324,0,5.602,127.076,3.362,1.306,0.000,0.116,3.019,68.473,49.000,8.693,42.602,27.043,0.341,60.642,102.569,9.090,44.301,13.268,0,43.409,227.168,96.053,7.212,0,0,0,67.305,182.980,145.170,39.198,81.568,230.825,180.535,42.192,53.389,52.577,61.652,10.314,4.878,19.396,4.755,46.060,22.375,12.400,0.252,30.706,47.773,1.874,64.465,105.514,217.479,191.471,180.241,193.863,243.519,162.390,241.587,81.857,209.526,18.375,239.906,11.416,173.907,96.186,233.263,32.563,13.320,1.333,23.724,20.326,72.964,214.958,229.092,191.366,246.324,242.119,228.309,240.885,220.788,229.403,252.054,194.789,108.505,11.743,10.770,3.264,235.735,246.836,252.626,242.447,244.937,250.315,250.795,237.683,242.136,222.766,251.956,251.925,252.225,205.870,157.169,142.942,1.055,9.208,0.000,12.170,2.528,74.652,225.122,129.626,146.278,196.316,74.732,251.990,244.781,79.534,18.621,87.412,84.744,143.881,194.352,7.213,6.283,8.438,0.018,0,38.939
2054,8.814,137.598,117.398,26.795,37.188,77.868,10.895,83.722,8.330,38.355,48.638,0,2.083,0.569,5.514,39.234,93.111,3.933,2.811,101.883,71.000,24.420,62.630,21.973,3.849,0.638,35.667,156.432,48.944,56.018,14.000,49.035,220.870,49.358,96.713,91.466,15.175,0.500,0.862,21.620,30.375,147.687,32.569,36.041,23.310,0,10.602,178.864,4.029,1.306,0.000,0.151,4.452,84.411,75.977,9.657,57.572,49.522,17.725,110.877,229.367,32.766,175.540,95.146,0,79.539,245.084,149.750,42.053,0.160,27.802,27.344,160.244,252.396,241.892,234.129,252.011,252.000,252.119,177.589,231.611,242.452,210.379,101.183,26.048,41.991,24.187,51.934,37.987,11.233,0.290,27.691,91.080,6.099,129.248,162.710,248.571,247.035,243.205,247.471,247.444,218.524,250.187,141.119,243.045,103.500,250.504,42.157,239.175,135.505,249.158,114.134,29.904,27,128,111.146,129.036,251.969,252.000,252.000,251.959,251.706,252.000,252.000,250.082,251.931,252.000,251.307,231.674,55.171,39.320,56.500,248.815,251.291,251.799,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,251.318,212.907,234.326,7.714,35.842,0.000,34.713,2.585,138.294,252.568,206.271,249.528,252.000,206.134,252.009,251.286,154.756,55.883,185.637,219.189,223.754,229.088,100.762,30.301,78.047,2.434,0.299,103.061
2055,12.706,202.039,145.274,28.812,26.650,65.121,10.695,78.714,6.979,39.935,49.465,0,5.556,2.345,12.254,43.360,122.148,5.573,4.302,134.567,77.029,24.237,61.924,19.784,3.453,0.724,46.833,223.777,64.337,70.708,18.788,57.895,237.180,68.716,163.204,151.836,27.431,0.565,0.940,20.028,37.214,151.175,43.139,54.531,36.613,0,17.253,206.788,7.971,1.447,0.000,0.144,5.192,90.839,92.750,10.146,63.277,53.659,54.462,124.283,247.697,48.566,224.625,138.780,0.038,100.113,247.672,166.539,70.336,0.780,75.708,70.679,196.305,251.832,249.136,248.319,252,252.000,252.119,236.534,242.911,252.202,234.167,171.366,38.184,57.432,41.698,54.053,47.912,10.413,0.757,23.485,101.493,9.298,164.455,185.029,251.992,251.600,247.920,248.373,247.988,227.683,250.453,168.286,246.586,150.812,250.755,62.584,246.866,141.835,250.961,135.454,37.064,39.247,167.257,138.730,143.459,251.990,252.000,252.000,252.000,251.909,252.000,252.000,252.106,252.000,252.000,251.789,251.937,80.571,47.120,94.694,250.934,252.073,251.885,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,251.864,226.034,248.593,13.648,49.639,0.000,50.138,2.580,174.668,252.622,220.142,251.278,252.000,242.515,252.000,251.543,203.351,61.689,224.863,246.518,235.175,235.311,133.779,39.988,117.703,10.363,0.545,131.636
2056,12.480,213.520,151.575,27.045,15.450,30.791,8.524,64.222,5.809,32.187,41.323,0,5.847,2.500,13.695,44.694,120.500,3.613,3.066,132.833,71.594,20.741,49.478,15.189,2.198,0.724,44.775,241.820,63.865,70.903,20.030,57.791,239.331,71.743,166.231,154.112,27.850,0.630,0.966,15.901,36.625,144.959,41.597,56.827,47.458,0,18.934,214.212,10.190,1.941,0.000,0.144,5.385,88.902,89.864,10.321,53.325,48.435,63.044,125.736,247.817,50.131,228.710,139.622,0.038,92.191,247.431,167.921,71.106,0.860,92.170,90.626,205.768,251.951,249.869,249.431,252,252.000,251.851,227.055,242.292,252.308,236.462,185.837,42.020,59.559,49.086,50.623,52.737,9.820,0.645,20.162,85.533,8.497,181.980,181.072,251.983,251.600,247.920,248.373,247.988,227.707,250.213,169.571,246.556,175.188,251.259,70.393,248.629,141.804,251.013,133.798,36.304,38.025,155.943,129.798,147.054,252.000,252.000,252.000,252.000,251.923,252.000,252.000,252.106,252.000,252.000,251.860,252.337,82.686,47.350,94.694,250.924,252.073,251.885,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,251.864,226.017,249.977,14.308,52.940,0.000,49.936,2.699,176.139,252.622,221.581,251.792,252.000,240.175,252.000,251.518,213.344,57.456,232.762,244.982,232.651,233.984,126.664,35.849,119.297,13.274,0.560,133.955
2057,9.549,204.882,149.655,23.161,9.050,10.088,5.505,45.563,4.564,23.028,27.370,0,3.444,1.207,9.678,42.009,106.815,2.520,2.113,115.450,61.171,21.295,39.533,10.946,1.279,0.310,39.986,244.029,56.427,65.717,19.242,50.942,232.662,62.101,142.731,142.302,23.062,0.717,1.069,14.930,33.589,132.034,35.083,56.796,49.190,0,18.572,212.379,10.610,1.506,0.000,0.130,5.788,77.536,70.386,9.912,35.928,36.775,59.055,126.925,247.743,43.938,225.602,119.512,0.053,73.983,244.739,149.842,51.221,0.940,90.113,95.046,203.878,252.049,247.568,248.681,252.011,252.010,252.030,186.110,234.717,252.423,237.295,180.346,37.524,52.495,45.986,42.576,53.987,7.260,0.748,18.397,54.567,4.430,180.485,167.203,251.966,251.647,247.920,248.510,247.802,227.671,250.280,168.452,246.383,178.000,251.309,66.225,248.247,140.742,251.171,114.697,35.472,29.815,130.743,106.213,138.991,252.000,252.000,252.000,252.000,251.923,252.000,252.000,252.106,252.000,252.000,251.921,252.695,69.343,42.050,93.819,251.104,252.164,251.885,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,251.974,224.703,249.360,14.011,51.153,0.000,41.691,1.912,164.417,252.757,215.452,251.597,252.000,218.835,252.000,251.575,213.107,50.049,231.863,231.805,223.111,230.001,84.025,20.410,104.531,10.637,0.604,130.000
2058,7.961,173.833,145.938,15.036,2.737,2.505,4.019,41.310,3.032,11.654,17.165,0,0.778,0.991,3.011,38.712,93.426,2.227,2.009,80.433,51.300,21.429,35.457,8.973,1.535,0.672,35.558,240.122,50.944,58.823,14.712,44.686,217.432,44.229,103.528,119.052,16.544,0.761,1.147,13.085,29.732,116.679,28.847,52.796,48.106,0,14.289,196.348,7.781,1.329,0.000,0.130,6.558,67.348,53.523,10.803,21.988,21.899,46.022,119.575,247.982,35.345,206.619,84.037,0.038,53.096,238.773,127.079,28.044,0.840,75.085,91.656,187.671,252.030,245.517,248.629,252.034,251.948,250.089,134.068,220.628,252.385,234.189,160.817,28.701,48.838,38.144,33.185,55.075,7.000,0.832,13.397,24.873,0.934,167.069,150.601,252.000,251.576,248.000,248.814,247.654,223.378,250.733,157.810,244.632,174.562,251.403,60.618,246.701,133.103,251.118,87.101,30.280,21.272,104.752,81.124,123.910,252.000,252.000,252.000,252.000,251.923,252.000,252.000,252.106,252.000,252.000,251.982,253.105,53.271,32.880,74.528,251.199,252.218,251.885,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,214.703,248.709,11.791,40.617,0.000,31.564,0.772,142.802,252.973,195.452,251.736,252.000,183.732,252.000,251.103,207.466,41.456,219.462,191.067,210.738,222.031,35.361,9.283,82.906,4.894,0.597,119.545
2059,4.725,133.912,132.186,10.777,2.737,0.813,5.771,44.246,3.660,3.327,10.323,0,0.194,0.879,1.045,36.838,87.315,1.067,2.358,60.350,41.318,22.085,39.739,12.865,1.593,0.707,29.268,225.698,45.753,52.664,9.939,37.570,187.612,32.018,59.389,86.466,12.188,0.717,0.586,13.296,26.554,97.169,22.847,46.153,43.085,0,12.090,172.848,4.495,1.059,0.000,0.130,5.625,56.964,49.045,10.876,12.229,13.725,34.000,108.170,248.532,26.959,176.085,52.585,0,34.583,229.867,104.500,10.027,0.940,58.028,84.649,166.500,251.663,241.875,248.733,252.102,250.072,240.030,110.164,189.389,252.385,231.636,132.974,21.068,48.288,36.079,27.205,57.237,6.960,0.729,11.853,11.847,0.311,152.049,136.565,251.975,251.835,244.973,248.922,247.519,219.854,250.267,145.833,243.789,167.594,251.410,50.539,241.433,124.144,250.961,64.261,27.312,14.309,83.143,55.989,112.658,252.000,252.000,252.000,252.000,251.923,252.000,252.000,252.106,252.000,252.000,251.991,252.379,40.243,22.480,54.611,250.531,252.418,251.885,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.110,202.466,239.198,12.374,30.852,0.000,23.872,0.415,116.043,253.014,170.439,249.736,252.000,145.330,252.000,247.219,193.145,32.223,195.150,131.451,194.357,209.536,16.566,3.367,57.219,2.673,0.590,101.955
2060,3.039,103.922,114.133,9.241,1.513,0.681,8.352,55.548,5.064,0.673,7.244,0,0.056,0.000,0.695,30.396,74.056,1.667,0.698,32.300,31.335,23.013,50.826,14.973,1,0.603,26.159,203.612,36.258,51.080,7.076,34.151,154.460,20.697,34.491,56.121,10.562,0.717,0.517,14.493,23.339,78.167,23.306,38.010,39.380,0,10.343,150.076,3.448,1.059,0.000,0.130,2.740,44.875,38.523,10.124,9.488,10.674,25.549,102.075,242.624,21.014,141.477,25.939,0,21.826,212.949,82.526,5.690,0.480,45.198,71.496,139.134,251.188,239.119,244.879,251.977,199.144,192.149,96.699,136.619,252.606,227.280,106.719,16.476,47.351,34.058,18.490,46.162,6.793,0.421,6.368,4.353,0.185,132.832,125.696,251.966,251.141,242.116,248.127,247.173,212.683,249.307,136.548,242.729,150.500,251.410,36.225,235.619,112.268,250.632,49.563,21.664,8.259,60.352,36.539,99.387,252.031,252.000,252.000,252.000,251.923,252.000,252.000,252.094,252.000,252.000,252.061,242.684,29.429,15.620,31.944,247.318,252.491,251.921,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.305,187.356,223.581,11.286,24.186,0.000,16.564,0.508,96.321,253.230,141.613,234.014,252.000,99.289,252.000,236.050,170.084,22.466,150.688,86.299,171.373,190.776,3.705,0.560,32.641,1.407,0.433,82.379
2061,2.294,79.784,96.027,9.393,1.675,0.659,8.629,59.365,4.309,0.112,4.157,0,0,0.000,2.226,26.153,62.074,0.400,0.245,12.900,21.653,21.754,56.402,18.784,1.105,0.741,25.507,177.712,28.685,46.752,5.848,29.302,121.245,14.000,21.306,38.716,7.569,0.696,0.371,14.394,17.089,60.512,13.667,35.112,32.718,0,7.024,125.561,2.771,1.082,0.000,0.130,1.779,31.875,35.773,13.511,6.783,8.732,21.187,90.991,228.624,17.924,114.841,13.598,0,9.487,187.190,65.500,3.832,0.360,36.094,55.565,107.341,232.792,231.670,240.543,252.034,113.887,130.218,87.534,93.186,251.894,218.788,80.275,14.320,44.874,31.043,9.894,37.112,2.627,0.243,1.574,0.313,0.172,121.099,112.152,252.000,251.482,236.875,246.882,245.049,206.634,248.680,123.524,240.902,131.906,251.799,27.348,226.856,104.433,250.789,39.639,17.752,6.123,40.248,27.888,84.550,252.000,252.000,252.000,252.000,251.930,252.000,252.000,252.094,252.000,252.000,252.061,221.432,22.686,8.220,15.472,241.194,252.564,251.921,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,252.000,247.948,170.331,204.593,11.571,19.699,0.000,9.309,0.047,79.519,249.905,109.974,213.153,252.168,63.505,251.999,215.455,145.000,14.107,98.812,49.902,135.786,151.009,1.754,0.223,13.234,1.257,0.216,69.288
