 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59
1524,1666.035,1461.082,1188.477,1337.024,1149.194,1491.192,1361.973,1455.836,1499.392,1692.943,1645.900,1527.706,1339.705,1359.111,1487.934,1288.731,2117.358,1586.816,1462.336,1581.490,1477.670,1405.176,1653.131,1338.300,1549.268,1608.903,1856.919,1522.821,1791.605,2044.472,1844.797,1390.669,1610.331,2314.714,1471.080,1420.679,2483.572,2424.061,1300.308,1278.257,1414.198,1378.960,1435.727,1202.672,1718.026,1203.422,2243.889,1854.608,1345.223,1393.140,1201.779,1933.440,1404.434,1342.309,1922.528,1285.098,1299.318,1356.254,1370.178
1525,1664.942,1408.021,1196.874,1370.036,1165.727,1485.788,1318.037,1412.651,1513.286,1664.815,1658.201,1522.972,1298.557,1344.929,1506.145,1256.290,2162.790,1592.463,1468.867,1598.338,1508.945,1402.249,1641.582,1334.150,1567.526,1594.310,1849.250,1521.875,1766.000,2004.292,1824.484,1399.974,1644.552,2266.154,1494.636,1454.518,2425.602,2385.290,1329.132,1273.917,1370.870,1385.870,1417.470,1221.547,1685.859,1196.558,2333.568,1866.633,1319.291,1409.388,1248.588,1930.590,1416.343,1325.444,1908.681,1256.616,1313.336,1334.877,1405.686
1526,1718.058,1432.171,1197.736,1349.417,1169.813,1476.821,1354.963,1367.041,1545.807,1663.255,1651.975,1542.818,1319.451,1367.444,1527.526,1240.421,2106.147,1622.993,1464.875,1570.966,1468.407,1407.976,1631.039,1326.636,1572.505,1600.690,1837.544,1525.120,1803.558,1977.500,1806.615,1392.629,1614.573,2264.011,1468.326,1472.411,2463.083,2435.000,1332.330,1259.723,1338.649,1348.073,1405.349,1202.984,1714.782,1197.182,2323.259,1879.981,1328.884,1388.752,1224.029,1876.470,1372.990,1340.080,1918.472,1263.455,1306.757,1337.385,1360.881
1527,1697.988,1396.137,1179.356,1351.048,1156.216,1495.305,1378.147,1343.014,1510.374,1690.223,1643.090,1548.056,1325.869,1348.010,1533.697,1240.317,2143.358,1649.552,1470.594,1578.800,1480.231,1434.285,1650.078,1350.229,1577.660,1598.110,1858.412,1547.152,1807.481,1962.556,1831.940,1395.980,1622.963,2261.308,1457.267,1466.482,2430.609,2428.916,1310.066,1240.553,1300.115,1380.695,1404.682,1224.227,1680.679,1228.273,2290.617,1846.785,1312.447,1391.519,1226.368,1920.050,1361.606,1341.710,1864.333,1259.518,1288.523,1368.410,1398.322
1528,1660.244,1433.041,1177.023,1336.726,1150.863,1489.384,1330.973,1291.418,1507.415,1708.567,1634.025,1540.210,1332.271,1353.192,1535.408,1209.441,2094.389,1624.213,1466.500,1600.241,1496.549,1440.903,1662.085,1311.050,1558.557,1604.800,1835.118,1532.620,1813.372,1916.931,1817.401,1390.987,1619.125,2207.231,1477.091,1423.804,2458.406,2452.198,1304.725,1206.107,1255.244,1364.847,1413.045,1208.031,1669.385,1190.701,2195.580,1874.057,1333.816,1407.085,1234.632,1912.640,1393.151,1330.562,1926.750,1265.750,1266.860,1363.254,1366.898
1529,1696.419,1425.178,1186.345,1326.429,1148.943,1513.450,1335.193,1291.795,1520.544,1678.146,1638.719,1510.510,1328.885,1339.121,1525.776,1226.628,2154.821,1590.838,1457.438,1589.931,1449.088,1393.321,1627.680,1304.221,1571.371,1576.635,1852.169,1515.984,1790.132,1919.431,1809.731,1389.093,1635.029,2255.835,1473.283,1438.911,2419.962,2461.695,1311.088,1221.214,1249.473,1352.113,1385.333,1202.281,1732.667,1215.169,2139.383,1908.994,1329.087,1396.837,1228.559,1936.950,1383.485,1323.784,1895.181,1242.214,1281.047,1333.926,1381.500
1530,1677.756,1420.164,1194.672,1323.226,1178.338,1505.629,1342.541,1287.000,1525.363,1701.420,1630.146,1479.874,1302.115,1340.949,1505.763,1194.910,2173.053,1592.882,1471.141,1561.303,1518.901,1449.509,1663.170,1302.386,1562.670,1635.407,1830.919,1528.386,1734.124,1909.292,1804.390,1353.523,1590.316,2300.494,1483.973,1416.321,2423.083,2386.992,1292.527,1214.485,1246.076,1355.000,1400.758,1216.133,1747.141,1190.084,2179.593,1863.797,1356.447,1378.775,1230.390,1885.850,1387.323,1343.704,1903.347,1256.491,1279.495,1343.066,1409.983
1531,1710.140,1432.425,1205.121,1332.286,1136.978,1491.729,1344.073,1256.829,1498.000,1666.535,1643.623,1516.420,1322.852,1351.081,1530.961,1213.655,2127.747,1596.213,1487.500,1594.117,1479.912,1397.703,1674.614,1341.079,1584.062,1618.359,1836.993,1505.342,1757.271,1924.639,1802.137,1387.682,1596.978,2227.330,1474.257,1404.339,2449.729,2402.626,1322.538,1193.029,1233.695,1403.938,1415.227,1218.422,1692.846,1223.656,2135.543,1862.184,1340.204,1402.512,1220.750,1934.220,1372.121,1354.315,1932.194,1246.438,1302.710,1369.156,1365.593
1532,1685.012,1415.952,1181.195,1332.917,1160.014,1486.702,1332.073,1263.260,1489.251,1677.026,1652.121,1560.350,1327.746,1367.606,1515.079,1203.469,2079.295,1589.243,1477.094,1567.510,1448.802,1416.630,1636.444,1303.636,1552.464,1607.097,1852.323,1518.538,1797.922,2004.569,1794.363,1376.636,1628.522,2263.703,1471.219,1419.661,2455.526,2425.229,1283.231,1201.316,1217.145,1370.571,1422.894,1198.867,1687.372,1183.701,2173.407,1871.070,1316.281,1368.860,1225.316,1839.760,1414.626,1315.265,1861.639,1260.312,1278.916,1335.328,1396.780
1533,1730.744,1424.130,1186.149,1295.024,1149.683,1502.934,1329.064,1250.199,1488.497,1713.038,1634.457,1494.196,1305.008,1348.626,1544.434,1219.400,2113.095,1614.287,1460.820,1588.759,1503.835,1439.079,1671.431,1331.036,1565.711,1584.676,1861.022,1511.701,1760.791,1982.264,1812.604,1407.947,1644.603,2264.604,1480.540,1449.732,2477.827,2470.435,1281.692,1211.684,1215.252,1391.390,1388.151,1188.430,1716.333,1207.325,2121.531,1900.956,1312.573,1410.395,1212.096,1905.790,1394.788,1326.148,1906.569,1243.205,1276.206,1351.361,1374.110
1534,1694.419,1398.473,1215.707,1305.595,1134.806,1444.715,1306.385,1260.404,1502.234,1661.561,1637.085,1517.021,1298.795,1337.091,1541.566,1202.752,2152.126,1596.015,1461.258,1582.145,1448.011,1403.297,1619.327,1313.643,1553.124,1628.669,1838.169,1526.783,1781.705,1952.625,1832.967,1387.940,1576.309,2216.176,1451.551,1432.786,2422.451,2446.374,1280.253,1194.553,1206.664,1359.339,1397.379,1216.477,1705.462,1186.020,2151.852,1887.867,1303.942,1395.031,1243.066,1860.130,1372.263,1316.049,1901.569,1242.277,1284.757,1349.795,1401.992
1535,1744.628,1423.781,1200.764,1315.393,1167.547,1469.815,1365.514,1261.404,1505.140,1664.217,1633.703,1523.140,1336.590,1367.828,1510.184,1201.448,2084.337,1640.691,1459.922,1614.421,1459.198,1388.418,1668.771,1348.893,1571.505,1614.731,1882.831,1500.457,1784.977,1963.569,1849.863,1372.311,1630.243,2244.022,1477.048,1365.554,2494.767,2531.153,1278.648,1200.981,1195.916,1371.831,1435.712,1200.992,1720.077,1210.123,2188.716,1889.437,1323.136,1421.054,1230.963,1869.140,1402.818,1334.290,1870.181,1258.848,1299.065,1349.385,1367.610
1536,1718.651,1423.473,1200.017,1339.095,1154.935,1485.974,1336.532,1292.301,1498.772,1671.822,1632.518,1532.496,1342.836,1401.515,1509.947,1223.028,2105.147,1635.750,1460.508,1603.345,1475.044,1400.309,1644.771,1341.171,1533.753,1599.738,1833.603,1540.783,1763.488,1906.583,1794.560,1382.623,1631.890,2289.033,1488.438,1424.179,2467.361,2561.641,1300.385,1199.408,1205.260,1374.271,1428.288,1205.758,1706.000,1205.052,2254.778,1883.171,1346.281,1359.264,1250.404,1922.860,1376.778,1324.716,1963.278,1299.634,1301.458,1332.803,1386.915
1537,1683.012,1429.281,1200.316,1306.881,1154.036,1495.132,1347.670,1247.822,1505.848,1683.032,1618.025,1531.832,1289.254,1365.576,1524.618,1225.903,2127.137,1629.412,1447.766,1599.297,1516.692,1420.842,1630.301,1345.379,1554.588,1616.517,1809.566,1521.582,1817.953,1966.472,1841.923,1413.152,1631.816,2239.220,1467.064,1401.893,2455.105,2640.534,1298.088,1209.417,1178.489,1377.774,1399.045,1207.992,1682.487,1201.864,2205.642,1886.690,1320.087,1389.403,1232.838,1890.890,1404.747,1328.019,1917.861,1257.777,1280.897,1354.549,1365.525
1538,1702.628,1410.664,1212.098,1327.393,1148.201,1512.576,1294.963,1258.158,1501.912,1689.924,1635.869,1524.133,1314.295,1383.172,1526.513,1193.317,2101.137,1604.118,1441.250,1570.352,1481.923,1420.291,1642.523,1286.864,1550.484,1628.145,1860.677,1504.723,1789.822,1890.292,1800.940,1370.762,1655.302,2208.648,1504.171,1388.429,2454.098,2606.076,1261.418,1193.199,1180.649,1359.718,1345.258,1213.086,1701.628,1201.623,2187.124,1863.095,1319.544,1386.915,1213.360,1882.730,1389.394,1336.401,1861.278,1263.446,1272.495,1365.525,1385.492
1539,1702.523,1401.938,1206.799,1323.786,1169.676,1489.126,1323.395,1237.219,1496.637,1729.338,1603.146,1538.720,1343.369,1378.818,1522.684,1213.110,2103.147,1653.603,1496.531,1589.379,1480.055,1421.758,1664.922,1341.021,1561.866,1632.476,1886.948,1541.000,1796.566,1912.528,1803.264,1370.821,1645.948,2298.483,1496.235,1410.911,2461.647,2658.053,1300.143,1196.087,1202.550,1373.785,1409.242,1198.539,1686.513,1196.110,2145.691,1891.987,1327.146,1396.519,1227.302,1885.370,1398.566,1325.370,1877.333,1273.973,1260.757,1376.877,1418.898
1540,1746.488,1426.774,1205.747,1324.321,1156.468,1502.331,1340.009,1262.048,1520.292,1699.580,1633.372,1518.965,1313.566,1363.566,1506.882,1193.462,2044.021,1583.073,1454.461,1580.717,1505.560,1415.158,1655.922,1312.421,1570.722,1596.876,1852.809,1500.543,1789.202,1965.625,1850.637,1361.940,1653.904,2256.594,1487.433,1398.518,2458.331,2693.366,1304.363,1184.845,1203.130,1370.136,1402.606,1185.203,1732.744,1208.805,2142.111,1878.715,1329.884,1404.806,1255.272,1911.890,1377.414,1344.019,1843.736,1268.571,1254.355,1359.188,1381.610
1541,1672.174,1391.616,1205.075,1360.119,1172.122,1460.841,1350.991,1263.205,1522.433,1694.611,1608.764,1514.650,1337.344,1367.909,1502.250,1212.062,2141.684,1617.978,1479.688,1581.269,1476.571,1408.788,1633.915,1323.671,1538.783,1590.159,1868.669,1491.728,1791.109,1958.444,1801.912,1374.755,1624.515,2236.813,1482.578,1432.089,2491.451,2786.840,1322.725,1199.364,1183.267,1391.113,1379.833,1211.570,1716.615,1221.636,2179.864,1868.247,1331.243,1415.372,1249.279,1881.380,1370.192,1326.611,1868.597,1284.973,1295.056,1372.279,1389.042
1542,1727.012,1431.651,1199.040,1280.881,1158.353,1507.271,1357.367,1246.370,1500.491,1695.752,1625.749,1522.671,1330.844,1373.061,1481.368,1199.379,2092.021,1602.375,1463.023,1592.193,1500.582,1405.545,1662.810,1328.350,1580.835,1597.310,1883.838,1521.739,1764.341,1979.514,1817.604,1384.311,1618.809,2297.517,1440.016,1454.000,2514.226,2751.351,1295.505,1196.927,1184.763,1378.853,1393.606,1197.555,1774.333,1193.662,2124.901,1888.443,1315.932,1386.783,1253.059,1891.290,1393.364,1332.549,1868.861,1257.705,1290.813,1342.713,1395.737
1543,1697.733,1419.110,1179.167,1327.905,1159.302,1500.987,1330.633,1255.966,1504.632,1729.656,1582.583,1479.734,1317.361,1346.677,1532.895,1198.117,2074.189,1617.838,1441.773,1572.359,1470.769,1399.048,1637.993,1331.507,1560.804,1606.579,1871.323,1535.005,1750.992,1911.569,1810.709,1355.139,1614.515,2177.417,1470.481,1438.161,2452.737,2693.328,1288.253,1171.442,1207.076,1368.819,1380.545,1202.859,1729.192,1202.773,2225.062,1861.000,1310.544,1389.217,1234.162,1956.470,1372.495,1317.006,1872.958,1264.402,1247.159,1345.664,1348.212
1544,1674.593,1418.555,1171.822,1325.226,1155.993,1478.570,1318.973,1231.233,1548.573,1690.535,1616.784,1530.853,1295.066,1388.253,1542.039,1218.690,2059.379,1600.169,1466.648,1589.800,1480.143,1408.921,1651.778,1327.814,1542.557,1618.248,1842.956,1544.326,1783.217,1908.875,1809.099,1370.245,1594.875,2270.385,1447.578,1452.268,2485.210,2699.191,1302.352,1186.379,1177.046,1362.994,1424.939,1211.289,1704.744,1210.480,2150.271,1894.709,1350.777,1383.620,1237.853,1877.880,1383.151,1332.593,1931.806,1260.938,1277.897,1349.828,1373.441
1545,1765.105,1410.555,1214.517,1340.512,1155.216,1463.159,1319.624,1243.144,1516.672,1703.312,1609.417,1528.769,1334.566,1356.980,1517.750,1226.365,2121.316,1633.110,1477.352,1592.517,1483.626,1411.418,1634.484,1331.164,1542.588,1574.566,1826.228,1509.125,1813.651,1923.472,1811.456,1372.775,1615.331,2329.330,1475.326,1433.643,2470.790,2733.405,1317.110,1193.141,1196.008,1394.356,1401.273,1203.398,1698.897,1198.656,2191.938,1899.437,1358.204,1380.295,1223.552,1927.270,1379.828,1353.833,1946.681,1251.643,1289.701,1368.041,1416.229
1546,1684.593,1403.705,1217.805,1334.893,1177.108,1515.987,1341.991,1281.637,1508.626,1693.312,1625.337,1544.748,1330.672,1344.182,1507.553,1222.172,2136.969,1612.838,1454.625,1600.600,1491.945,1436.333,1681.105,1349.671,1545.546,1597.641,1877.941,1512.304,1806.845,1886.361,1861.857,1402.927,1654.669,2285.868,1495.781,1468.804,2465.812,2757.137,1316.989,1204.267,1202.863,1367.107,1423.576,1209.891,1748.436,1207.708,2183.790,1880.684,1322.262,1396.388,1229.941,1944.940,1396.232,1333.722,1921.472,1294.027,1275.748,1385.434,1387.203
1547,1748.628,1434.726,1225.115,1320.726,1163.094,1499.702,1331.798,1262.753,1509.714,1724.038,1640.377,1535.392,1303.393,1353.838,1511.553,1224.738,2096.147,1622.971,1454.766,1595.352,1523.857,1434.800,1677.725,1324.600,1548.567,1613.572,1866.963,1534.446,1765.643,1913.097,1821.308,1371.477,1637.103,2308.648,1502.668,1461.982,2481.714,2827.893,1321.681,1237.777,1183.962,1380.181,1406.651,1220.797,1799.372,1200.299,2171.889,1864.380,1344.456,1406.124,1235.750,1943.590,1366.384,1339.617,1901.986,1258.759,1270.477,1355.943,1414.873
1548,1691.023,1439.753,1213.466,1318.452,1166.547,1515.424,1364.147,1275.000,1558.000,1696.140,1639.231,1530.566,1344.320,1359.182,1529.697,1221.138,2100.684,1569.323,1449.938,1588.910,1463.341,1410.012,1668.837,1339.886,1563.825,1600.055,1847.235,1537.082,1805.171,1957.625,1842.522,1360.901,1621.294,2243.297,1479.786,1435.054,2482.940,2707.107,1355.209,1198.427,1223.550,1343.271,1404.515,1207.391,1769.397,1213.422,2098.494,1891.551,1358.903,1383.264,1240.478,1880.450,1392.455,1331.994,1907.264,1269.750,1318.841,1362.713,1381.881
1549,1744.919,1458.699,1208.483,1345.524,1189.410,1489.960,1340.404,1266.370,1525.053,1712.720,1599.462,1531.210,1318.295,1368.091,1523.368,1231.869,2125.790,1632.294,1470.320,1636.662,1501.593,1397.121,1638.993,1330.843,1585.711,1598.090,1876.625,1515.440,1791.457,1939.903,1791.835,1373.768,1631.000,2281.450,1479.481,1449.339,2490.361,2585.069,1298.000,1231.665,1199.244,1374.621,1415.909,1211.070,1721.551,1212.792,2170.876,1874.101,1340.874,1424.388,1236.750,1888.540,1407.657,1366.062,1927.736,1293.393,1297.365,1347.812,1395.314
1550,1736.151,1436.644,1225.971,1364.988,1159.374,1514.596,1343.349,1280.856,1534.240,1705.344,1613.432,1505.147,1333.057,1359.091,1492.184,1241.676,2118.053,1615.015,1465.906,1576.200,1475.945,1399.806,1641.935,1324.471,1543.536,1628.393,1836.823,1507.174,1778.194,1994.375,1834.495,1392.609,1595.096,2286.901,1472.364,1403.875,2493.526,2558.176,1312.516,1204.563,1186.107,1392.045,1409.621,1197.250,1753.513,1222.474,2124.271,1850.481,1355.544,1423.271,1227.603,1946.190,1372.778,1326.395,1808.028,1265.304,1268.150,1346.164,1360.314
1551,1680.965,1440.411,1188.661,1335.607,1177.324,1501.510,1335.321,1244.801,1534.094,1688.955,1609.744,1508.504,1321.107,1352.010,1516.382,1186.476,2096.726,1612.537,1458.484,1584.959,1528.385,1410.430,1629.451,1305.714,1574.629,1629.317,1864.162,1506.304,1801.891,1935.806,1842.038,1396.285,1645.272,2230.703,1465.658,1432.429,2444.564,2520.198,1302.022,1191.515,1176.076,1356.983,1408.273,1219.328,1717.474,1206.240,2101.124,1860.437,1335.563,1389.992,1227.537,1883.600,1372.182,1314.451,1902.861,1266.786,1274.748,1333.508,1375.263
1552,1708.802,1404.233,1183.569,1327.929,1157.583,1495.629,1326.395,1251.877,1515.404,1670.783,1601.010,1501.825,1330.393,1358.657,1531.237,1236.910,2108.958,1644.221,1466.977,1605.338,1456.143,1407.170,1623.614,1314.743,1556.505,1579.952,1860.257,1522.973,1799.651,1935.528,1833.099,1400.550,1608.507,2241.154,1482.668,1430.929,2484.346,2523.389,1332.264,1199.058,1195.672,1365.446,1406.379,1233.820,1748.846,1197.370,2104.506,1890.025,1326.621,1389.496,1248.052,1921.350,1367.121,1325.062,1940.361,1250.027,1291.178,1354.336,1377.805
1553,1715.488,1421.911,1169.586,1329.345,1151.950,1453.205,1325.018,1247.877,1500.614,1674.204,1588.749,1489.909,1305.188,1353.354,1524.579,1213.090,2118.389,1590.096,1431.688,1590.779,1491.033,1419.455,1632.268,1308.493,1566.062,1607.676,1848.154,1497.565,1799.643,1894.569,1809.231,1378.980,1586.698,2291.626,1462.551,1364.125,2493.917,2448.107,1323.242,1193.325,1182.802,1371.486,1402.970,1195.164,1720.269,1198.026,2054.420,1857.285,1326.262,1383.264,1247.257,1926.160,1367.939,1325.228,1979.528,1262.518,1249.935,1364.984,1321.110
1554,1749.628,1400.192,1197.017,1348.631,1186.424,1480.099,1334.055,1277.411,1521.825,1651.331,1582.256,1541.580,1280.484,1351.869,1502.474,1191.766,2087.400,1613.581,1439.359,1587.683,1476.725,1406.109,1662.719,1316.936,1567.825,1626.593,1882.257,1491.864,1772.109,1932.639,1820.022,1386.132,1623.662,2276.319,1459.856,1457.857,2503.293,2483.122,1318.978,1197.869,1203.840,1375.401,1383.182,1180.172,1754.974,1203.838,2072.210,1890.506,1343.417,1420.698,1242.853,1957.010,1422.182,1336.957,1865.042,1256.259,1305.037,1354.057,1380.000
1555,1731.279,1431.911,1197.644,1347.452,1148.849,1467.411,1366.367,1247.890,1515.117,1674.752,1605.945,1517.385,1304.672,1347.040,1510.947,1222.993,2100.284,1611.302,1449.680,1587.517,1506.769,1392.333,1646.935,1326.129,1536.979,1621.503,1827.581,1529.234,1762.698,1893.833,1804.467,1365.040,1640.059,2227.604,1449.048,1434.696,2489.579,2467.076,1300.527,1180.767,1162.137,1369.401,1396.000,1214.039,1699.179,1195.039,2019.457,1864.842,1335.340,1376.310,1239.169,1965.300,1356.960,1320.179,1940.042,1269.312,1257.411,1388.229,1368.949
1556,1697.953,1421.822,1186.489,1321.667,1149.446,1522.848,1344.624,1225.568,1527.123,1692.548,1578.105,1513.776,1307.352,1375.919,1514.658,1208.807,2088.547,1619.971,1462.586,1575.297,1523.253,1406.648,1626.595,1340.907,1536.763,1608.600,1842.184,1511.212,1829.279,1961.278,1801.418,1381.113,1628.529,2271.000,1487.000,1443.411,2477.466,2456.115,1312.736,1192.403,1207.672,1373.774,1395.015,1217.195,1743.949,1195.117,2085.556,1876.639,1336.330,1382.326,1244.441,1922.070,1373.667,1330.889,1851.556,1262.259,1266.953,1378.992,1388.415
1557,1685.233,1419.048,1177.086,1310.881,1175.957,1529.166,1346.835,1268.897,1527.708,1679.834,1599.307,1499.895,1302.590,1354.697,1556.013,1198.890,2106.821,1635.059,1432.117,1607.952,1500.418,1422.927,1635.889,1302.907,1550.557,1597.510,1864.338,1526.326,1755.411,1903.403,1806.203,1362.483,1656.956,2309.022,1467.273,1413.125,2488.707,2456.122,1299.912,1194.660,1212.954,1352.299,1364.167,1193.109,1745.590,1205.351,2054.025,1849.367,1329.311,1414.806,1249.640,1881.820,1405.121,1311.426,1870.556,1293.161,1272.925,1360.016,1403.898
1558,1718.849,1442.568,1181.782,1331.643,1157.108,1487.887,1327.073,1248.925,1514.398,1717.261,1621.181,1522.280,1317.910,1363.465,1504.368,1207.841,2090.653,1623.478,1451.648,1569.076,1489.418,1413.576,1632.405,1316.800,1554.412,1596.324,1827.360,1510.272,1787.969,1976.722,1828.505,1373.550,1618.698,2264.483,1444.711,1390.464,2453.647,2501.374,1267.560,1193.951,1186.870,1360.780,1409.955,1170.023,1730.205,1223.513,2018.198,1836.633,1340.534,1388.612,1240.750,1884.240,1377.242,1319.068,1906.194,1267.241,1272.925,1320.779,1380.415
1559,1753.419,1432.829,1192.557,1336.750,1145.540,1489.271,1367.330,1256.534,1554.386,1685.802,1607.618,1491.608,1331.164,1347.151,1499.816,1205.248,2122.863,1663.015,1453.133,1583.021,1480.747,1394.679,1665.882,1310.436,1547.938,1582.234,1841.971,1512.810,1784.023,1914.958,1783.555,1364.026,1624.441,2273.044,1489.310,1449.375,2526.428,2395.954,1304.923,1188.000,1151.107,1368.791,1390.955,1220.680,1735.000,1213.039,1993.593,1879.196,1350.835,1378.946,1231.573,1947.520,1391.384,1339.790,1847.750,1243.161,1264.131,1354.057,1362.610
1560,1706.070,1442.747,1192.098,1326.452,1179.288,1504.258,1328.147,1248.836,1497.094,1660.427,1589.643,1507.748,1296.746,1328.343,1522.987,1194.703,2153.737,1585.265,1441.383,1579.221,1469.780,1409.382,1642.660,1309.250,1580.021,1610.772,1814.412,1541.832,1769.395,1953.847,1807.330,1392.020,1605.125,2313.033,1438.513,1401.607,2470.098,2453.779,1306.505,1195.019,1166.275,1339.011,1390.924,1190.812,1713.590,1217.961,2021.790,1844.690,1314.214,1390.736,1231.147,1918.410,1392.606,1304.852,1923.306,1266.098,1311.430,1337.459,1355.568
1561,1708.151,1436.260,1195.563,1328.762,1155.525,1503.331,1348.817,1265.747,1547.766,1668.561,1614.769,1534.063,1297.164,1346.192,1514.382,1215.786,2103.758,1625.573,1471.234,1555.779,1519.703,1419.515,1629.706,1323.521,1556.567,1597.841,1859.478,1485.196,1794.550,1913.681,1811.286,1373.609,1640.375,2255.934,1457.931,1419.339,2466.722,2467.206,1296.549,1180.655,1176.160,1380.825,1398.288,1219.953,1740.346,1205.429,2085.160,1884.918,1328.379,1383.589,1223.610,1932.060,1404.879,1299.056,1939.653,1264.527,1277.860,1350.541,1371.525
1562,1725.605,1441.870,1187.557,1308.702,1163.655,1464.245,1325.798,1267.575,1535.556,1703.223,1585.050,1521.587,1310.975,1365.071,1543.368,1184.731,2146.063,1589.294,1470.070,1584.821,1510.516,1427.503,1662.373,1314.421,1558.845,1609.338,1863.316,1493.951,1817.612,1938.819,1836.533,1390.483,1642.669,2314.747,1468.979,1419.286,2532.616,2437.901,1291.901,1186.053,1205.137,1363.305,1395.727,1189.320,1702.564,1234.305,2020.889,1880.316,1332.311,1354.938,1236.412,1918.820,1343.323,1343.636,1924.250,1263.018,1266.449,1368.721,1400.720
