 ,Min1,Max1,Min2,Max2,Min3,Max3,Min4,Max4,Min5,Max5,Min6,Max6,Min7,Max7,Min8,Max8,Min9,Max9,Min10,Max10,Min11,Max11,Min12,Max12,Min13,Max13,Min14,Max14,Min15,Max15,Min16,Max16,Min17,Max17,Min18,Max18,Min19,Max19,Min20,Max20,Min21,Max21,Min22,Max22,Min23,Max23,Min24,Max24,Min25,Max25,Min26,Max26,Min27,Max27,Min28,Max28,Min29,Max29,Min30,Max30,Min31,Max31,Min32,Max32,Min33,Max33,Min34,Max34,Min35,Max35,Min36,Max36,Min37,Max37,Min38,Max38,Min39,Max39,Min40,Max40,Min41,Max41,Min42,Max42,Min43,Max43,Min44,Max44,Min45,Max45,Min46,Max46,Min47,Max47,Min48,Max48,Min49,Max49,Min50,Max50,Min51,Max51,Min52,Max52,Min53,Max53,Min54,Max54,Min55,Max55,Min56,Max56,Min57,Max57,Min58,Max58,Min59,Max59,Min60,Max60,Min61,Max61,Min62,Max62,Min63,Max63,Min64,Max64,Min65,Max65,Min66,Max66,Min67,Max67,Min68,Max68,Min69,Max69,Min70,Max70,Min71,Max71,Min72,Max72,Min73,Max73,Min74,Max74,Min75,Max75,Min76,Max76,Min77,Max77,Min78,Max78,Min79,Max79,Min80,Max80,Min81,Max81,Min82,Max82,Min83,Max83,Min84,Max84,Min85,Max85,Min86,Max86,Min87,Max87,Min88,Max88,Min89,Max89,Min90,Max90,Min91,Max91,Min92,Max92,Min93,Max93,Min94,Max94,Min95,Max95,Min96,Max96,Min97,Max97,Min98,Max98,Min99,Max99,Min100,Max100,Min101,Max101,Min102,Max102,Min103,Max103,Min104,Max104,Min105,Max105,Min106,Max106,Min107,Max107,Min108,Max108,Min109,Max109,Min110,Max110,Min111,Max111,Min112,Max112,Min113,Max113,Min114,Max114,Min115,Max115,Min116,Max116,Min117,Max117,Min118,Max118,Min119,Max119,Min120,Max120,Min121,Max121,Min122,Max122,Min123,Max123,Min124,Max124,Min125,Max125,Min126,Max126,Min127,Max127,Min128,Max128,Min129,Max129,Min130,Max130,Min131,Max131,Min132,Max132,Min133,Max133,Min134,Max134,Min135,Max135,Min136,Max136,Min137,Max137,Min138,Max138,Min139,Max139,Min140,Max140,Min141,Max141,Min142,Max142,Min143,Max143,Min144,Max144,Min145,Max145,Min146,Max146,Min147,Max147,Min148,Max148,Min149,Max149,Min150,Max150,Min151,Max151,Min152,Max152,Min153,Max153,Min154,Max154,Min155,Max155,Min156,Max156,Min157,Max157,Min158,Max158,Min159,Max159,Min160,Max160,Min161,Max161,Min162,Max162,Min163,Max163,Min164,Max164,Min165,Max165,Min166,Max166,Min167,Max167,Min168,Max168,Min169,Max169,Min170,Max170,Min171,Max171,Min172,Max172,Min173,Max173
2338,1,13,2,19,4,26,4,24,4,20,1,12,2,17,2,19,4,22,3,26,5,27,1,10,3,17,5,26,2,29,1,22,9,28,5,21,5,22,6,23,7,25,2,27,5,32,7,22,2,23,5,22,5,23,2,21,3,17,3,21,3,18,3,20,6,26,5,23,3,20,1,12,1,16,4,30,3,21,4,24,6,20,5,32,8,23,5,29,6,29,1,13,3,32,10,34,7,22,4,25,2,17,3,31,6,39,9,30,9,25,4,24,4,23,4,23,3,14,3,22,4,22,3,17,3,19,2,11,1,9,1,15,1,26,4,15,1,14,1,9,1,16,2,24,4,19,4,21,3,26,3,21,5,15,3,16,2,20,2,17,2,22,3,19,3,30,4,25,3,18,5,27,6,28,3,23,7,31,5,49,3,19,5,19,5,21,3,19,1,18,1,25,3,27,3,25,3,24,1,18,2,19,2,28,4,25,1,12,1,19,1,11,3,27,2,14,3,23,3,16,7,30,3,25,1,22,1,14,2,15,2,16,3,18,5,22,5,21,4,25,6,27,3,27,4,26,3,25,3,24,5,27,7,24,5,21,2,22,2,16,2,23,2,13,4,27,4,20,6,27,4,24,3,23,5,19,5,21,3,22,6,25,6,24,4,20,5,28,8,25,3,19,4,21,3,17,2,22,2,18,2,16,6,22,2,21,4,23,2,15,4,26,4,24,5,24,3,17,4,37,2,25,2,18,5,17,2,22,2,19,2,16,1,27,3,13,1,12,1,17,2,15,4,15,1,12
2339,2,12,4,18,5,19,5,23,4,17,2,13,1,18,1,21,5,21,2,24,2,21,1,9,3,16,5,25,2,23,3,20,8,27,4,20,4,25,5,24,5,26,4,24,3,28,8,25,3,23,4,23,3,25,3,20,2,14,3,23,3,16,4,23,4,24,4,20,2,17,1,14,1,14,4,22,4,21,3,22,7,21,6,33,6,23,5,20,6,30,1,14,3,30,10,30,7,22,2,24,3,18,2,32,4,35,9,27,8,32,6,28,4,23,3,23,3,18,4,20,4,21,2,21,3,23,2,10,1,7,1,11,2,30,4,17,2,14,1,10,1,14,1,20,4,21,5,18,4,25,3,26,2,16,3,16,2,15,2,19,3,18,2,24,3,28,4,24,3,22,4,26,6,26,4,20,7,41,7,49,3,19,4,16,6,24,1,20,1,20,2,25,3,22,4,21,3,20,2,17,3,20,2,21,5,23,1,14,2,24,2,9,4,23,2,16,4,24,2,15,5,23,2,17,1,21,2,15,3,17,2,13,3,19,3,20,4,21,4,24,6,29,4,27,2,26,2,26,3,20,5,26,8,25,3,21,2,25,2,17,3,23,3,13,3,23,4,18,6,23,3,23,4,25,4,20,4,21,3,21,4,23,5,23,4,20,6,24,7,27,2,23,3,20,4,20,2,18,3,18,3,15,6,25,2,23,3,20,4,19,4,22,5,23,4,28,3,17,3,40,3,22,2,20,3,16,3,16,3,18,4,17,1,24,2,15,1,11,1,13,2,15,2,15,1,11
2340,1,12,3,22,4,24,4,20,5,20,2,14,2,14,2,19,4,22,5,24,3,18,2,9,2,17,4,29,2,26,1,22,7,27,5,20,6,23,5,26,6,29,3,27,5,27,6,25,3,23,7,22,3,23,3,24,3,17,2,22,3,19,4,24,4,22,4,23,3,16,1,14,1,13,3,24,4,22,4,23,6,20,5,32,7,24,5,25,4,25,1,14,5,28,10,35,6,22,3,23,2,20,3,27,5,35,7,25,7,29,6,30,4,23,4,22,3,18,3,23,4,21,3,16,3,20,1,11,1,9,1,14,2,39,3,16,2,13,1,6,1,15,2,24,3,18,5,20,4,25,5,24,4,19,4,19,3,14,2,15,2,15,4,21,2,29,4,20,4,17,4,31,6,26,4,28,6,37,6,59,3,17,4,17,5,24,2,25,1,18,1,25,2,22,3,22,2,23,3,16,3,22,2,22,5,23,1,11,2,23,2,15,4,25,2,15,4,24,2,22,5,25,2,19,1,19,1,18,3,19,2,23,4,17,3,20,6,21,7,25,7,27,4,23,3,28,3,23,3,17,5,25,8,28,4,24,2,19,2,17,2,20,2,15,4,22,4,17,4,24,4,26,3,21,4,22,5,25,4,26,6,23,4,26,5,22,4,28,6,29,3,20,5,25,3,19,2,19,2,16,3,16,6,24,2,19,3,24,3,17,4,23,4,21,4,24,3,16,3,43,2,24,2,20,4,17,2,16,3,20,3,17,1,26,2,16,1,11,2,11,2,12,2,14,1,11
2341,1,10,3,18,4,23,4,28,5,24,2,15,2,14,2,19,4,22,3,25,4,18,2,11,3,18,4,23,1,25,3,22,6,30,5,20,7,23,5,26,7,27,4,31,6,24,9,42,3,24,6,29,2,39,3,20,3,16,3,24,3,17,4,23,4,23,6,30,3,18,2,13,1,13,4,26,3,25,4,24,6,23,6,37,6,24,5,24,5,29,1,20,4,28,9,30,8,21,4,19,1,20,3,28,4,38,6,32,9,33,7,44,4,28,2,22,4,18,5,29,4,24,4,20,3,21,2,10,1,7,1,16,2,47,3,16,1,14,1,7,1,13,1,20,2,20,4,22,5,29,4,20,4,18,3,18,3,15,2,16,2,19,3,21,2,24,4,22,2,18,4,26,5,25,3,33,7,39,7,56,3,17,5,18,6,25,2,17,2,16,2,22,2,20,3,19,2,20,3,18,2,21,2,24,4,30,1,12,2,24,2,12,4,23,2,17,4,25,2,16,7,25,3,20,1,23,1,16,3,22,2,16,3,26,6,26,7,27,6,35,7,26,4,29,4,24,2,24,3,20,4,25,8,24,4,21,3,18,2,18,2,22,2,14,4,23,5,18,4,25,4,25,3,19,5,20,5,24,6,27,5,28,4,25,5,19,6,31,6,22,4,18,3,21,3,17,2,17,2,18,2,16,6,22,2,21,4,22,2,16,4,27,7,27,5,30,5,28,4,39,2,23,3,18,3,18,2,14,2,18,4,19,1,60,3,18,1,12,2,11,2,12,2,15,1,15
2342,2,11,3,17,4,23,5,25,5,21,2,19,1,19,2,18,4,24,4,25,4,21,2,10,5,19,5,26,2,26,2,20,8,27,5,21,6,25,7,31,8,29,4,26,5,34,8,39,3,24,6,25,4,46,4,22,2,20,3,18,4,18,4,19,4,24,5,25,3,18,1,14,1,11,4,28,3,33,4,25,6,26,7,36,7,23,4,27,6,26,1,17,3,30,9,28,6,23,4,23,2,21,3,31,4,36,7,31,9,30,6,38,3,27,3,25,3,17,6,33,5,25,4,19,4,20,1,11,1,7,1,14,1,48,3,20,2,15,1,7,1,12,1,21,5,16,5,21,3,24,4,22,4,19,4,17,3,17,1,15,2,16,2,21,3,27,4,23,3,17,4,25,6,31,5,27,7,40,6,55,3,17,5,19,4,27,3,20,1,18,1,23,3,21,4,24,2,28,3,19,2,21,2,26,4,21,1,9,2,22,3,13,5,28,3,17,6,24,2,19,6,27,3,20,1,19,1,15,3,18,2,17,2,22,6,21,7,26,6,30,9,27,5,25,3,26,3,25,2,20,5,25,8,27,4,26,2,19,2,17,1,26,2,16,3,27,4,17,4,27,4,31,4,23,3,20,3,27,4,22,6,24,4,25,5,22,8,27,7,26,3,20,4,19,3,25,2,14,3,16,2,15,7,21,2,25,3,20,3,18,3,19,6,33,5,36,6,24,5,47,4,22,3,18,4,16,3,13,2,17,3,21,1,59,3,15,1,12,2,12,2,16,2,15,1,14
2343,1,12,3,16,2,22,4,27,6,25,2,16,1,16,1,20,4,23,3,26,5,30,1,16,6,18,5,25,2,23,2,28,10,26,4,21,8,27,6,24,8,30,3,33,5,35,9,34,4,23,7,29,4,41,2,23,2,17,4,23,3,21,4,27,4,23,5,25,2,17,2,11,1,12,4,26,4,28,5,24,4,23,6,36,9,20,4,22,6,29,1,17,5,26,9,30,6,22,4,23,3,17,3,34,4,33,6,26,8,26,7,38,2,30,4,28,5,16,3,29,4,19,4,20,3,19,2,11,1,9,2,17,2,39,3,21,2,14,1,7,1,13,2,18,5,19,5,22,4,25,4,24,4,24,4,17,3,15,1,17,3,16,4,23,2,28,4,27,3,20,3,26,5,26,5,25,6,26,7,47,4,17,5,19,6,26,2,20,1,19,2,23,2,21,4,21,2,24,3,20,3,17,1,26,5,31,1,11,2,27,3,12,5,23,1,20,6,27,2,16,7,28,3,26,1,23,1,18,3,18,1,14,3,26,5,25,3,25,6,26,6,33,4,24,2,29,4,22,2,21,3,24,6,27,4,27,2,20,2,24,2,25,2,23,3,54,4,20,4,27,6,35,3,29,4,20,3,25,5,26,5,24,3,25,3,20,7,25,6,30,4,21,3,31,3,50,2,15,3,16,2,18,5,26,2,22,3,22,4,23,5,30,7,36,4,32,4,24,4,43,4,38,3,20,4,15,2,17,3,22,2,23,1,54,2,17,1,16,2,13,1,19,1,22,1,12
2344,1,14,3,16,3,27,4,30,7,20,2,15,2,17,1,23,5,23,4,32,4,25,4,16,6,19,3,25,2,29,1,30,10,28,4,27,9,32,8,20,7,27,2,30,5,34,9,31,3,22,8,25,4,31,4,19,2,17,3,21,2,21,4,24,4,24,5,27,3,17,2,17,1,12,3,25,4,26,4,23,8,22,5,36,6,22,3,24,5,25,1,16,4,26,9,28,6,24,5,27,2,17,3,33,4,37,6,28,8,30,6,43,3,25,4,24,5,15,5,24,6,21,3,18,3,19,2,14,1,8,3,18,3,37,4,23,1,16,2,8,1,20,1,22,4,18,4,22,4,23,2,18,4,20,3,18,3,17,3,17,3,18,3,21,2,26,3,21,3,19,5,25,7,25,3,25,6,36,4,51,4,18,5,21,6,19,2,22,2,17,2,16,2,24,3,19,2,21,3,20,2,23,1,33,4,25,1,14,2,21,2,9,3,25,2,17,2,29,2,14,5,24,3,19,1,21,1,18,3,16,2,17,3,21,6,22,5,22,8,25,6,28,5,24,3,26,4,26,4,17,3,23,7,22,4,24,2,18,2,18,3,30,3,23,5,56,4,17,5,24,5,29,3,21,3,19,4,20,6,22,6,29,4,25,5,19,6,27,7,28,3,19,2,27,3,51,2,14,2,17,2,15,7,23,3,27,4,23,4,24,4,23,7,28,5,27,5,25,3,41,3,29,3,18,4,21,3,15,3,20,3,23,2,50,3,16,2,17,2,14,2,18,3,19,1,12
2345,2,12,2,16,3,21,2,22,5,23,1,15,1,18,1,21,4,26,4,35,4,27,2,17,4,22,4,25,1,23,2,28,10,27,6,30,7,25,7,26,7,31,4,24,5,31,8,36,3,22,8,26,4,33,4,22,2,14,4,23,4,18,4,20,6,31,4,24,3,18,1,14,1,11,4,29,3,25,3,24,4,24,6,34,6,23,3,28,3,24,1,20,3,28,10,31,6,23,5,25,2,17,3,30,5,38,6,27,10,33,5,33,2,26,4,24,4,18,5,27,4,22,4,18,4,17,2,13,1,6,2,26,3,35,2,21,2,17,1,8,1,17,1,18,4,19,5,25,1,25,5,21,3,19,3,16,3,16,2,16,2,18,3,17,2,23,5,21,3,19,5,32,5,31,5,21,6,36,8,49,5,17,5,20,6,22,2,18,1,16,1,24,3,21,3,20,3,17,3,20,3,20,2,30,5,26,2,14,2,21,2,12,4,23,2,16,4,25,1,15,7,24,2,18,1,19,1,13,3,19,2,20,3,25,4,23,4,22,6,26,7,30,3,26,3,28,3,24,4,22,4,26,8,23,4,20,3,24,3,20,2,28,3,24,3,48,4,18,4,24,5,34,3,22,4,18,4,23,4,24,5,28,3,25,4,22,5,25,7,25,3,20,4,23,4,47,2,16,2,16,2,14,4,28,2,25,4,22,4,21,4,31,6,25,4,29,4,20,4,39,2,31,2,20,4,18,2,13,2,19,4,19,2,40,3,15,1,11,1,12,1,20,1,16,1,14
2346,1,11,1,15,4,22,4,22,5,21,1,13,1,20,1,20,3,23,3,33,6,24,4,13,4,22,5,26,2,24,2,30,10,29,6,25,5,24,6,22,7,27,3,29,4,29,4,27,2,21,7,27,4,31,4,25,2,18,3,23,3,20,4,27,5,26,4,26,3,20,1,13,1,11,5,25,4,28,5,26,8,21,6,34,7,23,3,24,5,27,1,16,5,28,8,31,6,24,7,26,2,15,2,28,5,30,5,24,10,25,6,27,3,27,3,25,4,16,5,31,5,19,4,25,3,18,2,14,1,9,3,17,3,33,4,21,2,15,1,8,1,19,1,20,4,17,6,21,3,23,3,19,4,20,3,15,3,18,3,21,2,16,3,22,3,27,4,23,3,22,5,25,5,24,5,26,7,40,9,46,4,20,5,20,5,21,2,18,2,19,2,15,2,18,4,24,1,22,4,23,2,19,2,24,6,26,1,15,2,26,2,12,3,26,3,17,6,25,2,18,5,30,3,20,1,21,1,16,3,23,3,23,3,19,5,22,4,22,7,25,8,27,5,28,2,25,3,24,3,26,2,27,7,25,4,25,3,19,3,15,2,26,3,24,5,44,6,17,6,25,3,34,4,23,5,22,3,27,4,25,6,24,5,24,4,30,7,25,6,25,3,23,3,22,3,46,1,14,2,16,2,16,6,26,2,24,4,24,2,16,4,21,5,31,6,30,4,18,4,37,3,26,2,15,4,16,2,15,2,18,4,21,1,31,3,16,1,15,1,14,1,15,2,15,1,11
2347,1,14,2,14,3,21,2,25,4,19,2,14,1,14,1,18,4,21,3,24,6,28,2,14,3,19,4,23,2,26,2,29,7,26,6,20,6,25,6,21,6,28,4,26,6,26,5,28,3,24,8,24,5,28,4,23,3,18,3,18,2,21,4,20,5,23,5,23,2,20,1,15,1,12,6,28,5,29,4,32,6,19,6,32,5,21,4,23,4,23,2,19,5,34,6,28,4,19,6,23,2,14,2,31,5,33,7,24,9,29,6,29,3,28,4,22,4,19,4,23,4,22,3,19,3,17,2,11,1,7,1,15,2,34,4,19,1,17,1,7,1,15,2,19,4,18,5,24,2,26,4,18,5,16,4,22,3,14,3,18,3,17,3,20,3,25,3,19,3,20,4,25,7,26,5,21,6,37,5,46,5,23,5,18,5,18,2,17,1,16,1,20,3,27,4,23,2,21,4,22,2,21,1,30,4,31,1,13,2,22,2,16,4,28,2,14,4,22,1,17,6,23,1,18,1,22,1,14,3,20,2,16,3,18,4,19,3,24,5,22,9,27,5,24,3,25,3,26,3,19,4,27,6,27,4,23,2,18,2,20,2,24,3,22,3,39,2,19,5,23,3,27,3,22,2,20,3,20,3,25,5,26,5,26,4,23,6,24,7,24,3,23,3,22,3,40,2,16,3,16,2,14,7,34,3,22,3,20,5,16,3,21,7,31,3,31,3,21,5,35,3,28,3,17,2,16,2,13,2,16,2,21,1,34,2,16,1,11,2,12,1,13,2,15,1,12
2348,2,10,3,20,3,21,2,25,6,18,1,17,2,14,1,17,4,24,4,25,5,29,1,14,5,21,2,23,1,25,2,24,9,26,5,25,9,25,6,25,7,31,3,29,5,26,6,26,2,22,7,25,4,30,4,21,2,16,3,22,3,16,4,22,5,19,2,27,2,16,1,13,1,12,3,23,2,20,3,27,7,21,6,32,7,23,4,18,4,21,1,12,2,27,8,30,4,25,5,33,2,14,3,26,4,35,5,25,9,24,4,29,3,23,2,23,3,21,3,25,4,22,4,19,3,21,2,13,1,7,2,21,3,32,2,20,1,19,1,8,1,18,1,18,2,15,4,24,4,23,4,22,5,19,3,19,3,13,3,17,3,17,4,22,3,22,4,24,2,19,5,25,4,31,4,24,6,26,4,45,4,20,5,17,5,19,1,17,2,16,2,19,2,24,4,22,2,23,3,19,3,19,1,27,4,21,1,12,1,24,2,13,4,22,3,19,5,27,2,16,6,24,2,16,1,17,1,14,2,19,3,18,4,22,5,20,6,23,7,22,6,25,5,24,3,30,2,25,3,17,3,27,7,24,4,23,2,17,3,14,2,21,2,23,2,38,3,18,4,27,3,27,2,23,5,18,4,28,4,26,5,24,4,21,4,19,5,24,5,28,4,21,3,25,4,33,2,16,1,17,1,14,5,21,2,22,3,26,4,15,4,24,5,25,4,29,4,18,3,34,3,29,2,21,4,16,2,16,2,14,4,21,1,32,2,15,1,10,2,12,1,13,2,16,1,10
2349,2,13,3,16,3,18,4,21,5,21,1,14,1,19,2,18,3,24,2,28,7,27,1,19,4,19,4,24,2,23,2,24,8,25,6,26,6,25,6,19,7,29,3,25,4,28,8,26,3,24,9,23,4,34,3,25,3,15,4,24,2,17,4,21,4,21,4,24,3,18,1,12,1,13,4,29,3,25,3,24,4,20,6,33,5,20,4,23,5,19,1,16,5,27,9,33,3,23,6,27,3,15,3,31,6,36,5,25,8,26,6,24,3,32,3,25,3,20,4,28,3,19,3,21,3,21,2,14,1,8,2,17,2,33,4,20,2,14,2,6,1,16,1,18,4,16,4,24,3,27,5,18,2,23,4,20,3,14,3,16,3,15,3,24,3,24,4,24,3,18,4,24,5,26,4,22,5,33,8,50,6,20,4,16,5,22,1,18,1,17,2,20,3,23,2,22,2,23,4,24,2,18,2,22,3,25,1,12,2,24,3,13,5,26,3,13,4,23,2,17,6,25,2,19,1,17,1,18,2,16,3,16,3,19,4,19,6,20,4,24,6,25,3,27,2,29,4,23,3,24,4,26,6,22,3,21,2,17,3,15,2,23,1,18,4,35,5,22,4,24,5,26,4,22,5,19,5,19,4,28,5,20,4,24,4,21,6,24,7,25,3,20,3,20,4,37,2,15,3,16,2,14,6,24,2,22,4,23,2,20,5,19,5,27,6,32,3,18,3,36,3,24,3,16,4,19,2,14,2,16,3,20,1,30,2,13,1,11,2,12,2,11,2,15,1,11
2350,1,13,2,17,3,21,3,25,4,25,2,16,1,16,1,19,4,31,2,32,6,27,3,18,4,19,2,22,1,23,2,28,7,33,6,25,7,26,6,25,8,35,4,28,5,36,8,29,3,23,6,29,4,29,2,23,3,16,3,19,4,22,5,20,4,22,4,25,3,14,1,13,1,12,4,22,4,21,3,27,7,22,5,37,9,26,4,27,4,25,1,16,4,27,8,27,7,22,5,25,1,16,3,29,5,37,5,24,7,27,3,30,4,23,3,22,4,18,4,22,4,24,4,20,2,19,2,14,1,12,2,12,3,30,3,20,1,14,1,6,1,20,1,17,3,15,5,24,4,27,5,19,4,19,2,18,3,17,3,17,2,14,3,20,1,21,5,21,2,23,4,25,4,24,3,25,6,36,6,50,5,19,3,16,5,21,2,19,2,16,1,21,2,25,3,28,1,21,4,29,3,24,2,30,6,39,1,19,2,36,4,15,6,35,2,17,7,33,3,22,9,38,2,22,1,23,1,18,2,19,2,18,4,32,6,33,5,26,7,35,8,32,6,33,4,28,3,32,4,28,3,29,8,47,3,24,1,17,3,15,3,25,2,21,3,37,5,22,4,27,8,48,8,41,4,19,6,25,6,32,6,27,6,26,5,26,7,41,6,28,4,21,4,22,3,34,2,20,3,17,2,14,5,18,2,23,4,23,2,18,3,20,9,32,6,31,3,19,5,53,4,24,3,18,4,15,2,15,2,17,2,21,1,32,3,18,2,15,2,12,1,10,2,11,1,20
2351,2,14,2,17,2,21,3,25,6,22,4,25,2,26,3,34,7,25,7,36,8,39,5,16,5,24,4,21,2,36,1,29,11,34,6,24,9,30,11,37,11,40,4,28,5,37,12,31,3,25,6,26,4,32,2,25,4,19,4,21,4,17,4,25,4,30,6,24,5,24,5,32,2,32,5,25,4,22,4,25,7,18,7,57,8,37,7,38,8,39,1,14,3,40,17,41,7,34,6,32,2,17,3,28,4,34,7,31,11,35,5,25,4,32,3,24,4,18,6,23,4,23,3,19,5,44,3,26,1,16,4,40,6,132,5,33,3,20,2,13,3,37,2,24,6,34,5,23,3,24,4,20,4,20,5,21,2,23,3,21,4,23,3,23,2,27,6,24,4,21,5,29,5,26,5,26,5,35,7,47,4,22,6,17,5,23,2,14,2,15,1,22,3,22,4,40,2,24,4,43,4,92,10,100,19,92,1,44,8,93,7,27,17,114,1,31,12,105,5,50,21,85,5,45,2,48,3,39,9,42,4,55,9,86,21,85,26,156,25,115,32,106,19,118,13,103,5,35,3,29,6,28,7,51,4,24,4,20,2,20,3,25,2,18,6,36,5,22,6,42,10,85,12,64,10,43,18,53,19,109,25,137,9,106,14,59,23,75,7,44,5,26,5,31,3,24,2,13,2,19,2,17,6,25,2,24,4,25,6,23,3,20,17,63,24,112,12,71,8,189,9,86,4,29,4,19,4,34,7,91,11,104,3,129,4,38,3,41,2,19,2,16,2,11,1,15
2352,1,15,2,16,4,27,3,22,6,22,4,22,2,22,3,33,6,28,7,42,8,37,4,20,7,22,3,28,2,35,2,32,10,36,7,25,8,32,15,47,9,36,5,31,4,38,10,36,2,21,8,27,4,30,3,21,3,21,3,20,2,25,4,20,4,34,5,25,6,30,4,32,2,31,6,23,4,24,5,30,6,21,6,77,8,36,8,42,8,48,1,17,4,41,20,48,10,35,7,36,2,17,2,27,4,36,6,32,8,48,5,30,3,37,4,23,3,16,5,25,5,27,3,21,6,42,3,27,2,13,7,60,4,131,8,39,2,23,2,14,3,47,2,27,8,29,6,24,4,28,5,22,4,22,4,21,4,22,4,20,5,22,3,21,2,29,5,23,4,20,4,23,5,29,5,23,6,33,8,58,5,21,5,17,6,20,1,16,1,18,2,23,3,27,4,39,2,24,6,45,4,102,10,118,17,112,2,45,9,127,7,31,25,138,2,29,14,91,4,56,28,89,5,47,2,54,1,37,8,52,6,58,10,85,28,85,36,134,21,113,24,131,27,124,14,129,6,41,3,31,4,31,7,55,4,26,3,25,2,17,3,34,2,18,6,34,6,22,6,51,14,103,15,58,11,53,23,82,28,123,31,130,12,120,20,67,26,87,9,44,5,39,5,28,2,25,2,14,3,16,2,14,6,24,2,21,3,25,10,26,4,23,20,82,28,132,12,66,9,194,8,89,6,35,3,21,5,43,9,80,7,108,4,125,6,50,3,35,3,22,3,20,1,13,1,20
2353,1,13,2,16,2,21,5,26,3,22,2,16,2,32,3,33,7,28,6,39,6,33,3,21,6,27,3,23,2,42,2,31,13,37,6,23,11,30,14,42,12,37,6,34,6,28,8,26,3,24,6,22,3,24,3,23,3,19,4,19,3,17,4,20,6,27,4,29,6,24,5,33,2,25,3,26,4,23,3,24,7,23,6,70,9,43,11,51,8,51,2,16,3,42,25,45,11,40,6,34,1,15,3,25,6,37,8,33,10,45,4,25,3,33,3,26,4,16,3,24,6,27,4,27,7,35,5,27,1,12,5,49,5,112,5,35,2,20,2,12,4,42,1,35,6,30,4,24,5,25,5,23,5,23,4,18,3,19,3,20,5,23,3,21,3,22,5,24,3,24,5,22,5,26,4,23,8,35,7,50,5,22,4,18,5,20,3,19,2,19,1,20,3,22,4,34,3,29,8,46,4,82,7,118,20,99,2,41,11,109,6,30,20,121,5,28,14,102,4,46,26,92,4,39,3,36,2,34,11,43,8,44,9,75,30,83,32,123,25,101,32,136,31,143,12,114,6,40,4,29,4,31,8,51,5,24,4,21,1,16,2,24,1,15,6,31,5,25,5,50,13,118,15,71,12,44,18,74,26,116,28,121,11,94,17,63,26,84,7,58,5,33,5,31,4,27,2,17,3,15,2,18,4,26,3,23,2,23,8,27,4,20,17,69,27,117,14,59,9,170,6,69,5,36,5,22,6,30,9,69,10,105,4,114,6,39,3,35,1,25,3,20,2,12,1,20
2354,2,12,3,20,3,28,3,23,6,19,3,16,2,25,2,32,4,23,5,35,8,30,4,18,4,23,4,24,2,38,3,31,13,39,6,26,8,32,9,37,8,33,4,31,5,28,9,29,2,23,7,21,2,24,3,19,2,17,2,17,4,17,6,21,6,26,2,25,4,25,4,26,2,23,3,25,3,23,4,29,6,20,7,63,9,31,7,50,7,46,1,15,3,44,21,46,9,33,6,36,2,14,4,31,3,31,7,34,8,36,5,29,4,28,4,26,4,17,5,23,4,23,4,19,5,35,3,27,1,12,5,35,4,90,6,32,3,22,1,15,4,43,2,28,7,27,6,29,3,25,4,21,5,21,3,17,4,20,4,19,5,21,4,19,3,24,6,28,3,23,4,24,4,26,4,21,8,33,7,51,5,25,4,18,5,25,2,14,1,14,2,18,2,21,4,34,2,25,5,49,5,74,9,120,16,89,3,40,6,94,6,33,21,119,2,31,14,88,4,44,24,94,5,48,1,35,1,35,10,41,5,32,8,68,26,79,29,108,24,96,25,108,26,109,13,111,5,38,4,30,4,29,7,40,5,22,3,22,1,17,2,20,3,16,6,28,6,28,4,49,14,110,12,59,8,36,20,71,27,110,26,113,10,79,18,64,19,81,7,46,4,33,4,28,3,26,2,16,3,15,2,17,6,28,2,26,3,24,9,25,3,19,15,72,24,102,13,54,9,134,8,59,4,32,5,17,5,29,7,55,9,80,3,95,6,42,2,27,3,21,1,18,2,10,1,16
2355,2,12,2,17,2,19,3,23,3,20,2,14,2,20,3,24,4,23,3,33,7,32,3,17,5,23,5,28,3,36,3,32,10,39,4,23,10,28,12,38,8,36,3,27,6,26,7,28,3,19,7,20,3,25,3,22,3,18,4,18,4,18,4,23,5,23,5,26,3,22,4,26,1,30,4,20,4,22,5,27,8,20,6,57,10,40,9,43,6,47,1,19,3,41,19,48,10,31,7,37,2,15,3,29,2,38,10,38,10,37,4,30,2,30,3,20,3,17,4,28,4,23,4,19,6,30,3,23,1,12,5,37,3,83,6,32,2,23,3,17,4,39,1,26,7,22,5,23,3,29,5,18,5,20,3,19,4,16,4,19,3,20,4,22,3,20,5,25,3,21,4,28,4,23,4,24,8,36,7,49,5,20,5,21,5,21,1,16,2,16,1,24,3,27,3,29,3,29,5,33,2,63,6,104,15,85,3,31,6,84,6,34,21,102,2,27,10,93,4,47,22,73,4,40,1,31,1,29,6,34,4,38,8,61,21,69,27,106,21,84,27,96,27,117,15,89,6,35,3,23,4,30,8,44,5,30,3,24,2,17,2,19,2,15,4,28,5,27,5,41,14,90,12,57,11,32,18,60,19,95,23,87,9,73,14,50,26,67,7,45,3,27,5,35,3,23,2,17,3,14,2,16,5,25,1,22,4,21,7,26,3,21,19,61,29,92,8,47,5,123,6,41,3,29,3,18,6,24,6,45,6,61,3,75,6,33,2,19,2,24,2,15,2,11,1,20
