 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173
2915,8.667,8.304,9.681,10.277,8.137,7.099,6.524,7.310,14.511,11.935,15.055,6.083,6.514,9.879,10.028,7.622,14.148,8.107,11.500,17.950,16.282,16.388,11.543,11.162,8.593,9.431,11.529,9.331,9.292,8.876,8.939,9.244,10.036,12.385,7.963,5.888,5.125,12.391,10.060,11.592,10.982,15.974,9.931,9.592,10.380,6.647,9.512,14.606,15.590,7.624,8.110,7.932,9.606,12.893,17.068,13.796,12.578,11.297,8.703,11.132,10.761,9.359,9.267,5.902,3.061,5.017,12.118,8.197,5.310,3.120,5.821,4.748,9.890,10.851,10.562,10.207,8.818,8.938,7.238,7.589,6.646,8.606,8.432,11.516,10.224,15.730,11.662,11.053,12.613,10.473,7.972,8.853,10.747,6.417,5.851,10.232,10.042,9.494,9.384,9.392,9.506,9.305,10.867,5.000,8.955,6.125,12.345,6.843,11.155,7.990,11.895,8.361,5.616,5.247,7.648,6.640,8.108,10.875,12.057,11.159,14.176,12.923,11.245,12.623,13.271,13.139,13.143,13.456,8.368,8.100,7.100,6.389,11.109,10.091,11.237,10.870,11.246,9.717,10.333,11.089,11.805,10.486,11.308,14.302,10.404,8.909,13.466,9.326,7.198,8.361,7.206,10.255,8.192,12.444,9.284,13.723,10.125,12.432,8.412,13.128,11.603,8.611,9.340,6.488,6.726,7.675,9.263,6.648,4.337,4.875,5.018,6.739,4.167
2916,8.725,8.422,9.407,10.143,8.775,6.725,6.857,7.095,13.404,11.093,14.291,5.194,6.125,9.414,9.644,7.396,15.630,7.373,11.689,15.517,15.918,16.295,10.859,13.000,8.826,9.500,11.514,9.547,9.719,9.407,8.909,9.535,10.849,12.239,8.019,6.276,4.975,11.130,9.991,11.493,11.268,16.046,9.833,9.245,10.190,6.173,9.253,15.348,15.333,7.365,8.077,7.979,9.385,12.938,16.523,13.051,11.747,11.145,8.813,11.264,10.780,9.524,8.955,5.939,3.167,5.035,12.027,7.908,5.319,3.100,5.368,4.641,9.659,10.822,10.324,9.345,9.227,9.052,6.772,7.616,6.912,9.038,8.114,11.183,9.599,15.793,11.489,11.013,12.850,10.660,7.907,8.676,10.927,6.351,6.139,10.399,9.941,9.588,8.893,9.235,9.568,9.439,10.467,4.048,8.947,6.906,12.115,6.910,11.753,7.825,12.566,8.143,5.360,5.062,7.857,6.213,7.928,11.271,12.345,11.927,15.676,12.147,10.770,12.262,13.153,14.590,13.482,13.430,7.863,7.457,7.080,6.458,11.199,10.618,11.647,11.472,11.230,10.207,10.974,10.610,12.085,10.028,11.330,14.019,11.202,9.539,13.008,9.314,7.154,8.656,7.556,10.191,8.171,12.219,8.581,13.445,9.819,12.400,8.103,13.295,12.020,8.183,9.495,6.588,6.652,7.865,9.345,7.107,4.241,5.203,4.673,6.881,4.545
2917,8.235,7.667,10.248,11.812,8.637,7.143,7.210,7.008,14.340,13.075,14.488,5.500,6.931,10.302,10.266,7.486,15.833,8.453,11.943,16.717,15.959,16.540,10.815,12.973,8.640,9.707,12.819,9.496,9.281,9.027,8.758,10.116,17.338,12.376,8.009,5.810,5.088,10.739,10.172,11.634,12.696,16.476,11.292,9.816,10.754,6.058,9.313,15.258,14.848,7.788,7.955,7.507,10.202,12.545,16.795,12.650,12.464,11.014,8.220,11.311,10.376,9.752,9.080,5.841,3.098,5.096,12.605,7.829,5.761,3.320,5.981,4.901,9.988,10.911,10.301,9.733,8.875,9.031,6.881,7.370,7.000,8.663,8.485,11.536,9.524,15.450,11.755,11.172,12.663,10.407,7.533,8.618,10.493,6.358,6.129,10.138,10.185,9.800,8.643,9.304,9.815,9.329,10.360,4.619,8.444,6.000,12.245,7.551,11.990,7.918,12.645,8.185,5.472,5.210,8.133,6.685,7.928,11.333,12.621,13.463,15.270,12.692,11.108,12.557,12.576,15.854,12.839,13.421,8.284,7.543,7.130,6.653,11.100,11.527,11.518,11.520,11.690,10.522,10.923,11.122,11.788,11.065,12.088,13.755,11.663,10.545,13.059,9.453,7.242,8.208,7.960,10.096,8.119,12.257,9.662,13.090,10.278,12.863,7.907,14.461,13.693,9.084,10.311,6.700,7.049,8.587,9.622,7.107,4.693,5.578,6.265,7.761,4.424
2918,8.598,7.922,9.920,11.991,9.038,6.385,6.619,7.254,14.574,15.271,14.039,6.000,7.153,10.828,11.056,8.928,17.500,9.107,12.038,18.350,15.853,15.808,11.239,11.405,8.395,9.190,12.326,9.345,8.753,8.637,9.712,9.988,18.993,12.853,8.398,6.233,5.144,10.457,9.681,11.282,13.607,16.801,13.278,11.857,12.352,6.381,10.018,16.712,16.457,8.094,7.910,7.692,10.462,13.705,18.068,12.883,12.765,10.616,9.033,11.387,10.982,9.807,8.852,5.988,3.227,4.878,13.488,8.592,6.062,3.900,6.236,4.954,10.085,11.099,10.324,10.069,8.864,8.907,7.535,7.301,6.788,8.779,8.008,11.327,9.871,14.243,11.619,11.159,13.900,10.893,8.421,9.265,10.853,6.788,5.713,9.362,9.681,9.918,9.188,9.461,10.284,8.902,10.547,4.571,8.684,6.219,12.748,7.079,12.464,7.897,12.671,8.092,5.400,5.210,8.238,6.629,8.441,11.083,12.609,13.634,15.865,12.315,11.511,12.598,13.635,18.924,12.893,12.570,7.968,7.329,7.120,6.500,11.408,11.109,11.360,11.854,11.786,10.609,11.167,11.407,11.703,11.065,12.231,14.679,11.416,10.929,13.610,9.081,7.769,8.596,7.778,10.532,7.870,12.182,10.243,12.587,10.306,12.916,7.876,14.606,13.980,8.702,10.252,6.875,6.951,8.960,9.994,7.000,4.699,5.859,6.434,7.709,4.470
2919,7.833,7.549,9.513,11.455,8.688,6.802,6.676,7.381,14.543,15.159,14.772,4.750,7.236,11.888,14.446,11.009,19.759,10.440,12.858,21.600,15.376,15.415,11.630,13.784,8.267,9.569,11.841,9.137,8.382,8.885,9.742,9.977,18.137,12.569,8.019,5.741,5.131,11.304,9.552,11.887,12.464,17.169,15.972,14.296,14.408,6.194,11.560,18.742,16.848,9.588,7.729,7.815,10.615,15.384,17.250,12.686,12.922,10.855,8.407,11.321,10.725,9.786,8.943,5.341,2.902,5.243,13.702,8.408,6.319,3.800,5.670,4.939,10.183,11.218,11.227,10.086,9.239,9.938,7.525,7.781,7.735,9.019,8.682,11.105,9.374,14.099,12.302,10.695,13.812,10.940,8.009,9.441,11.100,7.417,6.119,9.623,10.387,10.306,9.125,10.245,13.222,9.598,10.373,5.024,8.647,6.219,14.353,8.213,14.835,8.268,13.355,8.008,5.432,5.333,8.105,6.337,8.198,11.385,12.517,14.500,15.622,13.448,12.309,13.910,15.129,27.722,12.500,11.912,8.221,7.586,6.490,6.681,11.597,10.582,11.820,12.667,11.627,10.598,11.923,11.667,12.110,11.981,13.088,15.736,13.708,11.143,14.415,10.465,7.879,8.596,7.611,9.809,7.653,12.144,13.095,13.006,10.264,12.979,7.567,17.262,15.188,8.550,9.913,7.963,7.561,9.881,10.099,7.000,5.229,5.578,6.407,7.970,4.333
2920,7.480,7.745,9.575,11.170,9.575,6.593,6.743,7.325,13.809,15.869,14.472,5.889,8.125,11.853,16.446,11.631,21.537,10.840,12.594,22.633,15.212,15.058,11.337,13.811,8.581,9.707,11.935,9.784,8.674,9.088,8.909,9.186,17.633,12.817,8.602,6.103,5.169,12.000,9.767,10.901,11.714,17.472,17.000,16.633,15.683,6.561,12.783,21.394,17.914,11.106,8.342,7.808,11.288,16.339,16.841,12.190,12.494,10.659,8.473,10.528,10.587,9.979,8.841,6.244,3.083,5.452,13.718,9.079,6.566,3.900,6.113,5.206,10.073,11.693,10.812,10.353,9.159,9.289,7.851,7.205,7.726,9.067,8.523,10.895,9.293,13.748,11.842,10.940,15.113,10.533,7.766,8.882,10.520,7.119,6.396,8.906,9.933,9.541,8.893,10.510,16.877,9.585,10.880,4.381,8.977,6.594,14.532,8.326,16.464,8.000,12.684,8.639,5.488,5.309,7.924,6.270,7.405,11.427,13.011,14.573,16.189,13.273,12.439,13.459,13.929,28.083,12.518,11.886,7.674,7.471,6.670,7.694,11.365,10.545,12.691,13.333,11.944,11.576,11.141,11.504,13.178,14.009,13.143,16.453,16.562,11.026,14.322,10.209,8.297,8.459,7.310,10.128,8.124,11.968,13.122,14.181,10.167,13.168,7.990,17.932,15.121,8.603,10.767,7.838,8.012,10.746,10.147,7.148,5.157,6.047,7.221,8.485,4.333
2921,7.275,8.118,10.177,13.009,10.637,6.549,6.600,7.405,14.819,16.037,14.260,6.500,8.264,12.638,16.079,12.423,21.519,11.880,13.585,23.217,14.771,14.540,12.772,16.216,8.686,10.621,12.826,9.612,7.955,9.540,9.409,9.860,17.381,13.624,8.565,5.784,4.969,12.261,10.966,12.549,14.179,19.122,17.278,18.449,16.641,6.878,14.928,22.379,19.162,13.082,8.213,8.055,11.702,17.402,16.909,12.445,12.355,11.413,9.011,12.283,10.982,10.600,8.972,6.159,3.008,5.252,13.599,9.132,6.319,3.900,6.047,4.924,9.841,11.475,10.778,10.319,8.920,9.784,7.386,7.658,6.814,9.010,8.295,11.013,9.306,13.766,11.072,10.762,15.312,10.680,7.953,8.676,10.753,6.927,6.040,9.261,10.025,9.776,8.857,10.882,17.926,9.146,10.467,4.381,8.992,6.094,14.748,8.146,16.258,9.371,14.461,8.538,5.184,5.086,8.600,6.652,8.405,11.573,13.287,14.890,16.149,12.755,12.324,13.148,14.729,26.722,13.000,11.860,7.579,6.914,6.660,7.083,11.137,10.909,12.468,12.976,12.357,11.522,11.346,11.317,13.432,14.187,12.604,16.057,16.079,10.578,14.458,11.058,7.670,8.355,7.548,10.426,7.668,11.497,13.000,13.265,11.278,12.905,8.299,16.909,13.651,8.565,10.155,7.412,7.811,10.786,10.775,7.557,5.181,5.781,6.779,8.299,4.455
2922,7.206,7.529,10.540,13.464,11.575,7.044,6.638,7.817,15.309,16.636,16.646,6.306,8.347,12.879,16.226,13.018,22.315,12.360,13.849,22.617,15.571,15.098,13.543,17.324,9.047,12.328,13.645,9.662,8.528,9.823,9.197,10.500,17.266,14.477,8.444,5.991,4.925,12.652,10.612,12.197,15.304,21.194,17.806,17.439,16.479,6.468,14.090,22.818,17.962,13.318,8.239,8.068,11.808,18.116,17.273,12.533,12.512,12.623,9.022,13.123,10.706,11.366,9.267,5.927,3.098,5.200,13.293,9.368,6.522,3.600,6.000,4.748,9.878,11.119,11.131,10.328,9.739,9.918,7.535,7.753,7.558,8.856,8.159,11.444,9.279,12.982,11.353,11.060,16.112,10.860,7.776,8.941,11.133,7.748,5.861,8.935,10.294,9.576,8.652,10.559,17.765,9.171,10.467,4.976,8.872,6.062,14.360,8.652,16.103,9.309,14.974,8.933,5.000,5.457,8.248,6.034,8.559,12.125,13.356,14.305,16.608,12.699,12.806,13.238,13.247,24.222,12.286,11.754,8.232,7.343,7.560,7.806,11.559,10.145,12.547,12.821,11.222,11.967,11.590,11.878,12.525,13.234,11.802,14.811,15.809,10.260,13.839,10.547,7.527,8.350,6.992,9.862,8.062,11.695,12.946,13.639,10.556,13.295,8.247,15.980,13.093,7.992,9.825,7.125,7.878,10.103,10.549,7.148,4.988,5.500,6.513,7.313,4.227
2923,6.637,7.863,9.885,13.098,11.875,6.890,6.933,8.032,14.979,14.963,15.913,6.028,8.708,12.819,16.006,12.405,21.722,12.187,14.028,20.317,15.700,14.616,13.641,16.486,9.174,13.362,13.623,9.489,8.607,9.602,9.394,10.419,16.259,14.128,8.380,5.931,4.938,13.022,11.129,12.634,14.839,21.284,17.736,17.214,15.993,6.439,14.488,22.121,17.676,12.553,9.045,7.747,12.192,18.205,16.705,12.007,12.524,12.210,9.220,12.321,11.202,10.993,8.773,5.524,3.159,5.235,12.950,8.961,6.159,3.900,5.943,4.855,10.195,11.396,11.233,10.267,9.534,9.649,7.119,8.082,7.549,9.077,8.341,10.660,9.014,13.315,11.748,10.821,16.688,10.613,7.963,8.779,11.580,7.960,5.752,8.667,9.916,9.318,8.759,11.039,18.519,9.463,10.493,4.238,8.917,6.469,14.676,8.067,15.062,8.660,14.197,8.597,5.400,5.185,8.657,6.404,8.937,11.656,12.103,14.476,16.432,12.699,12.245,12.680,12.612,22.812,11.804,11.465,7.863,7.971,7.280,7.278,11.687,9.891,11.698,12.610,11.365,12.033,11.000,11.146,12.636,13.112,13.022,14.509,15.730,9.994,13.297,10.547,7.516,8.022,7.167,9.564,8.497,11.267,11.892,13.032,10.625,12.642,8.320,15.160,12.309,7.916,10.058,6.800,7.793,10.143,10.268,7.402,5.018,5.906,6.982,7.940,4.606
2924,6.480,7.578,10.593,12.375,11.488,6.868,7.086,7.603,15.638,14.411,16.142,6.139,7.875,12.517,15.294,12.144,20.611,12.227,12.887,20.117,15.200,14.259,13.304,14.622,8.895,12.724,13.203,9.396,8.045,9.274,8.424,9.616,15.683,13.569,8.037,5.741,4.825,12.130,10.983,12.113,14.607,19.760,16.431,16.469,15.000,6.129,14.422,21.409,17.343,12.871,9.110,7.589,11.712,18.518,16.614,11.679,11.717,12.051,8.912,12.745,10.844,10.324,8.892,5.890,2.955,4.896,12.605,8.921,6.257,3.440,5.481,4.672,10.293,10.693,11.312,10.121,9.705,9.289,7.475,7.699,7.469,9.192,8.235,10.562,8.905,12.802,11.036,11.159,16.712,10.173,8.542,8.426,11.253,7.576,6.000,8.855,9.773,8.835,8.777,10.843,19.160,9.085,10.773,4.929,8.992,6.594,13.820,8.213,15.175,9.186,15.171,8.697,5.368,5.469,8.029,6.225,8.658,13.010,11.931,14.073,15.541,12.916,12.129,12.951,12.529,21.639,11.911,10.912,7.821,7.714,7.740,7.417,11.844,11.000,11.928,12.293,11.889,11.478,11.449,11.593,12.085,12.664,11.780,14.113,14.663,9.916,12.941,10.326,7.560,8.055,7.048,9.521,8.430,10.647,10.703,12.323,9.736,12.600,8.175,14.382,11.633,8.573,9.553,6.675,7.348,9.897,10.033,7.443,4.699,5.734,6.381,7.716,4.424
2925,6.402,7.441,9.858,11.804,11.650,6.681,7.229,7.937,14.968,14.308,16.063,6.750,8.278,12.112,14.610,12.523,20.630,11.827,12.802,18.983,15.335,14.054,12.870,15.703,8.965,12.931,12.928,9.295,7.944,9.080,8.606,9.686,14.281,13.147,7.593,5.966,5.000,13.196,11.155,12.803,13.786,19.318,16.792,15.806,15.345,8.079,14.639,20.061,17.524,12.071,9.587,8.096,11.404,17.795,15.727,11.796,11.054,11.058,8.571,12.057,10.349,9.379,8.739,5.890,3.045,5.070,12.598,8.434,5.912,3.500,5.358,4.763,9.341,11.079,10.875,9.888,9.898,9.165,7.347,7.425,7.584,9.183,8.235,11.026,9.116,13.225,11.273,10.371,15.575,11.420,7.879,8.691,10.833,6.954,5.941,8.384,9.790,9.635,8.839,10.873,19.284,9.427,10.653,4.405,8.985,6.531,13.835,8.427,14.515,8.041,14.342,8.739,5.304,5.160,8.143,6.124,8.477,12.135,12.218,13.963,16.203,12.343,12.266,13.049,12.471,20.021,12.232,10.772,7.800,7.886,6.970,6.986,11.872,10.455,11.266,11.854,11.365,11.359,10.718,10.894,11.992,12.729,12.110,14.528,14.607,9.805,12.364,10.279,7.297,8.087,7.357,9.574,8.321,11.037,10.662,12.123,10.722,12.179,7.753,14.024,11.005,8.397,9.408,6.713,7.244,9.635,9.979,7.508,4.964,5.266,6.646,8.478,4.227
2926,6.510,7.480,9.673,11.375,10.675,6.582,6.810,7.611,15.149,13.458,16.575,6.333,8.292,11.466,14.644,12.532,19.741,11.747,12.160,18.083,14.847,13.433,12.348,17.189,8.593,13.759,12.768,8.964,8.191,8.779,8.439,9.256,14.115,12.349,7.861,5.759,4.706,11.826,10.845,12.423,13.339,18.489,15.458,15.857,15.465,10.446,13.994,19.636,16.019,11.847,9.819,7.808,11.606,16.384,15.659,11.321,11.331,11.036,8.593,11.594,10.817,9.848,8.528,5.756,2.894,4.983,12.252,8.447,5.664,3.240,5.406,5.191,8.817,10.475,10.574,10.302,9.159,9.052,6.851,7.247,6.903,9.260,7.902,10.699,9.027,12.153,11.295,10.563,15.688,10.387,7.813,8.324,10.967,7.040,5.762,8.087,10.454,9.647,8.643,11.225,19.951,9.207,10.293,4.357,8.556,6.625,12.993,8.955,14.031,8.237,13.842,8.857,5.416,5.111,8.010,6.056,8.198,12.052,12.655,13.585,16.081,12.552,11.683,12.320,11.882,18.688,11.536,10.588,7.884,7.843,7.450,7.764,12.104,10.782,11.468,12.130,10.976,11.043,10.705,11.024,11.847,12.533,11.912,13.811,13.618,9.409,12.246,10.256,7.242,7.814,6.968,10.128,7.943,10.679,10.432,11.574,10.806,12.368,8.010,13.526,10.513,8.084,9.068,6.662,7.195,9.294,9.806,7.246,4.608,5.828,6.540,8.067,4.439
2927,6.098,7.637,9.743,11.232,10.950,6.429,7.190,7.357,14.181,12.533,15.000,6.417,7.236,12.216,14.311,12.045,19.056,11.307,12.642,16.350,14.259,13.205,11.761,16.189,8.907,12.069,12.775,9.597,7.978,9.363,9.182,9.965,14.144,11.743,7.806,5.612,4.906,12.630,10.871,12.423,12.946,18.355,16.222,15.163,15.599,10.525,13.102,19.591,15.476,10.894,9.484,7.671,11.702,16.750,15.136,11.226,10.807,10.913,8.846,11.802,10.679,9.614,8.472,6.085,2.947,5.287,12.068,8.132,5.912,3.180,5.321,5.061,8.829,10.574,10.739,10.147,8.864,8.577,7.218,7.699,7.575,9.240,8.152,10.719,8.741,12.721,11.295,10.728,14.788,10.847,8.019,9.000,11.460,6.868,5.970,7.949,9.311,9.306,8.420,11.108,19.111,9.476,10.827,4.262,8.414,5.625,12.899,8.798,13.619,8.814,13.237,8.613,5.128,5.062,8.010,6.180,8.640,11.375,12.379,13.122,15.527,12.979,11.978,12.582,11.753,18.194,11.839,10.307,8.084,7.557,7.110,8.014,12.161,10.636,11.432,11.797,10.817,10.293,10.308,11.528,12.220,12.299,11.286,12.981,13.124,9.117,12.085,10.628,6.571,7.863,6.865,9.798,7.850,10.610,9.581,11.568,10.333,12.442,7.701,13.388,10.601,7.962,8.612,6.125,7.433,9.048,9.532,6.992,4.741,5.438,5.814,7.470,4.333
2928,6.000,7.431,9.850,11.580,11.075,6.264,6.533,7.468,13.957,12.178,14.535,5.806,7.486,11.922,13.983,12.261,19.833,11.547,12.764,16.100,13.794,13.089,12.380,15.838,9.163,11.517,12.029,9.381,8.472,9.372,9.409,10.302,14.094,12.844,8.694,6.060,5.175,12.391,10.500,11.197,12.875,17.799,15.153,14.949,15.387,12.036,13.524,19.636,15.743,11.247,10.381,7.699,11.375,16.625,15.159,11.219,10.392,10.616,8.582,11.538,10.560,10.221,8.710,5.780,2.894,5.174,12.000,7.632,5.407,3.420,5.189,4.763,9.329,10.683,10.580,10.216,8.841,8.845,7.238,7.986,7.088,9.058,8.083,10.281,8.762,12.297,11.043,9.940,14.875,10.547,7.682,8.382,11.353,6.649,5.545,7.870,9.899,9.341,8.714,11.294,18.383,9.122,10.560,4.476,8.692,6.156,12.899,8.270,14.216,8.495,13.842,8.353,5.416,5.198,7.867,6.022,8.351,11.542,11.943,13.207,14.905,12.371,11.496,12.459,11.412,17.160,11.750,10.246,8.042,7.857,7.000,8.806,11.374,10.473,11.835,11.333,10.746,10.739,10.769,11.870,11.847,11.673,11.714,13.264,13.843,9.117,11.958,10.116,6.923,7.874,6.849,9.128,7.694,10.428,9.446,11.800,9.458,12.568,8.021,13.183,10.216,8.198,9.214,6.400,7.116,9.143,9.521,7.000,4.735,5.703,6.903,7.806,4.621
2929,5.725,7.373,9.708,10.688,10.325,6.495,6.676,7.476,13.755,10.850,14.496,6.417,6.750,11.586,13.379,11.541,17.926,10.653,12.519,14.383,14.153,12.768,11.772,14.784,9.233,11.483,11.906,9.295,8.135,9.602,9.379,9.779,13.504,13.560,9.287,5.897,5.194,12.326,10.147,11.930,13.000,17.357,14.972,13.714,14.831,13.144,13.223,18.333,15.162,11.188,10.303,8.103,11.462,16.089,13.909,11.277,10.470,10.681,8.440,11.689,10.706,10.510,8.670,5.573,2.894,5.035,12.262,7.961,5.770,3.180,5.217,4.969,9.220,10.386,10.523,9.379,8.864,8.062,7.168,7.822,6.602,8.865,8.091,10.373,8.735,12.514,11.165,10.371,15.512,11.453,8.093,8.735,11.613,6.755,6.119,7.529,9.975,9.235,8.714,10.235,17.654,9.549,10.413,4.262,8.195,5.906,12.784,7.719,13.423,8.392,13.053,8.210,5.360,5.235,7.952,5.921,7.730,11.208,12.172,12.720,15.568,12.853,11.547,11.959,11.035,18.514,11.411,10.482,7.737,7.957,7.740,9.889,12.360,10.564,11.935,11.756,10.960,10.761,10.744,10.862,11.415,11.477,11.429,14.453,13.034,8.636,11.907,10.895,6.978,7.951,7.183,8.819,7.694,10.572,10.270,12.206,10.375,12.505,7.918,13.148,10.437,8.198,8.893,6.775,6.927,9.262,9.488,7.156,4.512,5.047,6.619,7.709,4.136
2930,6.049,7.382,9.566,11.036,9.925,6.484,6.714,7.286,13.330,10.467,14.622,5.528,6.819,11.250,13.034,11.108,17.019,10.827,11.538,13.683,13.271,12.585,11.413,15.108,8.849,10.672,11.667,9.640,8.225,9.327,9.545,9.616,12.957,14.550,8.769,5.750,4.887,11.478,10.517,11.845,12.161,17.098,15.486,12.745,14.972,13.165,12.705,17.152,15.124,10.741,10.445,8.432,11.952,15.250,13.750,11.336,11.012,10.616,8.451,11.792,10.349,10.648,8.722,5.305,3.227,5.087,12.106,8.355,5.752,3.040,5.509,4.397,8.963,10.980,10.102,9.784,9.205,8.856,7.139,7.575,7.442,9.087,7.992,10.928,8.891,13.081,10.964,10.556,14.325,11.733,7.766,8.059,11.807,6.901,5.921,7.986,9.756,9.529,8.375,9.971,16.728,9.171,10.480,4.167,8.624,6.438,12.942,7.978,12.670,7.804,12.434,8.059,5.328,5.383,8.076,6.191,8.369,10.969,12.034,12.415,15.135,11.916,11.540,11.459,11.329,18.521,11.196,10.579,7.958,8.829,7.790,10.431,12.758,10.655,11.108,11.724,10.429,10.641,10.538,11.195,11.746,10.888,11.451,14.302,13.000,9.097,12.229,10.512,7.363,7.443,6.365,9.415,8.062,10.011,11.216,13.432,10.069,12.042,7.804,13.008,10.555,8.595,9.398,6.562,7.470,9.024,9.643,8.484,4.940,5.594,7.027,9.791,4.667
2931,6.049,7.343,9.150,11.455,10.462,6.571,6.590,7.135,13.181,10.243,13.583,5.694,6.694,11.621,13.169,10.514,17.926,10.787,11.123,13.400,12.547,12.540,11.522,13.946,8.953,10.552,11.500,9.612,8.135,9.699,9.379,9.477,13.000,14.092,8.806,6.181,4.887,11.957,10.716,10.901,11.804,16.835,14.667,13.092,14.437,15.993,12.590,18.045,14.448,10.824,10.774,7.979,10.865,14.875,13.545,10.131,11.193,10.377,8.890,11.264,10.560,10.510,8.585,6.024,3.114,4.765,11.990,8.105,5.513,3.340,5.075,4.557,8.817,10.812,10.716,9.845,8.989,8.608,6.901,7.699,7.283,9.096,8.500,10.993,8.565,12.495,11.554,10.311,14.825,11.880,7.879,8.882,11.453,7.490,5.970,7.688,10.059,9.247,8.938,10.735,16.247,9.305,10.400,4.643,8.850,5.875,12.719,8.180,12.670,8.227,12.868,8.227,5.312,5.506,8.381,5.876,7.865,11.167,12.230,13.049,15.216,12.077,11.647,11.500,10.729,18.854,10.679,10.509,8.368,9.143,8.160,10.042,12.706,10.527,11.417,11.447,10.810,10.293,10.256,11.252,11.839,11.159,11.538,13.547,12.281,8.851,11.737,11.163,7.000,7.672,6.508,9.606,7.829,10.588,10.135,13.097,10.528,12.621,7.845,12.968,10.397,8.282,9.311,7.188,7.122,10.429,9.806,9.320,4.807,5.375,7.531,8.993,4.076
2932,5.480,7.716,10.681,13.295,9.675,6.275,6.514,7.563,13.085,12.252,14.079,5.611,7.611,12.026,12.644,11.081,18.463,10.440,12.340,15.067,13.776,12.750,12.217,14.216,8.965,10.724,11.710,9.576,8.191,10.336,9.061,10.488,12.676,14.110,8.574,5.940,5.044,11.109,10.095,11.859,13.304,18.181,14.458,12.633,14.563,15.856,13.012,17.045,14.648,10.494,11.116,8.349,11.173,15.634,13.614,11.124,11.867,11.616,8.374,12.198,10.330,10.455,9.085,5.317,2.894,5.026,12.421,8.487,6.168,3.380,5.236,4.641,9.268,10.851,10.551,10.164,9.261,8.701,6.812,7.342,7.743,9.288,7.947,10.379,8.571,12.775,11.957,10.841,14.100,11.947,8.028,9.235,11.247,7.126,5.832,7.855,9.370,9.165,8.232,9.971,14.988,9.207,10.053,4.524,8.331,6.312,13.511,9.831,13.856,8.835,12.974,8.597,5.264,5.481,8.352,6.719,8.586,12.031,12.494,12.780,15.216,12.406,10.885,11.459,11.247,19.840,11.161,9.825,8.253,9.200,7.730,10.986,12.791,10.273,11.576,11.358,10.913,10.457,10.987,11.553,11.525,12.776,11.473,14.396,12.090,8.442,11.678,10.442,7.176,8.863,6.810,11.702,8.720,12.364,9.959,12.858,11.792,12.442,8.588,12.781,10.410,8.618,10.816,7.200,6.994,9.730,10.352,8.910,4.867,5.250,7.239,8.530,4.561
